"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
1.359955327E0,-1.710000038E1,8.775000572E0,-5.679375076E1,5.995782496E1
1.369955327E0,-1.743750000E1,8.625000000E0,-5.651250076E1,5.976721320E1
1.379955327E0,-1.756875038E1,8.550000191E0,-5.668125153E1,5.995438072E1
1.389955327E0,-1.760625076E1,8.381250381E0,-5.675625229E1,6.001247868E1
1.399955327E0,-1.801875114E1,8.156250000E0,-5.670000076E1,6.005072767E1
1.409955327E0,-1.805625153E1,8.231250763E0,-5.681250381E1,6.017842053E1
1.419955327E0,-1.811250114E1,8.175000191E0,-5.675625229E1,6.013456161E1
1.429955327E0,-1.824375153E1,7.950000286E0,-5.688750076E1,6.026794104E1
1.439955327E0,-1.811250114E1,8.043750763E0,-5.685000229E1,6.020537671E1
1.449955327E0,-1.820625114E1,8.118750572E0,-5.694375229E1,6.033218558E1
1.459955327E0,-1.826250076E1,8.156250000E0,-5.700000381E1,6.040731564E1
1.469955327E0,-1.820625114E1,8.325000763E0,-5.730000305E1,6.069648728E1
1.479955327E0,-1.803750038E1,8.531250000E0,-5.743125153E1,6.079870310E1
1.489955327E0,-1.809375000E1,8.437500000E0,-5.748750305E1,6.085546978E1
1.499955327E0,-1.824375153E1,8.512500763E0,-5.765625381E1,6.106996596E1
1.509955327E0,-1.839375114E1,8.737500191E0,-5.782500076E1,6.130582928E1
1.519955327E0,-1.856250000E1,8.568750381E0,-5.791875076E1,6.142126325E1
1.529955327E0,-1.850625038E1,8.681250572E0,-5.820000076E1,6.168537512E1
1.539955327E0,-1.850625038E1,8.812500000E0,-5.840625381E1,6.189856173E1
1.549955327E0,-1.867500114E1,8.700000763E0,-5.846250153E1,6.198636758E1
1.559955327E0,-1.860000038E1,8.531250000E0,-5.883750153E1,6.229441248E1
1.569955327E0,-1.860000038E1,8.625000000E0,-5.908125305E1,6.253754953E1
1.579955327E0,-1.873125076E1,8.456250191E0,-5.913750076E1,6.260680409E1
1.589955327E0,-1.905000114E1,8.100000381E0,-5.902500153E1,6.254968709E1
1.599955327E0,-1.916250038E1,8.137500763E0,-5.908125305E1,6.264195720E1
1.609955327E0,-1.936875153E1,7.987500191E0,-5.878125381E1,6.240340131E1
1.619955327E0,-1.965000153E1,7.762500286E0,-5.857500076E1,6.226885004E1
1.629955327E0,-2.017500114E1,7.575000286E0,-5.829375076E1,6.214959918E1
1.639955327E0,-2.056875038E1,7.556250095E0,-5.801250076E1,6.201306840E1
1.649955327E0,-2.090625000E1,7.443750381E0,-5.784375381E1,6.195466539E1
1.659955327E0,-2.085000038E1,7.350000381E0,-5.791875076E1,6.199457002E1
1.669955327E0,-2.077500153E1,7.312500477E0,-5.797500229E1,6.201753173E1
1.679955327E0,-2.094375038E1,7.256250381E0,-5.820000076E1,6.227787680E1
1.689955327E0,-2.103750038E1,7.162500381E0,-5.846250153E1,6.254391992E1
1.699955327E0,-2.115000153E1,7.125000477E0,-5.855625153E1,6.266516408E1
1.709955327E0,-2.094375038E1,7.200000286E0,-5.859375381E1,6.263951365E1
1.719955327E0,-2.103750038E1,7.106250286E0,-5.842500305E1,6.250244953E1
1.729955327E0,-2.111250114E1,6.937500477E0,-5.833125305E1,6.242116388E1
1.739955327E0,-2.161875153E1,6.900000095E0,-5.797500229E1,6.225818267E1
