"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
1.218951733E0,-7.687500119E-1,-2.698125076E1,-5.866875076E1,6.458019190E1
1.228951733E0,-1.068750024E0,-2.700000191E1,-5.968125153E1,6.551331249E1
1.238951733E0,-1.275000095E0,-2.662500191E1,-6.086250305E1,6.644366508E1
1.248951733E0,-1.650000095E0,-2.608125114E1,-6.225000381E1,6.751308863E1
1.258951733E0,-2.381250143E0,-2.570625114E1,-6.311250305E1,6.818848687E1
1.268951733E0,-3.131250143E0,-2.550000191E1,-6.348750305E1,6.848881565E1
1.278951733E0,-3.806250095E0,-2.555625153E1,-6.360000229E1,6.864815965E1
1.288951733E0,-3.993750095E0,-2.566875076E1,-6.378750229E1,6.887438024E1
1.298951733E0,-4.218750000E0,-2.570625114E1,-6.423750305E1,6.931858335E1
1.308951733E0,-4.556250095E0,-2.602500153E1,-6.446250153E1,6.966688038E1
1.318951733E0,-4.893750191E0,-2.628750038E1,-6.474375153E1,7.004808940E1
1.328951733E0,-5.118750095E0,-2.630625153E1,-6.510000610E1,7.040050615E1
1.338951733E0,-5.118750095E0,-2.623125076E1,-6.532500458E1,7.058070800E1
1.348951733E0,-5.325000286E0,-2.641875076E1,-6.545625305E1,7.078719576E1
1.358951733E0,-5.587500095E0,-2.655000114E1,-6.556875610E1,7.096044317E1
1.368951733E0,-5.906250000E0,-2.656875038E1,-6.575625610E1,7.116647738E1
1.378951733E0,-6.337500095E0,-2.679375076E1,-6.558750153E1,7.113219625E1
1.388951733E0,-6.806250095E0,-2.694375038E1,-6.556875610E1,7.121483344E1
1.398951733E0,-6.937500477E0,-2.700000191E1,-6.555000305E1,7.123153737E1
1.408951733E0,-7.218750477E0,-2.716875076E1,-6.553125000E1,7.130635388E1
1.418951733E0,-7.537500381E0,-2.746875191E1,-6.558750153E1,7.150571026E1
1.428951733E0,-7.481250286E0,-2.767500114E1,-6.581250000E1,7.178551351E1
1.438951733E0,-7.462500095E0,-2.795625114E1,-6.620625305E1,7.225308872E1
1.448951733E0,-7.856250286E0,-2.846250153E1,-6.646875000E1,7.273190076E1
1.458951733E0,-8.306250572E0,-2.887500191E1,-6.682500458E1,7.326896185E1
1.468951733E0,-8.362500191E0,-2.902500153E1,-6.703125000E1,7.352258564E1
1.478951733E0,-8.587500572E0,-2.921250153E1,-6.744375610E1,7.399848410E1
1.488951733E0,-8.756250381E0,-2.934375191E1,-6.813750458E1,7.470239104E1
1.498951733E0,-9.262500763E0,-2.968125153E1,-6.855000305E1,7.527199699E1
1.508951733E0,-9.900000572E0,-2.985000038E1,-6.898125458E1,7.581191211E1
1.518951733E0,-1.072500038E1,-3.007500076E1,-6.873750305E1,7.579165937E1
1.528951733E0,-1.145625019E1,-3.033750153E1,-6.828750610E1,7.559625095E1
1.538951733E0,-1.177500057E1,-3.041250038E1,-6.768750000E1,7.513433619E1
1.548951733E0,-1.226250076E1,-3.078750038E1,-6.697500610E1,7.472543441E1
1.558951733E0,-1.269375038E1,-3.091875076E1,-6.601875305E1,7.399713644E1
1.568951733E0,-1.290000057E1,-3.101250076E1,-6.472500610E1,7.292127010E1
1.578951733E0,-1.316250038E1,-3.101250076E1,-6.346875381E1,7.185617114E1
1.588951733E0,-1.316250038E1,-3.101250076E1,-6.230625153E1,7.083145911E1
1.598951733E0,-1.297500038E1,-3.086250114E1,-6.120000076E1,6.975876078E1
1.608951733E0,-1.250625038E1,-3.058125114E1,-6.022500229E1,6.869257690E1
1.618951733E0,-1.228125095E1,-3.061875153E1,-5.945625305E1,6.799546380E1
1.628951733E0,-1.181250000E1,-3.041250038E1,-5.898750305E1,6.740905616E1
1.638951733E0,-1.181250000E1,-3.033750153E1,-5.812500381E1,6.662143216E1
1.648951733E0,-1.141875076E1,-3.030000114E1,-5.778750229E1,6.624102474E1
1.658951733E0,-1.081875038E1,-3.022500038E1,-5.756250381E1,6.590931538E1
1.668951733E0,-1.065000057E1,-3.030000114E1,-5.694375229E1,6.537662813E1
1.678951733E0,-1.023750019E1,-3.039375114E1,-5.683125305E1,6.525624753E1
1.688951733E0,-9.881250381E0,-3.033750153E1,-5.677500153E1,6.512606165E1
1.698951733E0,-9.562500000E0,-3.031875038E1,-5.656875229E1,6.488984332E1
1.708951733E0,-9.468750000E0,-3.018750191E1,-5.626875305E1,6.455319564E1
1.718951733E0,-9.225000381E0,-3.013125038E1,-5.604375076E1,6.429537216E1
1.728951733E0,-9.281250000E0,-3.011250114E1,-5.570625305E1,6.400071059E1
1.738951733E0,-9.075000763E0,-3.011250114E1,-5.533125305E1,6.364484212E1
1.748951733E0,-8.831250191E0,-2.996250153E1,-5.501250076E1,6.326229302E1
1.758951733E0,-8.962500572E0,-2.973750114E1,-5.461875153E1,6.283194577E1
1.768951733E0,-8.681250572E0,-2.966250038E1,-5.461875153E1,6.275696024E1
1.778951733E0,-8.456250191E0,-2.955000114E1,-5.452500153E1,6.259142534E1
1.788951733E0,-8.006250381E0,-2.958750153E1,-5.439375305E1,6.243557209E1
1.798951733E0,-7.556250095E0,-2.971875191E1,-5.439375305E1,6.244182494E1
1.808951733E0,-6.993750095E0,-2.985000038E1,-5.428125381E1,6.234091416E1
1.818951733E0,-6.768750191E0,-2.988750076E1,-5.422500229E1,6.228506686E1
1.828951733E0,-6.187500477E0,-2.994375038E1,-5.431875229E1,6.233329928E1
1.838951733E0,-5.737500191E0,-3.018750191E1,-5.411250305E1,6.222834697E1
1.848951733E0,-5.550000191E0,-3.020625114E1,-5.401875305E1,6.213892332E1
1.858951733E0,-5.175000191E0,-3.016875076E1,-5.370000076E1,6.181119827E1
1.868951733E0,-4.950000286E0,-2.998125076E1,-5.366250229E1,6.166880939E1
1.878951733E0,-4.687500000E0,-2.986875153E1,-5.377500153E1,6.169169930E1
1.888951733E0,-4.537500381E0,-2.964375114E1,-5.364375305E1,6.145724638E1
1.898951733E0,-4.312500000E0,-2.964375114E1,-5.351250076E1,6.132648185E1
1.908951733E0,-4.312500000E0,-2.960625076E1,-5.347500229E1,6.127563635E1
1.918951733E0,-3.750000238E0,-2.936250114E1,-5.366250229E1,6.128526028E1
1.928951733E0,-3.750000238E0,-2.925000191E1,-5.323125076E1,6.085385091E1
1.938951733E0,-3.600000143E0,-2.915625191E1,-5.311875153E1,6.070130798E1
1.948951733E0,-3.375000238E0,-2.921250153E1,-5.302500153E1,6.063342031E1
1.958951733E0,-3.056250095E0,-2.900625038E1,-5.281875229E1,6.033675347E1
1.968951733E0,-2.925000191E0,-2.880000114E1,-5.265000153E1,6.008342827E1
1.978951733E0,-2.681250095E0,-2.859375191E1,-5.251875305E1,5.985825902E1
1.988951733E0,-2.456250191E0,-2.829375076E1,-5.244375229E1,5.963989144E1
1.998951733E0,-2.437500000E0,-2.818125153E1,-5.223750305E1,5.940438594E1
2.008951733E0,-2.250000000E0,-2.803125191E1,-5.240625381E1,5.947460822E1
2.018951733E0,-2.212500095E0,-2.790000153E1,-5.240625381E1,5.941145244E1
2.028951733E0,-2.250000000E0,-2.761875153E1,-5.233125305E1,5.921501483E1
2.038951733E0,-2.325000048E0,-2.746875191E1,-5.236875153E1,5.918128161E1
2.048951733E0,-2.231250048E0,-2.733750153E1,-5.250000381E1,5.923316526E1
2.058951733E0,-2.193750143E0,-2.703750038E1,-5.238750076E1,5.899397599E1
2.068951733E0,-2.081250191E0,-2.675625038E1,-5.236875153E1,5.884483557E1
2.078951733E0,-1.893750072E0,-2.625000191E1,-5.229375076E1,5.854302058E1
2.088951733E0,-1.650000095E0,-2.596875191E1,-5.218125153E1,5.830936106E1
2.098951733E0,-1.537500024E0,-2.551875114E1,-5.235000229E1,5.825884745E1
2.108951733E0,-1.293750048E0,-2.520000076E1,-5.225625229E1,5.802955911E1
2.118951733E0,-1.012500048E0,-2.467500114E1,-5.236875153E1,5.789962845E1
2.128951733E0,-4.687500298E-1,-2.416875076E1,-5.242500305E1,5.772979460E1
2.138951733E0,-3.375000060E-1,-2.364375114E1,-5.266875076E1,5.773333683E1
2.148951733E0,-2.250000089E-1,-2.330625153E1,-5.255625153E1,5.749253482E1
2.158951733E0,-5.625000224E-2,-2.291250038E1,-5.242500305E1,5.721334445E1
2.168951733E0,4.312500060E-1,-2.251875114E1,-5.268750381E1,5.729967878E1
2.178951733E0,8.250000477E-1,-2.221875000E1,-5.259375381E1,5.710040645E1
2.188951733E0,1.068750024E0,-2.180625153E1,-5.263125229E1,5.697985214E1
2.198951733E0,1.293750048E0,-2.156250000E1,-5.208750153E1,5.638903272E1
2.208951733E0,1.218750000E0,-2.126250076E1,-5.184375381E1,5.604778408E1
2.218951733E0,1.687500119E0,-2.096250153E1,-5.152500153E1,5.565159395E1
2.228951733E0,1.987500072E0,-2.064375114E1,-5.109375381E1,5.514241831E1
2.238951733E0,2.025000095E0,-2.036250114E1,-5.086875153E1,5.483030148E1
2.248951733E0,2.193750143E0,-2.006250000E1,-5.036250305E1,5.425585830E1
2.258951733E0,2.550000191E0,-1.968750000E1,-5.002500153E1,5.382007929E1
2.268951733E0,2.550000191E0,-1.940625000E1,-4.948125076E1,5.321183343E1
2.278951733E0,2.850000143E0,-1.905000114E1,-4.935000229E1,5.297591689E1
2.288951733E0,3.093750238E0,-1.873125076E1,-4.903125381E1,5.257846419E1
2.298951733E0,3.093750238E0,-1.845000076E1,-4.876875305E1,5.223375434E1
2.308951733E0,3.075000048E0,-1.805625153E1,-4.852500153E1,5.186674867E1
2.318951733E0,3.093750238E0,-1.790625000E1,-4.807500076E1,5.139465710E1
2.328951733E0,2.831250191E0,-1.758750153E1,-4.771875000E1,5.093540310E1
2.338951733E0,2.400000095E0,-1.725000000E1,-4.708125305E1,5.019927180E1
2.348951733E0,2.156250000E0,-1.689375114E1,-4.683750153E1,4.983773461E1
2.358951733E0,1.687500119E0,-1.663125038E1,-4.666875076E1,4.957235564E1
2.368951733E0,1.350000024E0,-1.653750038E1,-4.621875000E1,4.910686582E1
2.378951733E0,9.187500477E-1,-1.651875114E1,-4.586250305E1,4.875533229E1
2.388951733E0,3.750000000E-1,-1.629375076E1,-4.548750305E1,4.831914603E1
2.398951733E0,1.500000060E-1,-1.599375057E1,-4.546875000E1,4.819989402E1
2.408951733E0,-4.125000238E-1,-1.548750019E1,-4.541250229E1,4.798258207E1
2.418951733E0,-7.500000000E-1,-1.539375019E1,-4.567500305E1,4.820514442E1
2.428951733E0,-9.937500358E-1,-1.531875038E1,-4.573125076E1,4.823897748E1
2.438951733E0,-1.275000095E0,-1.518750095E1,-4.558125305E1,4.806179814E1
2.448951733E0,-1.575000048E0,-1.488750076E1,-4.550625229E1,4.790550387E1
2.458951733E0,-2.250000000E0,-1.470000076E1,-4.548750305E1,4.785671799E1
2.468951733E0,-2.418750048E0,-1.462500095E1,-4.573125076E1,4.807377977E1
2.478951733E0,-2.925000191E0,-1.449375057E1,-4.588125229E1,4.820491410E1
2.488951733E0,-3.000000000E0,-1.460625076E1,-4.584375000E1,4.820779994E1
2.498951733E0,-3.168750048E0,-1.453125095E1,-4.561875153E1,4.798196246E1
2.508951733E0,-3.487500191E0,-1.449375057E1,-4.556250000E1,4.793926230E1
2.518951733E0,-3.881250143E0,-1.471875095E1,-4.554375076E1,4.802019331E1
2.528951733E0,-4.406250000E0,-1.494375038E1,-4.546875000E1,4.806389436E1
2.538951733E0,-4.687500000E0,-1.507500076E1,-4.537500000E1,4.804288635E1
2.548951733E0,-5.231250286E0,-1.541250038E1,-4.526250076E1,4.809994930E1
2.558951733E0,-5.568750381E0,-1.565625095E1,-4.509375000E1,4.805804265E1
2.568951733E0,-5.962500095E0,-1.601250076E1,-4.494375229E1,4.808214282E1
