"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
2.982226729E1,9.243750572E0,-2.557500076E1,-3.296250153E1,4.273235420E1
2.983226729E1,9.825000763E0,-2.548125076E1,-3.307500076E1,4.289266203E1
2.984226729E1,1.008750057E1,-2.536875153E1,-3.341250229E1,4.314772915E1
2.985226729E1,1.023750019E1,-2.542500114E1,-3.335625076E1,4.317263668E1
2.986226729E1,1.057500076E1,-2.536875153E1,-3.330000305E1,4.317747559E1
2.987226729E1,1.083750057E1,-2.544375038E1,-3.352500153E1,4.345988471E1
2.988226729E1,1.087500000E1,-2.535000038E1,-3.348750305E1,4.338549302E1
2.989226729E1,1.100625038E1,-2.533125114E1,-3.307500076E1,4.309020199E1
2.990226729E1,1.123125076E1,-2.523750114E1,-3.298125076E1,4.302133610E1
2.991226729E1,1.098750019E1,-2.542500114E1,-3.313125229E1,4.318374372E1
2.992226729E1,1.065000057E1,-2.548125076E1,-3.271875000E1,4.281627324E1
2.993226729E1,1.063125038E1,-2.565000153E1,-3.251250076E1,4.275521920E1
2.994226729E1,1.050000000E1,-2.572500038E1,-3.225000000E1,4.256862864E1
2.995226729E1,1.061250019E1,-2.576250076E1,-3.213750076E1,4.253411056E1
2.996226729E1,1.078125000E1,-2.576250076E1,-3.211875153E1,4.256237771E1
2.997226729E1,1.108125019E1,-2.561250114E1,-3.234375000E1,4.271899443E1
2.998226729E1,1.123125076E1,-2.568750191E1,-3.251250076E1,4.293077514E1
2.999226729E1,1.151250076E1,-2.550000191E1,-3.240000153E1,4.280826871E1
3.000226729E1,1.166250038E1,-2.565000153E1,-3.275625229E1,4.320773724E1
3.001226729E1,1.186875057E1,-2.523750114E1,-3.270000076E1,4.297777046E1
3.002226729E1,1.213125038E1,-2.503125191E1,-3.277500153E1,4.298757417E1
3.003226729E1,1.233750057E1,-2.484375191E1,-3.270000076E1,4.288025162E1
3.004226729E1,1.273125076E1,-2.480625153E1,-3.249375153E1,4.281680452E1
3.005226729E1,1.314375019E1,-2.448750114E1,-3.277500153E1,4.297204448E1
3.006226729E1,1.357500076E1,-2.446875191E1,-3.298125076E1,4.325232211E1
3.007226729E1,1.378125095E1,-2.415000153E1,-3.313125229E1,4.325303839E1
3.008226729E1,1.464375019E1,-2.383125114E1,-3.313125229E1,4.335951832E1
3.009226729E1,1.513125038E1,-2.398125076E1,-3.373125076E1,4.406645441E1
3.010226729E1,1.582500076E1,-2.377500153E1,-3.395625305E1,4.437013036E1
3.011226729E1,1.620000076E1,-2.356875038E1,-3.423750305E1,4.461090264E1
3.012226729E1,1.659375000E1,-2.313750076E1,-3.481875229E1,4.497823909E1
3.013226729E1,1.706250000E1,-2.310000038E1,-3.476250076E1,4.509069065E1
3.014226729E1,1.740000153E1,-2.261250114E1,-3.474375153E1,4.495790844E1
3.015226729E1,1.824375153E1,-2.225625038E1,-3.468750000E1,4.507103069E1
3.016226729E1,1.876875114E1,-2.190000153E1,-3.470625305E1,4.512648986E1
3.017226729E1,1.931250000E1,-2.131875038E1,-3.457500076E1,4.497657670E1
3.018226729E1,1.968750000E1,-2.090625000E1,-3.474375153E1,4.507546134E1
3.019226729E1,2.071875000E1,-2.019375038E1,-3.506250000E1,4.545803628E1
3.020226729E1,2.160000038E1,-1.968750000E1,-3.526875305E1,4.580439514E1
3.021226729E1,2.253750038E1,-1.888125038E1,-3.571875000E1,4.626304833E1
3.022226729E1,2.364375114E1,-1.807500076E1,-3.639375305E1,4.701316711E1
3.023226729E1,2.435625076E1,-1.745625114E1,-3.691875076E1,4.754936186E1
3.024226729E1,2.508750153E1,-1.665000153E1,-3.780000305E1,4.832644736E1
3.025226729E1,2.613750076E1,-1.593750095E1,-3.881250000E1,4.943261109E1
3.026226729E1,2.730000114E1,-1.496250057E1,-3.973125076E1,5.047513024E1
3.027226729E1,2.812500191E1,-1.413750076E1,-4.070625305E1,5.145759125E1
3.028226729E1,2.908125114E1,-1.305000019E1,-4.192500305E1,5.266618986E1
3.029226729E1,2.973750114E1,-1.209375095E1,-4.305000305E1,5.370177417E1
3.030226729E1,3.046875191E1,-1.106250000E1,-4.385625076E1,5.453525905E1
3.031226729E1,3.153750038E1,-9.768750191E0,-4.496250153E1,5.578233550E1
3.032226729E1,3.234375000E1,-8.606250763E0,-4.593750000E1,5.683695649E1
