"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
2.256885500E-2,-1.382651478E-1,1.326986313E0,9.764751434E0
2.365474000E-2,-9.995792061E-2,1.326986313E0,9.759963036E0
2.560588600E-2,-5.686229095E-2,1.326986313E0,9.764751434E0
2.757109500E-2,-2.334346622E-2,1.374870300E0,9.764751434E0
2.951250100E-2,5.386953708E-3,1.417966008E0,9.759963036E0
3.147770900E-2,5.386953708E-3,1.389235497E0,9.774328232E0
3.344291700E-2,4.848258570E-2,1.461061597E0,9.783905029E0
3.540812600E-2,8.200141042E-2,1.499368787E0,9.822212219E0
3.737333400E-2,6.763619930E-2,1.547252893E0,9.850942612E0
3.933854200E-2,1.298854351E-1,1.609502077E0,9.812635422E0
4.130375100E-2,9.636662155E-2,1.690904975E0,9.798270226E0
4.326895900E-2,6.763619930E-2,1.695693374E0,9.783905029E0
4.523416700E-2,9.157821536E-2,1.738788962E0,9.736021042E0
4.719937600E-2,8.678980917E-2,1.762730956E0,9.745597839E0
4.916458400E-2,1.298854351E-1,1.810615063E0,9.755174637E0
5.112979200E-2,1.250970364E-1,1.844133854E0,9.774328232E0
5.309500100E-2,9.636662155E-2,1.791461468E0,9.774328232E0
5.506020900E-2,7.721300423E-2,1.801038265E0,9.740809441E0
5.702541700E-2,6.763619930E-2,1.839345455E0,9.721655846E0
5.899062600E-2,4.848258570E-2,1.877652645E0,9.683348656E0
6.095583400E-2,4.848258570E-2,1.911171556E0,9.635464668E0
6.292104200E-2,5.985504249E-4,1.930325150E0,9.635464668E0
6.488625100E-2,1.975216344E-2,1.968632340E0,9.616311073E0
6.685145900E-2,-3.292027488E-2,1.954267144E0,9.597157478E0
6.881666700E-2,-1.376665942E-2,1.973420739E0,9.630676270E0
7.078187600E-2,5.985504249E-4,1.987785935E0,9.621099472E0
7.274708400E-2,-4.189853091E-3,1.973420739E0,9.659406662E0
7.471229200E-2,5.985504249E-4,1.987785935E0,9.673771858E0
7.667750100E-2,5.805939063E-2,2.035670042E0,9.664195061E0
7.864270900E-2,9.157821536E-2,2.069188833E0,9.635464668E0
8.060791700E-2,1.250970364E-1,2.093130827E0,9.563638687E0
8.257312600E-2,1.681926697E-1,2.131438017E0,9.558850288E0
8.453833400E-2,1.634042710E-1,2.164956808E0,9.563638687E0
8.650390700E-2,1.777694821E-1,2.212841034E0,9.568427086E0
8.847114700E-2,1.969230920E-1,2.255936623E0,9.544485092E0
9.044119900E-2,1.969230920E-1,2.270301819E0,9.501389503E0
9.241505300E-2,1.969230920E-1,2.289455414E0,9.539696693E0
9.439354200E-2,1.969230920E-1,2.299032211E0,9.558850288E0
9.637724000E-2,1.729810685E-1,2.303820610E0,9.611522675E0
9.836651100E-2,1.586158574E-1,2.351704597E0,9.606734276E0
1.003615110E-1,1.394622475E-1,2.390011787E0,9.592369080E0
1.023621360E-1,1.155202314E-1,2.375646591E0,9.544485092E0
1.043680740E-1,6.763619930E-2,2.361281395E0,9.544485092E0
1.063788030E-1,5.327098817E-2,2.409165382E0,9.587580681E0
1.083936470E-1,1.017535757E-2,2.390011787E0,9.539696693E0
1.104117720E-1,-3.292027488E-2,2.366069794E0,9.563638687E0
1.124322400E-1,-7.601590455E-2,2.322974205E0,9.424775124E0
1.144540630E-1,-1.286883354E-1,2.260725021E0,9.578003883E0
1.164762510E-1,-1.574187577E-1,2.308609009E0,9.635464668E0
1.184833340E-1,-1.478419602E-1,2.327762604E0,9.597157478E0
1.204814590E-1,-2.244564146E-1,2.303820610E0,9.534908295E0
1.224795320E-1,-2.579752207E-1,2.308609009E0,9.487024307E0
1.244776050E-1,-3.441664875E-1,2.255936623E0,9.415198326E0
1.264756780E-1,-3.250128925E-1,2.284667015E0,9.525331497E0
1.284737510E-1,-3.633201122E-1,2.337339401E0,9.578003883E0
1.304718240E-1,-4.207809567E-1,2.284667015E0,9.640253067E0
1.324698970E-1,-4.207809567E-1,2.303820610E0,9.721655846E0
1.344679700E-1,-4.495113790E-1,2.342127800E0,9.707290649E0
1.364660420E-1,-4.399345517E-1,2.442684174E0,9.860519409E0
1.384641150E-1,-3.920505345E-1,2.390011787E0,9.606734276E0
1.404622400E-1,-4.064157307E-1,2.409165382E0,9.836577415E0
1.424604170E-1,-4.112041295E-1,2.490568399E0,9.764751434E0
1.444586470E-1,-3.824737072E-1,2.528875589E0,9.793481827E0
1.464569280E-1,-3.537433147E-1,2.576759577E0,9.759963036E0
1.484552610E-1,-3.345896900E-1,2.581547976E0,9.721655846E0
1.504535950E-1,-2.962824702E-1,2.610278368E0,9.764751434E0
1.524519280E-1,-2.579752207E-1,2.610278368E0,9.740809441E0
1.544497920E-1,-2.148796022E-1,2.605489969E0,9.764751434E0
1.564475530E-1,-1.717839688E-1,2.667739153E0,9.827000618E0
1.584452610E-1,-1.286883354E-1,2.672527552E0,9.750386238E0
1.604429700E-1,-1.238999367E-1,2.605489969E0,9.731232643E0
1.624406780E-1,-1.191115379E-1,2.543240786E0,9.664195061E0
1.644383860E-1,-1.334767491E-1,2.476203203E0,9.726444244E0
1.664360950E-1,-9.516951442E-2,2.528875589E0,9.860519409E0
1.684338030E-1,-9.038111567E-2,2.600701571E0,9.827000618E0
1.704315110E-1,-7.601590455E-2,2.624643564E0,9.740809441E0
1.724292200E-1,-1.574187577E-1,2.524087191E0,9.726444244E0
1.744269280E-1,-1.813607812E-1,2.480991602E0,9.807847023E0
1.764246360E-1,-3.154360652E-1,2.356492996E0,9.913191795E0
1.784223970E-1,-3.728969097E-1,2.342127800E0,9.937133789E0
1.804202090E-1,-3.968389332E-1,2.313397408E0,1.000417137E1
1.824180740E-1,-4.590881765E-1,2.308609009E0,9.985017776E0
1.844159900E-1,-4.782418013E-1,2.337339401E0,1.008078671E1
1.864139590E-1,-5.261258483E-1,2.322974205E0,9.726444244E0
1.884119800E-1,-6.123170853E-1,2.236783028E0,9.779116631E0
1.904100010E-1,-6.218938828E-1,2.322974205E0,9.898826599E0
1.924080220E-1,-6.410474777E-1,2.361281395E0,9.894038200E0
1.944060420E-1,-6.649895310E-1,2.337339401E0,9.898826599E0
1.964040630E-1,-6.985083222E-1,2.394800186E0,9.688137054E0
1.984020840E-1,-7.511807680E-1,2.251148224E0,9.582792282E0
2.004001050E-1,-8.134300113E-1,2.188898802E0,9.654618263E0
