"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
1.997637600E-2,7.242459804E-2,1.634042710E-1,9.764751434E0
2.197476200E-2,6.284779310E-2,1.538274586E-1,9.779116631E0
2.397314700E-2,8.678980917E-2,1.681926697E-1,9.769539833E0
2.597153300E-2,7.242459804E-2,2.064998895E-1,9.740809441E0
2.796991800E-2,5.805939063E-2,2.495955229E-1,9.726444244E0
2.996830300E-2,3.890577704E-2,3.357867897E-1,9.736021042E0
3.196668900E-2,1.496376097E-2,4.267664552E-1,9.736021042E0
3.396507400E-2,-1.376665942E-2,4.602852762E-1,9.774328232E0
3.596346000E-2,5.985504249E-4,4.794389009E-1,9.822212219E0
3.796184500E-2,1.496376097E-2,4.938040972E-1,9.850942612E0
3.996023000E-2,1.496376097E-2,4.794389009E-1,9.922768593E0
4.195861600E-2,-4.189853091E-3,4.938040972E-1,9.908403397E0
4.395689700E-2,-1.376665942E-2,5.177460909E-1,9.898826599E0
4.595517800E-2,-3.770867735E-2,5.368997455E-1,9.879673004E0
4.795346000E-2,-8.559270948E-2,5.656301379E-1,9.927556992E0
4.995174100E-2,-1.334767491E-1,5.991489887E-1,9.922768593E0
5.195002200E-2,-1.717839688E-1,6.278793812E-1,9.913191795E0
5.394830300E-2,-2.148796022E-1,6.661866307E-1,9.927556992E0
5.594658500E-2,-2.148796022E-1,7.140706778E-1,9.917980194E0
5.794486600E-2,-2.196680009E-1,7.667431235E-1,9.913191795E0
5.994314700E-2,-2.148796022E-1,8.337807655E-1,9.922768593E0
6.194142800E-2,-1.765723825E-1,8.816647530E-1,9.946710587E0
6.393971000E-2,-1.717839688E-1,9.630676508E-1,9.965864182E0
6.593799100E-2,-1.382651478E-1,1.020528436E0,9.965864182E0
6.793627200E-2,-1.143231317E-1,1.030105233E0,9.989806175E0
6.993455300E-2,-9.516951442E-2,1.092354536E0,1.005684471E1
7.193283500E-2,-6.643909961E-2,1.202487826E0,1.006163311E1
7.393111600E-2,-8.080431074E-2,1.303044319E0,1.007599831E1
7.592939700E-2,-1.191115379E-1,1.360505104E0,1.013345909E1
7.792767800E-2,-1.286883354E-1,1.427542806E0,1.014303589E1
7.992596000E-2,-1.238999367E-1,1.532887697E0,1.016697788E1
8.192424100E-2,-1.334767491E-1,1.609502077E0,1.023401546E1
8.392257400E-2,-1.526303589E-1,1.686116576E0,1.032499504E1
8.592096000E-2,-1.238999367E-1,1.848922253E0,1.026274586E1
8.791939700E-2,-1.143231317E-1,1.992574334E0,1.022922707E1
8.991788700E-2,-1.382651478E-1,2.141014814E0,1.016697788E1
9.191642800E-2,-1.669955701E-1,2.160168409E0,1.028668785E1
9.391502200E-2,-2.005143911E-1,2.212841034E0,1.049737740E1
9.591366800E-2,-1.622071713E-1,2.332551003E0,1.048780060E1
9.791236600E-2,-1.717839688E-1,2.433107376E0,1.054526138E1
9.991111600E-2,-1.622071713E-1,2.533663988E0,1.048301220E1
1.019098660E-1,-1.574187577E-1,2.605489969E0,1.059793377E1
1.039086160E-1,-1.622071713E-1,2.701258183E0,1.053089619E1
1.059073660E-1,-1.717839688E-1,2.729988575E0,1.048780060E1
1.079061160E-1,-1.717839688E-1,2.873640537E0,1.036330223E1
1.099047620E-1,-1.909375787E-1,2.864063740E0,1.014782429E1
1.119030950E-1,-1.143231317E-1,2.830544949E0,1.003769016E1
1.139014280E-1,-3.770867735E-2,2.768295765E0,1.036330223E1
1.158997620E-1,-4.728548229E-2,2.729988575E0,1.055483818E1
1.178980950E-1,-7.122749835E-2,2.696469545E0,1.035851383E1
1.198964280E-1,-5.207388848E-2,2.797026157E0,1.011909389E1
1.218947620E-1,-5.686229095E-2,2.897582531E0,1.005205631E1
1.238930950E-1,-1.855506375E-2,2.921524525E0,1.016697788E1
1.258914280E-1,-2.813187055E-2,2.964620352E0,1.018134308E1
1.278898140E-1,-3.770867735E-2,3.069965124E0,9.922768593E0
1.298882510E-1,-8.080431074E-2,3.098695517E0,9.903614998E0
1.318866890E-1,-7.601590455E-2,3.227982521E0,9.941922188E0
1.338851260E-1,-1.143231317E-1,3.046023130E0,9.903614998E0
1.358835640E-1,-2.053027898E-1,2.907159328E0,1.013345909E1
1.378820010E-1,-2.388216257E-1,3.132214308E0,9.917980194E0
1.398804390E-1,-2.723404467E-1,3.146579504E0,9.898826599E0
1.418788760E-1,-3.058592677E-1,3.156156301E0,9.879673004E0
1.438773140E-1,-3.393780887E-1,3.299808502E0,9.922768593E0
1.458757510E-1,-3.824737072E-1,3.237559319E0,9.692925453E0
1.478741890E-1,-3.776853085E-1,3.295020103E0,1.003769016E1
1.498726260E-1,-2.962824702E-1,3.582324266E0,9.937133789E0
1.518710640E-1,-3.489548862E-1,3.476979494E0,9.913191795E0
1.538695010E-1,-3.681085110E-1,3.251924515E0,9.903614998E0
1.558679390E-1,-3.872621357E-1,3.376422882E0,1.013345909E1
1.578663760E-1,-3.154360652E-1,3.639785051E0,1.021486187E1
1.598648140E-1,-2.531868219E-1,4.094683647E0,1.000895977E1
1.618632510E-1,-2.867056429E-1,3.534440279E0,9.496601105E0
1.638616890E-1,-1.861491799E-1,2.892794132E0,1.068891335E1
1.658601260E-1,-1.574187577E-1,3.740341663E0,1.042076302E1
1.678585640E-1,-6.165069342E-2,4.109048843E0,1.026274586E1
1.698568450E-1,-2.813187055E-2,3.826532841E0,8.974664688E0
1.718549180E-1,-9.516951442E-2,3.208828926E0,9.022548676E0
1.738529910E-1,5.386953708E-3,3.347692490E0,1.017655468E1
1.758510640E-1,1.681926697E-1,3.644573450E0,1.044949341E1
1.778491370E-1,2.064998895E-1,3.419518471E0,9.376891136E0
1.798472100E-1,1.777694821E-1,3.098695517E0,9.022548676E0
1.818453350E-1,1.634042710E-1,3.103483915E0,9.568427086E0
1.838435120E-1,2.591723204E-1,3.256712914E0,9.788693428E0
1.858417410E-1,3.214215636E-1,3.050811529E0,9.501389503E0
1.878400220E-1,3.214215636E-1,3.204040527E0,9.439140320E0
1.898383550E-1,3.645172119E-1,3.132214308E0,9.467870712E0
1.918367410E-1,3.549404144E-1,3.223194122E0,9.391256332E0
1.938351780E-1,4.171896577E-1,3.204040527E0,8.965087891E0
1.958336680E-1,4.171896577E-1,2.959831953E0,9.103952408E0
1.978321580E-1,5.656301379E-1,3.266289711E0,9.788693428E0
1.998306470E-1,5.512649417E-1,3.127425909E0,9.266757965E0
2.018291370E-1,6.087257862E-1,3.036446333E0,9.386467934E0
2.038276260E-1,6.470330358E-1,3.405153275E0,9.731232643E0
2.058261160E-1,6.278793812E-1,3.721188068E0,9.367314339E0
2.078246050E-1,5.273229480E-1,3.405153275E0,9.218873978E0
2.098228350E-1,4.507084787E-1,2.998139143E0,1.001853657E1
2.118210640E-1,5.416881442E-1,3.170521498E0,1.039203262E1
2.138192930E-1,5.704185367E-1,3.433883905E0,1.066018295E1
2.158175220E-1,5.464765429E-1,3.634996653E0,1.004247856E1
2.178157510E-1,5.368997455E-1,3.328538895E0,1.068891335E1
2.198139800E-1,5.560533404E-1,4.037222385E0,1.002332497E1
2.218122100E-1,4.507084787E-1,4.037222385E0,9.855731010E0
2.238104390E-1,4.171896577E-1,3.476979494E0,9.989806175E0
2.258086680E-1,3.980360329E-1,3.702034473E0,1.044949341E1
2.278068970E-1,4.028244317E-1,3.879205227E0,1.036330223E1
2.298051780E-1,3.932476342E-1,3.500921488E0,9.980229378E0
2.318035120E-1,4.219780564E-1,2.816179752E0,1.089481449E1
2.338018970E-1,3.357867897E-1,3.596689463E0,9.070432663E0
2.358003350E-1,3.980360329E-1,3.740341663E0,9.142259598E0
2.377988240E-1,4.219780564E-1,3.299808502E0,9.597157478E0
2.397973660E-1,4.124012291E-1,2.782660961E0,1.009036350E1
2.417959080E-1,4.028244317E-1,2.461838007E0,1.038245583E1
2.437944490E-1,4.554968774E-1,2.897582531E0,9.817423820E0
2.457929910E-1,4.219780564E-1,2.998139143E0,9.563638687E0
2.477915330E-1,3.740940094E-1,2.873640537E0,9.142259598E0
2.497900740E-1,3.788824081E-1,2.480991602E0,9.994594574E0
2.517886160E-1,4.028244317E-1,2.571971178E0,9.214085579E0
2.537871580E-1,4.171896577E-1,2.643797159E0,9.554061890E0
2.557856990E-1,4.890156984E-1,2.581547976E0,9.587580681E0
2.577840330E-1,4.507084787E-1,2.193687201E0,9.970652580E0
2.597823660E-1,4.219780564E-1,2.342127800E0,9.956287384E0
2.617806470E-1,4.028244317E-1,2.567182779E0,9.324218750E0
2.637789280E-1,3.932476342E-1,2.605489969E0,9.123106003E0
2.657772100E-1,3.501519859E-1,2.289455414E0,9.855731010E0
2.677754910E-1,3.549404144E-1,2.485780001E0,9.922768593E0
2.697737720E-1,2.974795699E-1,2.308609009E0,9.721655846E0
2.717720530E-1,2.926911712E-1,2.054823637E0,1.055962658E1
2.737703870E-1,2.879027426E-1,2.758718967E0,9.357737541E0
2.757687200E-1,3.214215636E-1,2.940678120E0,9.458293915E0
2.777670530E-1,3.309983909E-1,2.643797159E0,9.664195061E0
2.797653870E-1,3.214215636E-1,2.466626406E0,1.013824749E1
2.817637200E-1,4.028244317E-1,2.480991602E0,9.855731010E0
2.837620530E-1,4.315548539E-1,2.538452387E0,9.865307808E0
2.857603870E-1,4.554968774E-1,2.653373957E0,8.634688377E0
2.877587200E-1,5.033808947E-1,2.634220362E0,9.075222015E0
2.897570530E-1,6.374561787E-1,2.653373957E0,9.372102737E0
2.917553870E-1,5.416881442E-1,2.069188833E0,9.386467934E0
2.937537200E-1,5.895721912E-1,1.647809267E0,1.032499504E1
2.957520530E-1,6.135141850E-1,2.260725021E0,9.247604370E0
2.977503870E-1,5.847837925E-1,2.270301819E0,8.989029884E0
2.997487200E-1,5.368997455E-1,2.050035238E0,9.616311073E0
3.017470530E-1,5.129576921E-1,1.815403461E0,9.419986725E0
3.037453870E-1,4.650736749E-1,1.877652645E0,9.812635422E0
3.057437200E-1,5.416881442E-1,2.375646591E0,9.539696693E0
3.077420530E-1,5.129576921E-1,2.548029184E0,9.376891136E0
3.097403870E-1,3.309983909E-1,1.307832718E0,1.034893703E1
