"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
2.147537700E-2,-1.334767491E-1,-5.207388848E-2,9.510966301E0
2.348157500E-2,-2.100912035E-1,-5.207388848E-2,9.482235909E0
2.546777300E-2,-2.723404467E-1,-4.189853091E-3,9.434351921E0
2.745433500E-2,-2.962824702E-1,1.496376097E-2,9.424775124E0
2.944162700E-2,-2.819172442E-1,7.721300423E-2,9.491812706E0
3.143001200E-2,-2.340332121E-1,1.634042710E-1,9.544485092E0
3.341975200E-2,-2.340332121E-1,2.783259451E-1,9.578003883E0
3.541105400E-2,-2.579752207E-1,4.267664552E-1,9.611522675E0
3.740402300E-2,-3.298012912E-1,5.512649417E-1,9.539696693E0
3.939871000E-2,-3.776853085E-1,7.092822790E-1,9.510966301E0
4.139511700E-2,-4.495113790E-1,8.194155097E-1,9.467870712E0
4.339319000E-2,-5.069721937E-1,9.008184075E-1,9.467870712E0
4.539277300E-2,-5.452794433E-1,9.487023950E-1,9.491812706E0
4.739365800E-2,-5.692214370E-1,9.678560495E-1,9.554061890E0
4.939563700E-2,-5.740098357E-1,9.630676508E-1,9.582792282E0
5.139839800E-2,-5.692214370E-1,1.020528436E0,9.554061890E0
5.340167900E-2,-5.213374496E-1,1.020528436E0,9.578003883E0
5.540516900E-2,-4.686649740E-1,1.068412542E0,9.563638687E0
5.740699200E-2,-4.303577542E-1,1.106719732E0,9.549273491E0
5.940319000E-2,-4.303577542E-1,1.149815321E0,9.544485092E0
6.139938700E-2,-4.112041295E-1,1.192911029E0,9.573215485E0
6.339558500E-2,-3.393780887E-1,1.293467522E0,9.578003883E0
6.539178300E-2,-2.914940715E-1,1.360505104E0,9.616311073E0
6.738798100E-2,-2.436100245E-1,1.427542806E0,9.688137054E0
6.938417900E-2,-2.292448133E-1,1.494580388E0,9.822212219E0
7.138037700E-2,-2.053027898E-1,1.566406488E0,9.956287384E0
7.337657500E-2,-1.430535465E-1,1.662174582E0,1.012867069E1
7.537277300E-2,-1.143231317E-1,1.767519355E0,1.015261269E1
7.736897100E-2,-1.095347255E-1,1.820191860E0,1.016697788E1
7.936516900E-2,-9.516951442E-2,1.901594758E0,1.023401546E1
8.136136700E-2,-1.191115379E-1,1.959055543E0,1.025795746E1
8.335756500E-2,-1.957259923E-1,2.078765631E0,1.020049667E1
8.535376200E-2,-2.579752207E-1,2.145803213E0,1.021965027E1
8.734996000E-2,-2.675520480E-1,2.231994629E0,1.032978344E1
8.934615800E-2,-2.962824702E-1,2.351704597E0,1.038724422E1
9.134235600E-2,-3.298012912E-1,2.447472572E0,1.036330223E1
9.333855400E-2,-3.202244639E-1,2.543240786E0,1.041597462E1
9.533475200E-2,-3.489548862E-1,2.610278368E0,1.043512821E1
9.733095000E-2,-3.537433147E-1,2.600701571E0,1.053568459E1
9.932714800E-2,-3.441664875E-1,2.562394381E0,1.072243214E1
1.013233460E-1,-3.681085110E-1,2.720411777E0,1.042555141E1
1.033195440E-1,-4.255693555E-1,2.897582531E0,1.015740108E1
1.053157420E-1,-4.830302000E-1,2.955043554E0,1.011909389E1
1.073119400E-1,-4.734533727E-1,2.878428936E0,1.024838066E1
1.093081370E-1,-5.165489912E-1,2.878428936E0,1.021486187E1
1.113043350E-1,-5.165489912E-1,2.931101322E0,9.827000618E0
1.133005330E-1,-4.590881765E-1,2.902370930E0,9.769539833E0
1.152967310E-1,-3.585317135E-1,2.797026157E0,9.922768593E0
1.172929290E-1,-2.292448133E-1,2.691681147E0,1.019570827E1
