"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
8.147920880E-1,5.367999673E-1,-1.756799889E1,-4.296839905E1
8.247920880E-1,5.123999715E-1,-1.744599915E1,-4.294400024E1
8.347920880E-1,4.391999841E-1,-1.723859978E1,-4.296839905E1
8.447920880E-1,3.659999967E-1,-1.705559921E1,-4.291959763E1
8.547920880E-1,2.928000093E-1,-1.689699936E1,-4.294400024E1
8.647920880E-1,2.073999941E-1,-1.675059891E1,-4.285860062E1
8.747920880E-1,1.708000004E-1,-1.656760025E1,-4.278540039E1
8.847920880E-1,1.464000046E-1,-1.649440002E1,-4.267559814E1
8.947920880E-1,1.341999918E-1,-1.629920006E1,-4.263899994E1
9.047920880E-1,1.097999960E-1,-1.617720032E1,-4.267559814E1
9.147920880E-1,1.586000025E-1,-1.596980000E1,-4.265119934E1
9.247920880E-1,1.829999983E-1,-1.581120014E1,-4.260239792E1
9.347920880E-1,2.683999836E-1,-1.560379982E1,-4.261459732E1
9.447920880E-1,3.416000009E-1,-1.532319927E1,-4.267559814E1
9.547920880E-1,4.025999904E-1,-1.506699944E1,-4.274879837E1
9.647920880E-1,4.147999883E-1,-1.478639984E1,-4.285860062E1
9.747920880E-1,5.367999673E-1,-1.456680012E1,-4.287080002E1
9.847920880E-1,6.466000080E-1,-1.427400017E1,-4.284639740E1
9.947920880E-1,7.929999828E-1,-1.394460011E1,-4.284639740E1
1.004792088E0,1.000399947E0,-1.355420017E1,-4.294400024E1
1.014792088E0,1.207800031E0,-1.318820000E1,-4.299279785E1
1.024792088E0,1.427399993E0,-1.272459984E1,-4.305379868E1
1.034792088E0,1.695799947E0,-1.222439957E1,-4.312699890E1
1.044792088E0,2.025199890E0,-1.167539978E1,-4.320019913E1
1.054792088E0,2.391200066E0,-1.110200024E1,-4.333440018E1
1.064792088E0,2.842599869E0,-1.038220024E1,-4.354179764E1
1.074792088E0,3.391599894E0,-9.711199760E0,-4.372480011E1
1.084792088E0,3.891799927E0,-8.954799652E0,-4.393219757E1
1.094792088E0,4.428599834E0,-8.161799431E0,-4.418840027E1
1.104792088E0,5.172800064E0,-7.234600067E0,-4.455439758E1
1.114792088E0,5.990200043E0,-6.246399879E0,-4.496920013E1
1.124792088E0,6.966199875E0,-5.197199821E0,-4.543280029E1
1.134792088E0,7.990999699E0,-3.989399910E0,-4.601839828E1
1.144792088E0,9.333000183E0,-2.659600019E0,-4.688459778E1
1.154792088E0,1.083360004E1,-1.293200016E0,-4.792160034E1
1.164792088E0,1.256599998E1,1.219999976E-2,-4.909280014E1
1.174792088E0,1.443260002E1,1.329800010E0,-5.045919800E1
1.184792088E0,1.655539894E1,2.488800049E0,-5.209399796E1
1.194792088E0,1.867819977E1,3.525799990E0,-5.385079956E1
1.204792088E0,2.076440048E1,4.501800060E0,-5.571739960E1
1.214792088E0,2.288719940E1,5.258199692E0,-5.765719986E1
1.224792088E0,2.474160004E1,5.916999817E0,-5.959700012E1
1.234792088E0,2.641300011E1,6.514800072E0,-6.162220001E1
1.244792088E0,2.795019913E1,7.222399712E0,-6.359859848E1
1.254792088E0,2.932880020E1,8.015399933E0,-6.553839874E1
1.264792088E0,3.039019966E1,9.137800217E0,-6.751480103E1
1.274792088E0,3.137839890E1,1.054080009E1,-6.964979553E1
1.284792088E0,3.234220123E1,1.228539944E1,-7.199219513E1
1.294792088E0,3.322060013E1,1.433500004E1,-7.461519623E1
1.304792088E0,3.413560104E1,1.709219933E1,-7.808000183E1
1.314792088E0,3.505059814E1,2.022760010E1,-8.199620056E1
1.324792088E0,3.597779846E1,2.354599953E1,-8.666880035E1
1.334792088E0,3.694160080E1,2.720599937E1,-9.219539642E1
1.344792088E0,3.813719940E1,3.110999870E1,-9.990579987E1
1.354792088E0,3.946699905E1,3.475780106E1,-1.088849945E2
1.364792088E0,4.093099976E1,3.783219910E1,-1.192549973E2
1.374792088E0,4.244379807E1,3.996719742E1,-1.309181976E2
1.384792088E0,4.405419922E1,3.856419754E1,-1.448262024E2
1.394792088E0,4.570119858E1,3.459920120E1,-1.591490021E2
1.404792088E0,4.723839951E1,2.781599998E1,-1.731302032E2
1.414792088E0,4.869020081E1,1.781200027E1,-1.859523926E2
1.424792088E0,4.969059753E1,4.465199947E0,-1.953341980E2
1.434792088E0,5.027619934E1,-1.326139927E1,-2.000800018E2
1.444792088E0,5.041040039E1,-3.232999802E1,-2.012023926E2
1.454792088E0,5.017860031E1,-5.181340027E1,-1.986891937E2
1.464792088E0,4.942219925E1,-6.938140106E1,-1.910764008E2
1.474792088E0,4.812899780E1,-8.558300018E1,-1.792301941E2
1.484792088E0,4.659180069E1,-9.938119507E1,-1.655052032E2
1.494792088E0,4.490819931E1,-1.104343948E2,-1.507798004E2
1.504792088E0,4.309040070E1,-1.187060013E2,-1.359201965E2
1.514792088E0,4.119939804E1,-1.221585999E2,-1.223537979E2
1.524792088E0,3.935720062E1,-1.238177948E2,-1.100074005E2
