"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
1.974522400E-2,3.166331649E-1,9.965864420E-1,9.927556992E0
2.174392200E-2,3.214215636E-1,1.006163239E0,9.965864182E0
2.374262000E-2,4.554968774E-1,1.269525409E0,9.975440979E0
2.574116100E-2,4.938040972E-1,1.643020868E0,9.865307808E0
2.773970300E-2,3.740940094E-1,1.671751380E0,9.932345390E0
2.973824500E-2,3.309983909E-1,1.734000564E0,9.975440979E0
3.173678600E-2,4.028244317E-1,1.863287449E0,1.007120991E1
3.373532800E-2,3.453635871E-1,1.944690347E0,9.985017776E0
3.573387000E-2,3.070563674E-1,2.021304846E0,1.010472870E1
3.773241100E-2,2.879027426E-1,2.088342428E0,1.025316906E1
3.973095300E-2,2.448071241E-1,2.121861219E0,1.032020664E1
4.172949500E-2,2.160767019E-1,2.198475599E0,1.051174259E1
4.372803600E-2,1.777694821E-1,2.265513420E0,1.066975975E1
4.572663000E-2,1.394622475E-1,2.313397408E0,1.081820011E1
4.772527600E-2,1.250970364E-1,2.457049608E0,1.086608410E1
4.972397400E-2,8.678980917E-2,2.509721994E0,1.087566090E1
5.172272400E-2,6.284779310E-2,2.600701571E0,1.089002609E1
5.372152600E-2,5.805939063E-2,2.710834980E0,1.084214211E1
5.572032800E-2,1.496376097E-2,2.763507366E0,1.077031612E1
5.771913000E-2,4.848258570E-2,2.811391354E0,1.072722054E1
5.971793200E-2,3.890577704E-2,2.868852139E0,1.069849014E1
6.171673400E-2,3.411737457E-2,2.878428936E0,1.066497135E1
6.371553600E-2,1.496376097E-2,2.840121746E0,1.063624096E1
6.571433800E-2,5.805939063E-2,2.864063740E0,1.051653099E1
6.771314000E-2,1.298854351E-1,2.911947727E0,1.029626465E1
6.971194200E-2,1.921346933E-1,2.964620352E0,1.001853657E1
7.171074500E-2,2.448071241E-1,2.940678120E0,9.999382973E0
7.370954700E-2,2.735375464E-1,2.787449360E0,1.034893703E1
7.570814000E-2,2.974795699E-1,2.591124773E0,1.062187576E1
7.770673400E-2,2.783259451E-1,2.552817583E0,1.046864700E1
7.970532800E-2,3.118447661E-1,2.729988575E0,9.827000618E0
8.170392200E-2,3.022679687E-1,2.811391354E0,9.333795547E0
8.370251500E-2,2.783259451E-1,2.624643564E0,9.788693428E0
8.570110900E-2,2.974795699E-1,2.514510393E0,1.004726696E1
8.769970300E-2,3.453635871E-1,2.490568399E0,9.759963036E0
8.969829700E-2,3.693056107E-1,2.495356798E0,9.271546364E0
9.169689000E-2,3.932476342E-1,2.356492996E0,9.185355186E0
9.369548400E-2,3.884592354E-1,2.241571426E0,9.343372345E0
9.569407800E-2,3.980360329E-1,2.011728048E0,9.803058624E0
9.769272400E-2,4.698620737E-1,1.978209138E0,9.578003883E0
9.969137000E-2,4.698620737E-1,2.150591612E0,8.926780701E0
1.016900150E-1,4.411316514E-1,2.227206230E0,8.668207169E0
1.036887130E-1,4.698620737E-1,2.308609009E0,8.763975143E0
1.056874110E-1,5.033808947E-1,2.222417831E0,9.041702271E0
1.076861090E-1,5.416881442E-1,2.141014814E0,9.070432663E0
1.096848070E-1,5.033808947E-1,2.141014814E0,9.156624794E0
1.116835050E-1,5.129576921E-1,2.073977232E0,9.352949142E0
1.136822030E-1,5.752069354E-1,2.054823637E0,9.247604370E0
1.156809010E-1,5.321113467E-1,2.073977232E0,9.080010414E0
1.176795990E-1,5.464765429E-1,2.126649618E0,9.036913872E0
1.196782970E-1,5.560533404E-1,2.030881643E0,9.147047997E0
1.216769950E-1,4.985924959E-1,1.681328177E0,1.003290176E1
1.236756920E-1,4.698620737E-1,1.820191860E0,9.271546364E0
1.256743900E-1,4.171896577E-1,2.045246840E0,8.419210434E0
1.276730880E-1,3.262099922E-1,2.083554029E0,8.567650795E0
1.296717860E-1,2.400187254E-1,1.949478745E0,9.017760277E0
1.316704840E-1,2.064998895E-1,1.695693374E0,9.769539833E0
1.336691820E-1,2.831143439E-1,1.652597666E0,9.827000618E0
1.356678800E-1,2.735375464E-1,1.824980259E0,9.300276756E0
1.376665780E-1,2.879027426E-1,1.959055543E0,9.084798813E0
1.396652760E-1,2.112883031E-1,1.834557056E0,9.712079048E0
1.416639740E-1,2.304419130E-1,2.059612036E0,9.568427086E0
1.436626720E-1,2.400187254E-1,2.332551003E0,8.002618790E0
1.456613700E-1,2.208651006E-1,2.107496023E0,8.826224327E0
1.476600670E-1,2.064998895E-1,1.652597666E0,1.021007347E1
1.496587650E-1,2.687491477E-1,1.968632340E0,9.745597839E0
1.516574630E-1,1.634042710E-1,2.275090218E0,9.142259598E0
1.536561610E-1,1.394622475E-1,2.605489969E0,9.166201591E0
1.556549110E-1,1.873462796E-1,2.729988575E0,9.472659111E0
1.576536610E-1,1.634042710E-1,2.964620352E0,9.434351921E0
1.596524110E-1,2.112883031E-1,3.031657934E0,9.731232643E0
1.616511610E-1,2.352303118E-1,2.888005733E0,1.026753426E1
1.636499110E-1,1.634042710E-1,2.763507366E0,1.070806694E1
1.656486610E-1,1.059434265E-1,3.247136116E0,9.611522675E0
1.676474110E-1,1.394622475E-1,3.702034473E0,9.123106003E0
1.696461610E-1,1.203086376E-1,3.692457676E0,9.659406662E0
1.716449110E-1,1.107318252E-1,3.711611271E0,9.874884605E0
1.736436610E-1,1.490390599E-1,3.663727045E0,1.029147625E1
1.756424110E-1,5.327098817E-2,3.860051632E0,9.463082314E0
1.776411610E-1,-7.122749835E-2,3.826532841E0,9.386467934E0
1.796399110E-1,-9.516951442E-2,3.572747469E0,9.980229378E0
1.816386610E-1,-7.601590455E-2,3.572747469E0,9.520543098E0
1.836374110E-1,-1.047463268E-1,3.433883905E0,9.606734276E0
1.856361610E-1,-1.095347255E-1,3.232770920E0,1.023880386E1
1.876349630E-1,-1.143231317E-1,3.309385300E0,9.750386238E0
1.896337650E-1,-2.196680009E-1,3.692457676E0,8.826224327E0
1.916325670E-1,-1.861491799E-1,3.524863482E0,9.008183479E0
1.936313700E-1,-1.622071713E-1,3.055599928E0,9.386467934E0
1.956301720E-1,-1.813607812E-1,2.624643564E0,9.812635422E0
1.976289740E-1,-2.100912035E-1,2.413953781E0,9.798270226E0
1.996277760E-1,-1.909375787E-1,2.255936623E0,9.712079048E0
2.016265780E-1,-1.717839688E-1,2.073977232E0,9.793481827E0
2.036253800E-1,-2.005143911E-1,2.342127800E0,8.735244751E0
2.056241820E-1,-2.100912035E-1,2.351704597E0,9.008183479E0
2.076229840E-1,-2.196680009E-1,2.480991602E0,8.663418770E0
2.096217860E-1,-1.669955701E-1,2.423530579E0,9.161413193E0
2.116205880E-1,-1.382651478E-1,2.097919226E0,9.917980194E0
2.136191820E-1,-1.765723825E-1,2.131438017E0,9.759963036E0
2.156176200E-1,-2.292448133E-1,2.672527552E0,8.275558472E0
2.176160570E-1,-2.867056429E-1,2.639008760E0,8.941145897E0
2.196144950E-1,-2.005143911E-1,2.428318977E0,9.673771858E0
2.216129320E-1,-2.675520480E-1,2.399588585E0,9.539696693E0
2.236113700E-1,-3.250128925E-1,2.217629433E0,9.759963036E0
2.256098070E-1,-3.633201122E-1,2.126649618E0,9.917980194E0
2.276082450E-1,-3.872621357E-1,2.083554029E0,9.649829865E0
2.296066820E-1,-4.542997777E-1,2.270301819E0,9.051279068E0
2.316051200E-1,-5.500678420E-1,2.571971178E0,8.385691643E0
2.336036090E-1,-4.159925580E-1,2.260725021E0,9.625887871E0
2.356021510E-1,-3.920505345E-1,2.059612036E0,1.012388229E1
2.376007450E-1,-4.207809567E-1,2.184110403E0,9.654618263E0
2.395993380E-1,-4.830302000E-1,2.466626406E0,9.228450775E0
2.415979320E-1,-5.021837950E-1,2.423530579E0,9.812635422E0
2.435965260E-1,-5.740098357E-1,2.653373957E0,9.295488358E0
2.455951200E-1,-5.835866928E-1,2.763507366E0,9.688137054E0
2.475937130E-1,-6.410474777E-1,2.859275341E0,9.668983459E0
2.495923070E-1,-7.655459642E-1,2.830544949E0,9.894038200E0
2.515909010E-1,-8.134300113E-1,2.753930569E0,1.032020664E1
2.535894950E-1,-8.565256596E-1,2.753930569E0,1.023880386E1
2.555881400E-1,-9.044097066E-1,2.739565372E0,1.029626465E1
2.575868380E-1,-1.072003841E0,2.921524525E0,9.692925453E0
2.595855880E-1,-1.153406620E0,2.964620352E0,1.003769016E1
2.615843380E-1,-1.225232720E0,2.892794132E0,1.010951710E1
2.635830880E-1,-1.230021119E0,2.931101322E0,1.018134308E1
2.655818380E-1,-1.330577612E0,3.366846085E0,9.252392769E0
2.675805880E-1,-1.335366011E0,3.515286684E0,9.352949142E0
2.695793380E-1,-1.244386315E0,3.304596901E0,1.026753426E1
2.715780880E-1,-1.139041424E0,3.069965124E0,1.091396809E1
2.735768380E-1,-1.158195019E0,3.113060713E0,1.050695419E1
2.755755880E-1,-1.167771935E0,3.256712914E0,9.860519409E0
2.775743380E-1,-1.186925530E0,3.232770920E0,9.788693428E0
2.795730880E-1,-1.206079125E0,3.251924515E0,9.793481827E0
2.815713700E-1,-1.134253025E0,3.098695517E0,1.015740108E1
2.835696510E-1,-1.072003841E0,2.926312923E0,1.043033981E1
2.855679320E-1,-1.110311031E0,2.902370930E0,9.994594574E0
2.875661090E-1,-1.182137132E0,3.041234732E0,8.941145897E0
2.895642860E-1,-1.115099430E0,2.931101322E0,9.716867447E0
2.915624630E-1,-1.086369038E0,2.672527552E0,1.003290176E1
2.935606400E-1,-1.105522633E0,3.084330320E0,9.261969566E0
2.955588170E-1,-1.095945835E0,3.098695517E0,9.520543098E0
2.975569950E-1,-1.009754539E0,2.811391354E0,1.044470501E1
2.995551720E-1,-1.004966140E0,2.682104349E0,1.000417137E1
3.015533490E-1,-1.052850246E0,2.643797159E0,1.006642151E1
3.035515260E-1,-1.158195019E0,2.955043554E0,9.247604370E0
3.055497550E-1,-1.191713929E0,3.141791105E0,9.190143585E0
3.075480360E-1,-1.153406620E0,2.983773947E0,9.941922188E0
