"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
2.035094100E-2,2.256535143E-1,1.839345455E0,9.400833130E0
2.152057600E-2,2.256535143E-1,1.963843942E0,9.309853554E0
2.334776400E-2,2.400187254E-1,2.002151251E0,9.266757965E0
2.531297200E-2,2.400187254E-1,1.963843942E0,9.419986725E0
2.727818100E-2,1.873462796E-1,2.169745207E0,9.123106003E0
2.924338900E-2,2.017114908E-1,2.222417831E0,9.190143585E0
3.120859700E-2,1.155202314E-1,2.121861219E0,9.558850288E0
3.317380600E-2,1.538274586E-1,2.217629433E0,9.664195061E0
3.513901400E-2,9.636662155E-2,2.380434990E0,9.424775124E0
3.710422200E-2,5.327098817E-2,2.490568399E0,9.525331497E0
3.906943100E-2,8.678980917E-2,2.504933596E0,9.673771858E0
4.103463900E-2,6.763619930E-2,2.433107376E0,9.956287384E0
4.299984700E-2,-8.978256024E-3,2.476203203E0,9.534908295E0
4.496505600E-2,-2.334346622E-2,2.528875589E0,9.812635422E0
4.693026400E-2,5.386953708E-3,2.686892748E0,9.870096207E0
4.889547200E-2,1.017535757E-2,2.643797159E0,1.012867069E1
5.086068100E-2,2.454056777E-2,2.605489969E0,1.040160942E1
5.282588900E-2,-5.207388848E-2,2.892794132E0,9.874884605E0
5.479109700E-2,-1.047463268E-1,2.897582531E0,9.759963036E0
5.675630600E-2,-2.100912035E-1,2.715623379E0,1.036330223E1
5.872151400E-2,-2.531868219E-1,3.093907118E0,9.941922188E0
6.068672200E-2,-2.914940715E-1,3.079541922E0,9.831789017E0
6.265193100E-2,-3.489548862E-1,2.773084164E0,1.066497135E1
6.461713900E-2,-3.106476665E-1,3.065176725E0,9.932345390E0
6.658234700E-2,-2.867056429E-1,3.160944700E0,9.630676270E0
6.854755600E-2,-2.962824702E-1,2.797026157E0,1.032499504E1
7.051276400E-2,-3.681085110E-1,2.878428936E0,1.004726696E1
7.247797200E-2,-3.489548862E-1,2.935889721E0,9.707290649E0
7.444318100E-2,-3.968389332E-1,2.792237759E0,9.812635422E0
7.640838900E-2,-4.542997777E-1,2.476203203E0,1.033457184E1
7.837359700E-2,-3.872621357E-1,2.605489969E0,1.008557510E1
