"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
3.999963900E-2,1.093119965E2,-2.045085907E2,-8.375299835E1
4.999963900E-2,1.091655960E2,-2.045085907E2,-8.359439850E1
5.999963900E-2,1.090923996E2,-2.044109955E2,-8.347239685E1
6.999963900E-2,1.090680008E2,-2.043743896E2,-8.331379700E1
7.999963900E-2,1.089825974E2,-2.042890015E2,-8.322840118E1
8.999963900E-2,1.088239975E2,-2.042523956E2,-8.310639954E1
9.737229500E-2,1.087508011E2,-2.041913910E2,-8.300879669E1
9.999963900E-2,1.087019958E2,-2.041548004E2,-8.293560028E1
1.099996390E-1,1.085555954E2,-2.040083923E2,-8.277700043E1
1.199996390E-1,1.084213943E2,-2.037765961E2,-8.263059998E1
1.299996390E-1,1.082505951E2,-2.035325928E2,-8.237439728E1
1.399996390E-1,1.079822006E2,-2.032276001E2,-8.226459503E1
1.499996390E-1,1.078236008E2,-2.029347992E2,-8.210599518E1
1.599996390E-1,1.077137985E2,-2.025565948E2,-8.195959473E1
1.699996390E-1,1.074819946E2,-2.019953918E2,-8.182540131E1
1.799996390E-1,1.072745972E2,-2.014586029E2,-8.166680145E1
1.899996390E-1,1.071037979E2,-2.008363953E2,-8.143499756E1
1.999996390E-1,1.069207993E2,-2.001897888E2,-8.133739471E1
2.099996390E-1,1.067378006E2,-1.995065918E2,-8.132519531E1
2.199996390E-1,1.065914001E2,-1.987623901E2,-8.133739471E1
2.299996390E-1,1.064449997E2,-1.979693909E2,-8.137400055E1
2.399996390E-1,1.062863998E2,-1.972251892E2,-8.145939636E1
2.499996390E-1,1.062375946E2,-1.966029968E2,-8.165460205E1
2.599996390E-1,1.061643982E2,-1.959807892E2,-8.184980011E1
2.699996390E-1,1.061278000E2,-1.954317932E2,-8.216699982E1
2.799996390E-1,1.061156006E2,-1.949315948E2,-8.242319489E1
2.899996390E-1,1.061278000E2,-1.946266022E2,-8.270379639E1
2.999996390E-1,1.062131958E2,-1.943582001E2,-8.303319550E1
3.099996390E-1,1.063595963E2,-1.941629944E2,-8.343579865E1
3.199996390E-1,1.065547943E2,-1.938580017E2,-8.391159821E1
3.299996390E-1,1.067378006E2,-1.936627960E2,-8.428979492E1
3.399996390E-1,1.070428009E2,-1.934675903E2,-8.489979553E1
3.499996390E-1,1.073478012E2,-1.933333893E2,-8.549759674E1
3.599996390E-1,1.077259979E2,-1.932967987E2,-8.610759735E1
3.699996390E-1,1.081651993E2,-1.931503906E2,-8.683959961E1
3.799996390E-1,1.086775970E2,-1.931381989E2,-8.759600067E1
3.899996390E-1,1.090802002E2,-1.931381989E2,-8.832799530E1
3.999996390E-1,1.095194016E2,-1.932601929E2,-8.903559875E1
4.099996390E-1,1.099952011E2,-1.933943939E2,-8.985299683E1
4.199996390E-1,1.103733978E2,-1.935773926E2,-9.056060028E1
4.299996390E-1,1.107760010E2,-1.938701935E2,-9.119499969E1
4.399996390E-1,1.111785965E2,-1.941508026E2,-9.186599731E1
4.499996390E-1,1.115446014E2,-1.944924011E2,-9.245159912E1
4.599996390E-1,1.118129959E2,-1.948461914E2,-9.300059509E1
4.699996390E-1,1.120813980E2,-1.952731934E2,-9.358619690E1
4.799996390E-1,1.123131943E2,-1.957977905E2,-9.406199646E1
4.899996390E-1,1.124351959E2,-1.963589935E2,-9.452559662E1
4.999996390E-1,1.125693970E2,-1.971275940E2,-9.491600037E1
5.099996390E-1,1.127279968E2,-1.978229980E2,-9.530639648E1
5.199996390E-1,1.128987961E2,-1.985915985E2,-9.563579559E1
5.299996390E-1,1.131671982E2,-1.993967896E2,-9.586759949E1
5.399996390E-1,1.136307983E2,-2.001775970E2,-9.583100128E1
5.499996390E-1,1.141920013E2,-2.008363953E2,-9.574559784E1
5.599996390E-1,1.147653961E2,-2.014097900E2,-9.562359619E1
5.699996390E-1,1.154851990E2,-2.019709930E2,-9.535520172E1
5.799996390E-1,1.162659988E2,-2.022393951E2,-9.503799438E1
5.899996390E-1,1.170467987E2,-2.025444031E2,-9.476959991E1
5.999996390E-1,1.177788010E2,-2.027395935E2,-9.439139557E1
6.099996390E-1,1.185107956E2,-2.028249969E2,-9.411080170E1
6.199996390E-1,1.191573944E2,-2.029347992E2,-9.392779541E1
6.299996390E-1,1.196819992E2,-2.030202026E2,-9.375699615E1
6.399996390E-1,1.202553940E2,-2.030567932E2,-9.362279510E1
6.499996390E-1,1.207067947E2,-2.029957886E2,-9.357399750E1
6.599996390E-1,1.210971985E2,-2.029104004E2,-9.351300049E1
6.699996390E-1,1.214509964E2,-2.027639923E2,-9.345199585E1
6.799996390E-1,1.217803955E2,-2.026907959E2,-9.345199585E1
6.899996390E-1,1.219756012E2,-2.026297913E2,-9.337879944E1
6.999996390E-1,1.221585999E2,-2.024955902E2,-9.337879944E1
7.099996390E-1,1.223171997E2,-2.024589996E2,-9.328119659E1
7.199996390E-1,1.224514008E2,-2.024467926E2,-9.323239899E1
7.299996390E-1,1.226222000E2,-2.024346008E2,-9.311039734E1
7.399996390E-1,1.227441940E2,-2.024955902E2,-9.308599854E1
7.499996390E-1,1.228661957E2,-2.025688019E2,-9.295179749E1
7.599996390E-1,1.229759979E2,-2.025688019E2,-9.291519928E1
7.699996390E-1,1.231101990E2,-2.025809937E2,-9.289080048E1
7.799996390E-1,1.231833954E2,-2.025565948E2,-9.282979584E1
7.899996390E-1,1.233175964E2,-2.025077972E2,-9.289080048E1
7.999996390E-1,1.233786011E2,-2.024589996E2,-9.284199524E1
8.099996390E-1,1.234395981E2,-2.024346008E2,-9.290299988E1
8.199996390E-1,1.235005951E2,-2.023247986E2,-9.291519928E1
8.299996390E-1,1.235005951E2,-2.022149963E2,-9.300059509E1
8.399996390E-1,1.235127945E2,-2.021539917E2,-9.302500153E1
8.499996390E-1,1.234883957E2,-2.020441895E2,-9.306159973E1
8.599996390E-1,1.234395981E2,-2.019588013E2,-9.303720093E1
8.699996390E-1,1.233786011E2,-2.019953918E2,-9.298839569E1
8.799996390E-1,1.233541946E2,-2.019832001E2,-9.304940033E1
8.899996390E-1,1.233175964E2,-2.019709930E2,-9.292739868E1
8.999996390E-1,1.232931976E2,-2.019953918E2,-9.280539703E1
9.099996390E-1,1.232687988E2,-2.019100037E2,-9.275659943E1
9.199996390E-1,1.232200012E2,-2.018489990E2,-9.262239838E1
9.299996390E-1,1.232322006E2,-2.017513885E2,-9.251259613E1
9.399996390E-1,1.232687988E2,-2.016903992E2,-9.250039673E1
9.499996390E-1,1.233175964E2,-2.015439911E2,-9.240280151E1
9.599996390E-1,1.233663940E2,-2.012877960E2,-9.235399628E1
9.699996390E-1,1.233297958E2,-2.010559998E2,-9.232959747E1
9.799996390E-1,1.232687988E2,-2.008242035E2,-9.235399628E1
9.899996390E-1,1.232687988E2,-2.006777954E2,-9.237839508E1
9.999996390E-1,1.231955948E2,-2.003483887E2,-9.248819733E1
1.009999639E0,1.231223984E2,-2.001287994E2,-9.264679718E1
1.019999639E0,1.230125961E2,-1.997749939E2,-9.272000122E1
1.029999639E0,1.228417969E2,-1.994212036E2,-9.297619629E1
1.039999639E0,1.225978012E2,-1.990307922E2,-9.318360138E1
1.049999639E0,1.224757996E2,-1.985671997E2,-9.356179810E1
1.059999639E0,1.223537979E2,-1.981645966E2,-9.396440125E1
1.069999639E0,1.221585999E2,-1.977375946E2,-9.439139557E1
1.079999639E0,1.220365982E2,-1.972129974E2,-9.501359558E1
1.089999639E0,1.218535995E2,-1.967249908E2,-9.575779724E1
1.099999639E0,1.216339951E2,-1.963955994E2,-9.672159576E1
1.109999639E0,1.214631958E2,-1.961393890E2,-9.774639893E1
1.119999639E0,1.213411942E2,-1.964077911E2,-9.902739716E1
1.129999639E0,1.211581955E2,-1.970299988E2,-1.001497955E2
1.139999639E0,1.209507980E2,-1.979815979E2,-1.011623993E2
1.149999639E0,1.208165970E2,-1.990429993E2,-1.019797974E2
1.159999639E0,1.206335983E2,-2.006777954E2,-1.022969971E2
1.169999639E0,1.204871979E2,-2.023003998E2,-1.023091965E2
1.179999639E0,1.204384003E2,-2.039595947E2,-1.020285950E2
1.189999639E0,1.203895950E2,-2.053992004E2,-1.014308014E2
1.199999639E0,1.203773956E2,-2.065093994E2,-1.004303970E2
1.209999639E0,1.203895950E2,-2.073511963E2,-9.939339447E1
1.219999639E0,1.204384003E2,-2.078757935E2,-9.834420013E1
1.229999639E0,1.204749985E2,-2.082417908E2,-9.741699982E1
1.239999639E0,1.205726013E2,-2.082052002E2,-9.673379517E1
1.249999639E0,1.206945953E2,-2.082052002E2,-9.619699860E1
1.259999639E0,1.207312012E2,-2.080709991E2,-9.576999664E1
1.269999639E0,1.208043976E2,-2.080953979E2,-9.539179993E1
1.279999639E0,1.208653946E2,-2.081075897E2,-9.513559723E1
1.289999639E0,1.208775940E2,-2.080222015E2,-9.494039917E1
1.299999639E0,1.209020004E2,-2.079367981E2,-9.484279633E1
1.309999639E0,1.209020004E2,-2.078636017E2,-9.469639587E1
1.319999639E0,1.208898010E2,-2.078757935E2,-9.461100006E1
1.329999639E0,1.208775940E2,-2.077294006E2,-9.452559662E1
1.339999639E0,1.209141998E2,-2.076806030E2,-9.442800140E1
1.349999639E0,1.209020004E2,-2.075464020E2,-9.440359497E1
1.359999639E0,1.208775940E2,-2.074853973E2,-9.437919617E1
1.369999639E0,1.208898010E2,-2.074365997E2,-9.437919617E1
1.379999639E0,1.208898010E2,-2.073878021E2,-9.437919617E1
1.389999639E0,1.209263992E2,-2.073389893E2,-9.439139557E1
1.399999639E0,1.208898010E2,-2.073023987E2,-9.437919617E1
1.409999639E0,1.208898010E2,-2.072413940E2,-9.436699677E1
1.419999639E0,1.208653946E2,-2.072292023E2,-9.440359497E1
1.429999639E0,1.208165970E2,-2.072413940E2,-9.441579437E1
1.439999639E0,1.208165970E2,-2.072413940E2,-9.440359497E1
1.449999639E0,1.208043976E2,-2.072536011E2,-9.446459961E1
1.459999639E0,1.208043976E2,-2.072779999E2,-9.444020081E1
1.469999639E0,1.207799988E2,-2.073389893E2,-9.445240021E1
1.479999639E0,1.208287964E2,-2.073023987E2,-9.451339722E1
1.489999639E0,1.208287964E2,-2.074853973E2,-9.452559662E1
1.499999639E0,1.208409958E2,-2.075220032E2,-9.454999542E1
1.509999639E0,1.208653946E2,-2.076195984E2,-9.457440186E1
1.519999639E0,1.208775940E2,-2.076683960E2,-9.464759827E1
1.529999639E0,1.208653946E2,-2.077415924E2,-9.462319946E1
