"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
5.453438200E-2,1.067378006E2,-1.747039948E2,-1.152167969E2
6.453438200E-2,1.066401978E2,-1.743013916E2,-1.154486008E2
7.453438200E-2,1.064937973E2,-1.739720001E2,-1.157047958E2
8.453438200E-2,1.064084015E2,-1.736669922E2,-1.159487991E2
9.453438200E-2,1.063107986E2,-1.734351959E2,-1.161439972E2
1.045343820E-1,1.061765976E2,-1.731423950E2,-1.163147964E2
1.143742780E-1,1.060179977E2,-1.728495941E2,-1.165953979E2
1.245343820E-1,1.058715973E2,-1.725811920E2,-1.168271942E2
1.345343820E-1,1.055421982E2,-1.719467926E2,-1.174249954E2
1.445343820E-1,1.051640015E2,-1.713489990E2,-1.180715942E2
1.545343820E-1,1.047613983E2,-1.707511902E2,-1.186693954E2
1.645343820E-1,1.042490005E2,-1.701656036E2,-1.195477982E2
1.745343820E-1,1.037121964E2,-1.696409912E2,-1.205481949E2
1.845343820E-1,1.031632004E2,-1.691651917E2,-1.217559967E2
1.945343820E-1,1.025775986E2,-1.687626038E2,-1.230125961E2
2.045343820E-1,1.018699951E2,-1.684575958E2,-1.247083969E2
2.145343820E-1,1.011745987E2,-1.684454041E2,-1.263919983E2
2.245343820E-1,1.004303970E2,-1.686040039E2,-1.282707977E2
2.345343820E-1,9.964959717E1,-1.690553894E2,-1.303204041E2
2.445343820E-1,9.886879730E1,-1.701411896E2,-1.324920044E2
2.545343820E-1,9.805139923E1,-1.716295929E2,-1.346757965E2
2.645343820E-1,9.724620056E1,-1.735693970E2,-1.365912018E2
2.745343820E-1,9.656299591E1,-1.760704041E2,-1.383601990E2
2.845343820E-1,9.607499695E1,-1.790350037E2,-1.395923920E2
2.945343820E-1,9.592859650E1,-1.829268036E2,-1.402267914E2
3.045343820E-1,9.613600159E1,-1.872577972E2,-1.401779938E2
3.145343820E-1,9.664839935E1,-1.918083954E2,-1.395435944E2
3.245343820E-1,9.747799683E1,-1.961515961E2,-1.380063934E2
3.345343820E-1,9.895420074E1,-2.004947968E2,-1.353712006E2
3.445343820E-1,1.006987991E2,-2.045085907E2,-1.322601929E2
3.545343820E-1,1.026996002E2,-2.080587921E2,-1.286977997E2
3.645343820E-1,1.048345947E2,-2.110599976E2,-1.248791962E2
3.745343820E-1,1.071159973E2,-2.128899994E2,-1.208043976E2
3.845343820E-1,1.092997971E2,-2.141221924E2,-1.169003983E2
3.945343820E-1,1.114347992E2,-2.148419952E2,-1.131915970E2
4.045343820E-1,1.133623962E2,-2.150372009E2,-1.097755966E2
4.145343820E-1,1.148995972E2,-2.145003967E2,-1.070428009E2
4.245343820E-1,1.162294006E2,-2.138415985E2,-1.047369995E2
4.345343820E-1,1.174249954E2,-2.129265900E2,-1.027361984E2
4.445343820E-1,1.184497986E2,-2.119384003E2,-1.010525970E2
4.545343820E-1,1.191818008E2,-2.109380035E2,-9.986920166E1
4.645343820E-1,1.198040009E2,-2.099010010E2,-9.888099670E1
4.745343820E-1,1.203529968E2,-2.088883972E2,-9.800260162E1
4.845343820E-1,1.208775940E2,-2.079611969E2,-9.719739532E1
4.945343820E-1,1.212679977E2,-2.072657928E2,-9.666059875E1
5.045343820E-1,1.215973969E2,-2.065459900E2,-9.618479919E1
5.145343820E-1,1.217803955E2,-2.059604034E2,-9.574559784E1
5.245343820E-1,1.219756012E2,-2.055455933E2,-9.529419708E1
5.345343820E-1,1.220853958E2,-2.052283936E2,-9.502579498E1
5.445343820E-1,1.221707993E2,-2.049965973E2,-9.476959991E1
5.545343820E-1,1.222073975E2,-2.047160034E2,-9.456219482E1
5.645343820E-1,1.222317963E2,-2.045207977E2,-9.441579437E1
5.745343820E-1,1.222561951E2,-2.043621979E2,-9.423279572E1
5.845343820E-1,1.223659973E2,-2.042157898E2,-9.401319885E1
5.945343820E-1,1.225611954E2,-2.041669922E2,-9.390339661E1
6.045343820E-1,1.227075958E2,-2.040083923E2,-9.383020020E1
6.145343820E-1,1.228173981E2,-2.038741913E2,-9.370819855E1
6.245343820E-1,1.230125961E2,-2.037033997E2,-9.362279510E1
6.345343820E-1,1.231345978E2,-2.036423950E2,-9.352519989E1
6.445343820E-1,1.232444000E2,-2.035447998E2,-9.343979645E1
6.545343820E-1,1.234273987E2,-2.034471893E2,-9.343979645E1
6.645343820E-1,1.235249939E2,-2.033495941E2,-9.342759705E1
6.745343820E-1,1.235127945E2,-2.032032013E2,-9.345199585E1
6.845343820E-1,1.235127945E2,-2.030933990E2,-9.343979645E1
6.945343820E-1,1.235615997E2,-2.029104004E2,-9.345199585E1
7.045343820E-1,1.235494003E2,-2.028005981E2,-9.341539764E1
7.145343820E-1,1.235372009E2,-2.025932007E2,-9.341539764E1
7.245343820E-1,1.235737991E2,-2.024833984E2,-9.340319824E1
7.345343820E-1,1.235372009E2,-2.024102020E2,-9.334220123E1
7.445343820E-1,1.234761963E2,-2.023491974E2,-9.329339600E1
7.545343820E-1,1.234761963E2,-2.022637939E2,-9.318360138E1
7.645343820E-1,1.234273987E2,-2.021539917E2,-9.311039734E1
7.745343820E-1,1.233053970E2,-2.020807953E2,-9.306159973E1
7.845343820E-1,1.232077942E2,-2.019588013E2,-9.303720093E1
