"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
8.099737190E-1,-5.111799717E0,-1.978839874E1,-4.349300003E1
8.199737190E-1,-5.148399830E0,-1.970299911E1,-4.348080063E1
8.299737190E-1,-5.136199951E0,-1.970299911E1,-4.345639801E1
8.399737190E-1,-5.197199821E0,-1.966639900E1,-4.348080063E1
8.499737190E-1,-5.233799934E0,-1.967860031E1,-4.351739883E1
8.599737190E-1,-5.270400047E0,-1.969079971E1,-4.345639801E1
8.699737190E-1,-5.343599796E0,-1.967860031E1,-4.348080063E1
8.799737190E-1,-5.392399788E0,-1.960540009E1,-4.338319778E1
8.899737190E-1,-5.416800022E0,-1.958099937E1,-4.334659958E1
8.999737190E-1,-5.477799892E0,-1.953219986E1,-4.338319778E1
9.099737190E-1,-5.489999771E0,-1.947119904E1,-4.334659958E1
9.199737190E-1,-5.489999771E0,-1.941020012E1,-4.333440018E1
9.299737190E-1,-5.526599884E0,-1.933699989E1,-4.328559875E1
9.399737190E-1,-5.563199997E0,-1.928820038E1,-4.333440018E1
9.499737190E-1,-5.551000118E0,-1.923939896E1,-4.328559875E1
9.599737190E-1,-5.611999989E0,-1.923939896E1,-4.328559875E1
9.699737190E-1,-5.648600101E0,-1.923939896E1,-4.318799973E1
9.799737190E-1,-5.636399746E0,-1.926379967E1,-4.315139771E1
9.899737190E-1,-5.697400093E0,-1.928820038E1,-4.315139771E1
9.999737190E-1,-5.770599842E0,-1.926379967E1,-4.311479950E1
1.009973719E0,-5.843800068E0,-1.920279884E1,-4.309040070E1
1.019973719E0,-5.843800068E0,-1.910519981E1,-4.301720047E1
1.029973719E0,-5.892600060E0,-1.901980019E1,-4.306599808E1
1.039973719E0,-5.855999947E0,-1.893440056E1,-4.310260010E1
1.049973719E0,-5.868199825E0,-1.888559914E1,-4.315139771E1
1.059973719E0,-5.892600060E0,-1.875139999E1,-4.318799973E1
1.069973719E0,-5.904799938E0,-1.862940025E1,-4.316360092E1
1.079973719E0,-5.880399704E0,-1.853179932E1,-4.315139771E1
1.089973719E0,-5.892600060E0,-1.845859909E1,-4.313919830E1
1.099973719E0,-5.929199696E0,-1.833659935E1,-4.318799973E1
1.109973719E0,-5.916999817E0,-1.827560043E1,-4.316360092E1
1.119973719E0,-5.953599930E0,-1.816580009E1,-4.311479950E1
1.129973719E0,-5.965799809E0,-1.798279953E1,-4.313919830E1
1.139973719E0,-6.002399921E0,-1.783639908E1,-4.310260010E1
1.149973719E0,-5.977999687E0,-1.772659874E1,-4.313919830E1
1.159973719E0,-5.965799809E0,-1.761680031E1,-4.316360092E1
1.169973719E0,-5.892600060E0,-1.745820045E1,-4.323679733E1
1.179973719E0,-5.855999947E0,-1.734840012E1,-4.327339935E1
1.189973719E0,-5.855999947E0,-1.718980026E1,-4.330999756E1
1.199973719E0,-5.795000076E0,-1.703120041E1,-4.338319778E1
1.209973719E0,-5.709599972E0,-1.692140007E1,-4.345639801E1
1.219973719E0,-5.636399746E0,-1.676280022E1,-4.351739883E1
1.229973719E0,-5.575399876E0,-1.662859917E1,-4.357839966E1
1.239973719E0,-5.441199780E0,-1.648220062E1,-4.368819809E1
1.249973719E0,-5.306999683E0,-1.633580017E1,-4.374919891E1
1.259973719E0,-5.160599709E0,-1.616499901E1,-4.378580093E1
1.269973719E0,-4.977600098E0,-1.603079987E1,-4.388339996E1
1.279973719E0,-4.831200123E0,-1.587220001E1,-4.394440079E1
1.289973719E0,-4.660399914E0,-1.560379982E1,-4.410300064E1
1.299973719E0,-4.453000069E0,-1.538420010E1,-4.433480072E1
1.309973719E0,-4.233399868E0,-1.510359955E1,-4.455439758E1
1.319973719E0,-4.038199902E0,-1.482299995E1,-4.474959946E1
1.329973719E0,-3.818599939E0,-1.451799965E1,-4.504240036E1
1.339973719E0,-3.525799990E0,-1.423740005E1,-4.544499969E1
1.349973719E0,-3.220799923E0,-1.394460011E1,-4.584759903E1
1.359973719E0,-2.879199982E0,-1.363959980E1,-4.632339859E1
1.369973719E0,-2.500999928E0,-1.335900021E1,-4.681139755E1
1.379973719E0,-2.073999882E0,-1.305399990E1,-4.744580078E1
1.389973719E0,-1.634799957E0,-1.273680019E1,-4.820219803E1
1.399973719E0,-1.195600033E0,-1.244399929E1,-4.905619812E1
1.409973719E0,-6.953999996E-1,-1.226099968E1,-5.005659866E1
1.419973719E0,-1.708000004E-1,-1.219999981E1,-5.136199951E1
1.429973719E0,3.416000009E-1,-1.232199955E1,-5.275279999E1
1.439973719E0,8.905999660E-1,-1.274899960E1,-5.420459747E1
1.449973719E0,1.354200006E0,-1.350539970E1,-5.564419937E1
1.459973719E0,1.695799947E0,-1.484739971E1,-5.669339752E1
1.469973719E0,2.013000011E0,-1.640900040E1,-5.749860001E1
1.479973719E0,2.195999861E0,-1.817799950E1,-5.796220016E1
1.489973719E0,2.244799852E0,-2.003240013E1,-5.807199860E1
1.499973719E0,2.122799873E0,-2.185019875E1,-5.749860001E1
1.509973719E0,1.939799905E0,-2.359479904E1,-5.655920029E1
1.519973719E0,1.659199953E0,-2.504660034E1,-5.543679810E1
1.529973719E0,1.220000029E0,-2.621780014E1,-5.415579987E1
