"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
1.923538500E-2,-3.441664875E-1,2.184110403E0,9.917980194E0
2.123158300E-2,-3.058592677E-1,2.236783028E0,9.850942612E0
2.322778100E-2,-2.723404467E-1,2.241571426E0,9.874884605E0
2.522392700E-2,-3.250128925E-1,2.188898802E0,9.898826599E0
2.722007300E-2,-2.627636492E-1,2.279878616E0,9.846154213E0
2.921621800E-2,-3.202244639E-1,2.279878616E0,9.889249802E0
3.121236400E-2,-3.250128925E-1,2.313397408E0,9.870096207E0
3.320851000E-2,-3.824737072E-1,2.356492996E0,9.870096207E0
3.520465600E-2,-3.537433147E-1,2.457049608E0,9.870096207E0
3.720080200E-2,-3.776853085E-1,2.586336374E0,9.841365814E0
3.919694800E-2,-4.064157307E-1,2.691681147E0,9.798270226E0
4.119309300E-2,-3.776853085E-1,2.773084164E0,9.850942612E0
4.318923900E-2,-4.016273320E-1,2.816179752E0,9.951498985E0
4.518538500E-2,-4.112041295E-1,2.763507366E0,1.003290176E1
4.718153100E-2,-3.968389332E-1,2.777872562E0,1.002332497E1
4.917767700E-2,-4.112041295E-1,2.797026157E0,1.005684471E1
5.117382300E-2,-4.112041295E-1,2.873640537E0,1.010472870E1
5.316996800E-2,-3.441664875E-1,2.983773947E0,1.013345909E1
5.516611400E-2,-3.345896900E-1,3.055599928E0,1.018134308E1
5.716226000E-2,-2.819172442E-1,3.184886694E0,1.015740108E1
5.915840600E-2,-2.723404467E-1,3.251924515E0,1.010951710E1
6.115455200E-2,-3.202244639E-1,3.218405724E0,1.010951710E1
6.315069800E-2,-3.010708690E-1,3.227982521E0,1.009515190E1
6.514684300E-2,-2.962824702E-1,3.314173698E0,1.006642151E1
6.714298900E-2,-3.776853085E-1,3.227982521E0,1.004726696E1
6.913913500E-2,-3.824737072E-1,3.189675331E0,9.989806175E0
7.113528100E-2,-4.351461530E-1,2.998139143E0,9.913191795E0
7.313142700E-2,-4.064157307E-1,2.964620352E0,9.999382973E0
7.512757300E-2,-3.154360652E-1,3.046023130E0,1.006642151E1
7.712371800E-2,-2.483984232E-1,3.026869535E0,9.874884605E0
7.911986400E-2,-1.813607812E-1,2.959831953E0,9.673771858E0
8.111601000E-2,-2.483984232E-1,2.811391354E0,9.549273491E0
8.311215600E-2,-3.106476665E-1,2.672527552E0,9.726444244E0
8.510830200E-2,-2.531868219E-1,2.830544949E0,9.937133789E0
8.710444800E-2,-2.388216257E-1,3.098695517E0,1.010472870E1
8.910059300E-2,-1.430535465E-1,3.304596901E0,1.022443867E1
9.109673900E-2,-1.813607812E-1,3.213617325E0,9.917980194E0
9.309288500E-2,-2.244564146E-1,3.089118719E0,9.755174637E0
9.508908300E-2,-2.340332121E-1,3.160944700E0,1.001374817E1
9.708528100E-2,-1.957259923E-1,3.414730072E0,1.005684471E1
9.908147900E-2,-2.388216257E-1,3.280654907E0,9.697713852E0
1.010776770E-1,-2.675520480E-1,3.074753523E0,9.439140320E0
1.030738750E-1,-2.675520480E-1,3.065176725E0,9.664195061E0
1.050700730E-1,-2.483984232E-1,3.050811529E0,9.697713852E0
1.070662710E-1,-3.010708690E-1,3.146579504E0,9.807847023E0
1.090624680E-1,-2.100912035E-1,3.242347717E0,9.515754700E0
1.110586660E-1,-1.861491799E-1,3.098695517E0,9.166201591E0
1.130548640E-1,-1.430535465E-1,2.926312923E0,9.271546364E0
1.150510620E-1,-1.574187577E-1,3.036446333E0,9.510966301E0
1.170472600E-1,-1.143231317E-1,2.978985548E0,9.290699959E0
1.190434580E-1,-9.995792061E-2,2.744353771E0,9.094375610E0
1.210396560E-1,-6.165069342E-2,2.648585558E0,9.424775124E0
1.230358540E-1,8.200141042E-2,3.079541922E0,9.941922188E0
1.250320520E-1,2.017114908E-1,3.366846085E0,9.692925453E0
1.270282500E-1,1.538274586E-1,3.089118719E0,9.041702271E0
1.290244480E-1,1.107318252E-1,2.854486942E0,8.989029884E0
1.310206460E-1,-4.189853091E-3,2.595913172E0,8.835801125E0
1.330168430E-1,-3.770867735E-2,2.820968151E0,9.419986725E0
1.350130410E-1,1.496376097E-2,2.911947727E0,9.860519409E0
1.370092390E-1,1.155202314E-1,2.931101322E0,9.400833130E0
1.390054370E-1,8.200141042E-2,2.720411777E0,9.070432663E0
1.410016350E-1,1.107318252E-1,2.725200176E0,9.515754700E0
1.429978330E-1,1.681926697E-1,3.227982521E0,9.793481827E0
1.449940310E-1,1.681926697E-1,3.314173698E0,9.487024307E0
1.469902290E-1,1.921346933E-1,2.950255156E0,8.912415504E0
1.489864270E-1,1.011550203E-1,2.495356798E0,9.199720383E0
1.509826250E-1,2.495955229E-1,2.619855165E0,9.889249802E0
1.529788230E-1,4.171896577E-1,3.151367903E0,1.043512821E1
1.549750210E-1,4.794389009E-1,3.180098295E0,9.668983459E0
1.569712180E-1,5.560533404E-1,2.864063740E0,9.376891136E0
1.589674160E-1,4.698620737E-1,2.797026157E0,9.597157478E0
1.609636140E-1,5.225345492E-1,2.916736126E0,1.002811337E1
1.629598120E-1,4.842272997E-1,2.926312923E0,9.630676270E0
1.649560100E-1,4.985924959E-1,2.691681147E0,9.496601105E0
1.669522080E-1,3.932476342E-1,2.567182779E0,9.750386238E0
1.689484060E-1,4.650736749E-1,2.916736126E0,1.021486187E1
1.709446040E-1,5.177460909E-1,3.165733099E0,1.007120991E1
1.729408020E-1,4.411316514E-1,3.093907118E0,9.573215485E0
1.749370000E-1,2.974795699E-1,2.442684174E0,9.419986725E0
1.769331980E-1,2.735375464E-1,2.696469545E0,1.023401546E1
1.789293960E-1,3.070563674E-1,2.811391354E0,9.946710587E0
1.809255930E-1,3.214215636E-1,2.729988575E0,9.884461403E0
1.829217910E-1,3.836708367E-1,2.734776974E0,9.736021042E0
1.849179890E-1,3.118447661E-1,2.595913172E0,1.006163311E1
1.869141870E-1,4.171896577E-1,2.639008760E0,1.000417137E1
1.889103850E-1,4.650736749E-1,2.591124773E0,1.032020664E1
1.909065830E-1,5.225345492E-1,2.605489969E0,9.841365814E0
1.929027810E-1,5.177460909E-1,2.222417831E0,9.903614998E0
1.948989790E-1,6.183025837E-1,2.437895775E0,1.016697788E1
1.968951770E-1,6.470330358E-1,2.318185806E0,9.989806175E0
1.988913750E-1,6.278793812E-1,2.294243813E0,9.793481827E0
2.008875730E-1,6.566098332E-1,2.370858192E0,9.836577415E0
2.028837710E-1,6.230909824E-1,2.145803213E0,9.539696693E0
2.048799680E-1,6.518214345E-1,1.987785935E0,9.932345390E0
2.068761660E-1,8.242039084E-1,2.509721994E0,1.005684471E1
2.088723640E-1,8.768763542E-1,2.811391354E0,9.889249802E0
2.108685620E-1,8.242039084E-1,2.916736126E0,9.453505516E0
2.128647600E-1,6.422445774E-1,1.997362733E0,9.175778389E0
2.148609580E-1,5.799953341E-1,1.772307754E0,9.396044731E0
2.168571560E-1,6.566098332E-1,2.145803213E0,1.016697788E1
2.188533540E-1,7.092822790E-1,2.390011787E0,9.831789017E0
2.208495520E-1,6.470330358E-1,2.088342428E0,9.319430351E0
2.228457500E-1,4.411316514E-1,1.619078875E0,9.281123161E0
2.248419480E-1,3.022679687E-1,1.585560083E0,9.324218750E0
2.268381460E-1,3.932476342E-1,2.093130827E0,9.970652580E0
2.288343430E-1,4.124012291E-1,2.246359825E0,9.295488358E0
2.308305410E-1,2.735375464E-1,1.614290476E0,9.132682800E0
2.328267390E-1,2.932897024E-2,1.077989340E0,9.242815971E0
2.348229370E-1,8.200141042E-2,1.475426793E0,9.759963036E0
2.368191350E-1,2.687491477E-1,1.935113549E0,9.740809441E0
2.388153330E-1,1.969230920E-1,1.796249866E0,9.510966301E0
2.408115310E-1,1.011550203E-1,1.130661726E0,9.032125473E0
2.428077290E-1,1.921346933E-1,1.274313807E0,9.702502251E0
