"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
2.058325000E-2,3.501519859E-1,2.639607489E-1,9.472659111E0
2.258241700E-2,3.645172119E-1,2.831143439E-1,9.439140320E0
2.458132300E-2,3.549404144E-1,2.639607489E-1,9.429563522E0
2.658017700E-2,3.405751884E-1,2.879027426E-1,9.410409927E0
2.857903100E-2,3.070563674E-1,2.831143439E-1,9.400833130E0
3.058465600E-2,3.166331649E-1,2.735375464E-1,9.391256332E0
3.257674000E-2,2.639607489E-1,2.735375464E-1,9.386467934E0
3.456908300E-2,2.783259451E-1,2.687491477E-1,9.396044731E0
3.656194800E-2,2.448071241E-1,2.448071241E-1,9.439140320E0
3.855554200E-2,2.448071241E-1,2.400187254E-1,9.463082314E0
4.055007300E-2,2.304419130E-1,2.543839216E-1,9.463082314E0
4.254564600E-2,2.160767019E-1,2.879027426E-1,9.467870712E0
4.454236500E-2,2.304419130E-1,3.309983909E-1,9.482235909E0
4.654028100E-2,2.591723204E-1,3.549404144E-1,9.530119896E0
4.853939600E-2,2.687491477E-1,4.219780564E-1,9.597157478E0
5.053965600E-2,2.543839216E-1,4.842272997E-1,9.659406662E0
5.254095800E-2,2.974795699E-1,5.416881442E-1,9.712079048E0
5.454314600E-2,3.070563674E-1,6.422445774E-1,9.755174637E0
5.654606300E-2,3.597288132E-1,8.768763542E-1,9.793481827E0
5.854955200E-2,3.836708367E-1,1.154603720E0,9.855731010E0
6.055340600E-2,3.645172119E-1,1.504157186E0,9.922768593E0
6.255741700E-2,3.357867897E-1,1.767519355E0,1.000895977E1
6.456085400E-2,3.118447661E-1,1.858499050E0,1.016697788E1
6.656002100E-2,2.974795699E-1,2.006939650E0,1.031541824E1
6.855918800E-2,2.591723204E-1,2.102707624E0,1.039203262E1
7.055835400E-2,2.495955229E-1,2.370858192E0,1.037766743E1
7.255746900E-2,2.208651006E-1,2.495356798E0,1.044470501E1
7.455637500E-2,1.442506462E-1,2.452261209E0,1.060751057E1
7.655528100E-2,1.011550203E-1,2.519298792E0,1.063145256E1
7.855418800E-2,8.678980917E-2,2.576759577E0,1.062666416E1
8.055309400E-2,8.200141042E-2,2.672527552E0,1.059793377E1
