"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
4.161958800E-2,1.586000025E-1,-1.069939995E1,-5.233799744E1
5.161958800E-2,-3.660000116E-2,-1.049199963E1,-5.266740036E1
6.161958800E-2,-3.660000116E-2,-1.041879940E1,-5.270399857E1
7.161958800E-2,-9.759999812E-2,-1.038220024E1,-5.274060059E1
8.161958800E-2,-7.320000231E-2,-1.036999989E1,-5.278939819E1
9.161958800E-2,-9.759999812E-2,-1.028460026E1,-5.289920044E1
1.016195880E-1,-4.879999906E-2,-1.024800014E1,-5.306999969E1
1.056452650E-1,-2.439999953E-2,-1.022359943E1,-5.320420074E1
1.116195880E-1,-1.219999976E-2,-1.016259956E1,-5.344820023E1
1.216195880E-1,1.219999976E-2,-1.015040016E1,-5.364339828E1
1.316195880E-1,7.320000231E-2,-1.015040016E1,-5.394839859E1
1.416195880E-1,1.708000004E-1,-1.021140003E1,-5.422900009E1
1.516195880E-1,2.317999899E-1,-1.026019955E1,-5.463159943E1
1.616195880E-1,3.172000051E-1,-1.033339977E1,-5.502199936E1
1.716195880E-1,3.781999946E-1,-1.050419998E1,-5.537579727E1
1.816195880E-1,4.757999778E-1,-1.072379971E1,-5.582719803E1
1.916195880E-1,5.611999631E-1,-1.101659966E1,-5.631520081E1
2.016195880E-1,7.441999912E-1,-1.133379936E1,-5.675439835E1
2.116195880E-1,8.661999702E-1,-1.187059975E1,-5.724239731E1
2.216195880E-1,1.012599945E0,-1.246840000E1,-5.771820068E1
2.316195880E-1,1.122399926E0,-1.317599964E1,-5.805979919E1
2.416195880E-1,1.317600012E0,-1.406659985E1,-5.838919830E1
2.516195880E-1,1.451799989E0,-1.505480003E1,-5.857220078E1
2.616195880E-1,1.622599959E0,-1.609179878E1,-5.860879898E1
2.716195880E-1,1.768999934E0,-1.717759895E1,-5.853559875E1
2.816195880E-1,1.866599917E0,-1.825119972E1,-5.840139771E1
2.916195880E-1,2.000799894E0,-1.915399933E1,-5.798659897E1
3.016195880E-1,2.000799894E0,-2.002019882E1,-5.741320038E1
3.116195880E-1,2.025199890E0,-2.072780037E1,-5.682759857E1
3.216195880E-1,1.903199911E0,-2.127680016E1,-5.607119751E1
3.316195880E-1,1.720199943E0,-2.161839867E1,-5.535139847E1
3.416195880E-1,1.329800010E0,-2.192339897E1,-5.450959778E1
3.516195880E-1,8.905999660E-1,-2.204539871E1,-5.372879791E1
3.616195880E-1,3.537999988E-1,-2.209420013E1,-5.296019745E1
3.716195880E-1,-2.073999941E-1,-2.204539871E1,-5.225259781E1
3.816195880E-1,-6.953999996E-1,-2.192339897E1,-5.159379959E1
3.916195880E-1,-1.183400035E0,-2.183799934E1,-5.098379898E1
4.016195880E-1,-1.634799957E0,-2.171599960E1,-5.044699860E1
4.116195880E-1,-2.110599995E0,-2.154520035E1,-4.997119904E1
4.216195880E-1,-2.464400053E0,-2.120359993E1,-4.962960052E1
4.316195880E-1,-2.805999994E0,-2.088640022E1,-4.927579880E1
4.416195880E-1,-3.123199940E0,-2.058139992E1,-4.898299789E1
4.516195880E-1,-3.428200006E0,-2.033740044E1,-4.878779984E1
4.616195880E-1,-3.806399822E0,-2.004459953E1,-4.869020081E1
4.716195880E-1,-4.245599747E0,-1.969079971E1,-4.861700058E1
4.816195880E-1,-4.623799801E0,-1.932480049E1,-4.866579819E1
4.916195880E-1,-5.001999855E0,-1.899539948E1,-4.869020081E1
5.016195880E-1,-5.404599667E0,-1.878800011E1,-4.881219864E1
5.116195880E-1,-5.782799721E0,-1.851959991E1,-4.904399872E1
