"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
3.197115500E-2,1.512799978E0,-1.439599991E1,-4.684799957E1
4.197115500E-2,1.561599970E0,-1.449359989E1,-4.705540085E1
5.197115500E-2,1.549399972E0,-1.451799965E1,-4.715299988E1
6.197115500E-2,1.488399982E0,-1.450579929E1,-4.725059891E1
7.197115500E-2,1.476199985E0,-1.453020000E1,-4.727499771E1
8.197115500E-2,1.451799989E0,-1.459119987E1,-4.720179749E1
9.197115500E-2,1.427399993E0,-1.465219975E1,-4.716519928E1
1.001947490E-1,1.439599991E0,-1.470099926E1,-4.714080048E1
1.019711550E-1,1.427399993E0,-1.473759937E1,-4.722620010E1
1.119711550E-1,1.402999997E0,-1.477419949E1,-4.721400070E1
1.219711550E-1,1.415199995E0,-1.483519936E1,-4.718959808E1
1.319711550E-1,1.451799989E0,-1.484739971E1,-4.717739868E1
1.419711550E-1,1.451799989E0,-1.484739971E1,-4.714080048E1
1.519711550E-1,1.476199985E0,-1.482299995E1,-4.720179749E1
1.619711550E-1,1.488399982E0,-1.481079960E1,-4.723839951E1
1.719711550E-1,1.488399982E0,-1.472539997E1,-4.725059891E1
1.819711550E-1,1.500599980E0,-1.471319962E1,-4.726279831E1
1.919711550E-1,1.549399972E0,-1.466440010E1,-4.726279831E1
2.019711550E-1,1.634799957E0,-1.456680012E1,-4.733599854E1
2.119711550E-1,1.695799947E0,-1.450579929E1,-4.743359756E1
2.219711550E-1,1.854399920E0,-1.446920013E1,-4.768980026E1
2.319711550E-1,1.988600016E0,-1.439599991E1,-4.799480057E1
2.419711550E-1,2.220399857E0,-1.439599991E1,-4.833639908E1
2.519711550E-1,2.476599932E0,-1.446920013E1,-4.875119781E1
2.619711550E-1,2.720599890E0,-1.451799965E1,-4.917819977E1
2.719711550E-1,2.952399969E0,-1.461559963E1,-4.972719955E1
2.819711550E-1,3.086599827E0,-1.477419949E1,-5.026399994E1
2.919711550E-1,3.257400036E0,-1.504259968E1,-5.072760010E1
3.019711550E-1,3.355000019E0,-1.534759998E1,-5.109359741E1
3.119711550E-1,3.415999889E0,-1.592099953E1,-5.131319809E1
3.219711550E-1,3.330600023E0,-1.649440002E1,-5.148399734E1
3.319711550E-1,3.208600044E0,-1.718980026E1,-5.149620056E1
3.419711550E-1,2.976799965E0,-1.798279953E1,-5.127659988E1
3.519711550E-1,2.586400032E0,-1.867819977E1,-5.067879868E1
3.619711550E-1,2.195999861E0,-1.923939896E1,-5.004439926E1
3.719711550E-1,1.854399920E0,-1.965419960E1,-4.951979828E1
3.819711550E-1,1.573799968E0,-2.000799942E1,-4.895859909E1
3.919711550E-1,1.317600012E0,-2.011779976E1,-4.856819916E1
4.019711550E-1,1.146799922E0,-2.009339905E1,-4.822660065E1
4.119711550E-1,9.393999577E-1,-2.002019882E1,-4.790940094E1
4.219711550E-1,8.417999744E-1,-1.978839874E1,-4.768980026E1
4.319711550E-1,7.929999828E-1,-1.959319878E1,-4.777519989E1
4.419711550E-1,7.807999849E-1,-1.947119904E1,-4.783620071E1
4.519711550E-1,6.953999996E-1,-1.942239952E1,-4.781179810E1
4.619711550E-1,5.001999736E-1,-1.932480049E1,-4.772639847E1
4.719711550E-1,3.050000072E-1,-1.915399933E1,-4.750679779E1
4.819711550E-1,4.879999906E-2,-1.900759888E1,-4.734819794E1
4.919711550E-1,-2.073999941E-1,-1.877579880E1,-4.728720093E1
5.019711550E-1,-5.367999673E-1,-1.849519920E1,-4.732379913E1
5.119711550E-1,-7.441999912E-1,-1.817799950E1,-4.742139816E1
5.219711550E-1,-1.000399947E0,-1.786079979E1,-4.764099884E1
5.319711550E-1,-1.171200037E0,-1.747039986E1,-4.786059952E1
5.419711550E-1,-1.342000008E0,-1.715320015E1,-4.828759766E1
5.519711550E-1,-1.500599980E0,-1.687260056E1,-4.887319946E1
5.619711550E-1,-1.573799968E0,-1.673839951E1,-4.950759888E1
5.719711550E-1,-1.549399972E0,-1.668959999E1,-5.011759949E1
5.819711550E-1,-1.378600001E0,-1.687260056E1,-5.050799942E1
5.919711550E-1,-1.244400024E0,-1.714099884E1,-5.106919861E1
6.019711550E-1,-1.122399926E0,-1.786079979E1,-5.133760071E1
6.119711550E-1,-1.024799943E0,-1.883679962E1,-5.117900085E1
6.219711550E-1,-9.759999514E-1,-1.960540009E1,-5.091059875E1
6.319711550E-1,-1.220000029E0,-2.053260040E1,-5.045919800E1
6.419711550E-1,-1.512799978E0,-2.137439919E1,-4.977599716E1
6.519711550E-1,-1.964200020E0,-2.211859894E1,-4.892200089E1
6.619711550E-1,-2.513200045E0,-2.264319992E1,-4.823880005E1
6.719711550E-1,-3.098799944E0,-2.308239937E1,-4.733599854E1
6.819711550E-1,-3.647799969E0,-2.294820023E1,-4.661619949E1
6.919711550E-1,-4.306600094E0,-2.255780029E1,-4.627460098E1
7.019711550E-1,-4.843400002E0,-2.236260033E1,-4.593299866E1
7.119711550E-1,-5.172800064E0,-2.203319931E1,-4.562799835E1
7.219711550E-1,-5.477799892E0,-2.155739975E1,-4.538399887E1
7.319711550E-1,-5.721799850E0,-2.115480042E1,-4.523759842E1
7.419711550E-1,-5.929199696E0,-2.077659988E1,-4.501799774E1
7.519711550E-1,-6.014599800E0,-2.047159958E1,-4.489599991E1
7.619711550E-1,-6.075599670E0,-2.020319939E1,-4.492039871E1
7.719711550E-1,-6.039000034E0,-2.009339905E1,-4.505459976E1
7.819711550E-1,-6.087800026E0,-2.010560036E1,-4.504240036E1
7.919711550E-1,-6.148799896E0,-2.005679893E1,-4.484719849E1
8.019711550E-1,-6.173199654E0,-2.008119965E1,-4.467639923E1
8.119711550E-1,-6.197599888E0,-2.008119965E1,-4.451779938E1
8.219711550E-1,-6.209799767E0,-2.011779976E1,-4.452999878E1
8.319711550E-1,-6.307399750E0,-2.010560036E1,-4.443239975E1
8.419711550E-1,-6.429399967E0,-2.020319939E1,-4.413959885E1
8.519711550E-1,-6.575799942E0,-2.021539879E1,-4.371260071E1
8.619711550E-1,-6.710000038E0,-2.003240013E1,-4.349300003E1
8.719711550E-1,-6.697799683E0,-1.994700050E1,-4.339540100E1
8.819711550E-1,-6.746599674E0,-1.986159897E1,-4.343199921E1
8.919711550E-1,-6.783199787E0,-1.976399994E1,-4.344419861E1
9.019711550E-1,-6.807600021E0,-1.967860031E1,-4.343199921E1
9.119711550E-1,-6.783199787E0,-1.962979889E1,-4.340760040E1
9.219711550E-1,-6.770999908E0,-1.955660057E1,-4.338319778E1
9.319711550E-1,-6.783199787E0,-1.941020012E1,-4.343199921E1
9.419711550E-1,-6.746599674E0,-1.933699989E1,-4.343199921E1
9.519711550E-1,-6.783199787E0,-1.928820038E1,-4.345639801E1
9.619711550E-1,-6.758800030E0,-1.927599907E1,-4.341979980E1
9.719711550E-1,-6.795399666E0,-1.928820038E1,-4.343199921E1
9.819711550E-1,-6.892999649E0,-1.927599907E1,-4.343199921E1
9.919711550E-1,-6.990599632E0,-1.938579941E1,-4.340760040E1
1.001971155E0,-7.137000084E0,-1.956879997E1,-4.327339935E1
