"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
2.032027400E-2,-8.080431074E-2,1.059434265E-1,1.018134308E1
2.232027400E-2,-7.601590455E-2,8.678980917E-2,1.019091988E1
2.334277400E-2,-9.995792061E-2,1.873462796E-1,1.021965027E1
2.530798300E-2,-2.292448133E-1,4.363432527E-1,1.023401546E1
2.727319100E-2,-3.154360652E-1,3.980360329E-1,1.019570827E1
2.923839900E-2,-3.728969097E-1,2.256535143E-1,1.018134308E1
3.117616000E-2,-3.872621357E-1,2.591723204E-1,1.021486187E1
3.314136800E-2,-4.255693555E-1,2.783259451E-1,1.022443867E1
3.510657600E-2,-4.734533727E-1,3.549404144E-1,1.022922707E1
3.707178500E-2,-5.357026458E-1,4.076128304E-1,1.021965027E1
3.903699300E-2,-5.692214370E-1,5.321113467E-1,1.019570827E1
4.100220100E-2,-5.883750916E-1,6.326677799E-1,1.021007347E1
4.296741000E-2,-6.123170853E-1,7.236474752E-1,1.021007347E1
4.493261800E-2,-5.979518890E-1,8.146271110E-1,1.021486187E1
4.689782600E-2,-6.602011323E-1,8.481459618E-1,1.027232265E1
4.886303500E-2,-6.458359361E-1,8.768763542E-1,1.028189945E1
5.082824300E-2,-6.362590790E-1,9.247604012E-1,1.031062984E1
5.279345100E-2,-6.554127336E-1,9.870096445E-1,1.030105305E1
5.475866000E-2,-6.362590790E-1,1.116296530E0,1.026753426E1
5.672386800E-2,-6.171054840E-1,1.264737010E0,1.021965027E1
5.868907600E-2,-5.835866928E-1,1.432331204E0,1.016218948E1
6.065428500E-2,-5.357026458E-1,1.532887697E0,1.019570827E1
6.261949300E-2,-4.734533727E-1,1.633444071E0,1.023880386E1
6.458470100E-2,-4.734533727E-1,1.700481772E0,1.023401546E1
6.654991000E-2,-4.351461530E-1,1.781884670E0,1.023880386E1
6.851511800E-2,-3.633201122E-1,1.824980259E0,1.014303589E1
7.048032600E-2,-3.298012912E-1,1.853710651E0,1.004247856E1
7.244553500E-2,-2.962824702E-1,1.810615063E0,1.001374817E1
7.441074300E-2,-2.100912035E-1,1.810615063E0,9.970652580E0
7.637595100E-2,-1.095347255E-1,1.757942557E0,9.965864182E0
7.834116000E-2,2.454056777E-2,1.633444071E0,1.000895977E1
8.030636800E-2,9.157821536E-2,1.552041292E0,9.956287384E0
8.227157600E-2,1.634042710E-1,1.523310781E0,9.745597839E0
8.423678500E-2,1.825578809E-1,1.437119603E0,9.611522675E0
8.620199300E-2,2.448071241E-1,1.360505104E0,9.716867447E0
8.816845100E-2,3.118447661E-1,1.288679123E0,9.759963036E0
9.013725300E-2,3.740940094E-1,1.173757434E0,9.764751434E0
9.210944100E-2,3.597288132E-1,1.101931334E0,9.759963036E0
9.408579500E-2,4.076128304E-1,1.192911029E0,9.534908295E0
9.606694100E-2,4.650736749E-1,1.221641421E0,9.654618263E0
9.805329500E-2,5.129576921E-1,1.231218219E0,9.678560257E0
1.000450660E-1,3.597288132E-1,1.173757434E0,9.692925453E0
1.020422010E-1,2.160767019E-1,1.154603720E0,9.645041466E0
1.040444410E-1,-3.776853085E-1,1.585560083E0,1.013824749E1
1.060513680E-1,-1.105522633E0,2.437895775E0,8.917203903E0
1.080623580E-1,-1.100734234E0,2.342127800E0,7.940370083E0
1.100766280E-1,-1.000177741E0,1.829768658E0,9.242815971E0
1.120933470E-1,-9.570821524E-1,1.475426793E0,9.812635422E0
1.141115760E-1,-8.613140583E-1,1.537676096E0,9.822212219E0
1.161303780E-1,-6.506243348E-1,1.513733983E0,9.759963036E0
1.181413680E-1,-3.824737072E-1,1.475426793E0,1.017176628E1
1.201375660E-1,-1.382651478E-1,1.705270171E0,1.016697788E1
1.221337640E-1,-3.292027488E-2,1.863287449E0,1.025316906E1
1.241299620E-1,-5.207388848E-2,2.203263998E0,1.012867069E1
1.261261080E-1,-5.686229095E-2,2.653373957E0,9.712079048E0
1.281222530E-1,-4.249707982E-2,2.792237759E0,9.692925453E0
1.301183990E-1,-6.165069342E-2,2.624643564E0,1.058356857E1
1.321145450E-1,-2.053027898E-1,2.988562346E0,1.017655468E1
1.341106910E-1,-1.238999367E-1,3.170521498E0,9.961075783E0
1.361068370E-1,-4.249707982E-2,3.041234732E0,1.075595093E1
1.381029830E-1,-2.579752207E-1,3.342904091E0,1.008557510E1
1.400991280E-1,-3.633201122E-1,3.366846085E0,9.841365814E0
1.420952740E-1,-3.345896900E-1,3.180098295E0,1.035372543E1
1.440914200E-1,-4.542997777E-1,3.247136116E0,1.021965027E1
1.460875660E-1,-4.830302000E-1,3.227982521E0,9.975440979E0
1.480837120E-1,-5.165489912E-1,2.926312923E0,1.035851383E1
1.500798580E-1,-7.272387743E-1,3.424306870E0,9.386467934E0
1.520760030E-1,-8.277952671E-1,3.577535868E0,8.610746384E0
1.540721490E-1,-5.835866928E-1,3.366846085E0,9.218873978E0
1.560682950E-1,-5.883750916E-1,3.385999680E0,8.486248016E0
1.580644410E-1,-1.717839688E-1,2.299032211E0,1.031541824E1
1.600605870E-1,9.636662155E-2,2.275090218E0,1.063145256E1
1.620567330E-1,1.681926697E-1,2.634220362E0,9.659406662E0
1.640528780E-1,1.873462796E-1,3.079541922E0,8.170213699E0
1.660490240E-1,4.076128304E-1,2.701258183E0,8.610746384E0
1.680451700E-1,6.278793812E-1,2.102707624E0,1.004726696E1
1.700413160E-1,6.087257862E-1,2.279878616E0,9.726444244E0
1.720374620E-1,5.799953341E-1,2.835333347E0,8.969876289E0
1.740336080E-1,7.092822790E-1,2.476203203E0,9.759963036E0
1.760297530E-1,8.816647530E-1,2.203263998E0,1.100015926E1
1.780259510E-1,7.284358740E-1,2.643797159E0,1.032499504E1
1.800221490E-1,4.890156984E-1,3.318962097E0,8.735244751E0
1.820183470E-1,5.656301379E-1,2.888005733E0,9.985017776E0
1.840145450E-1,6.135141850E-1,2.878428936E0,1.058835697E1
1.860107430E-1,4.411316514E-1,3.328538895E0,9.386467934E0
1.880069410E-1,6.039373875E-1,3.256712914E0,1.002332497E1
1.900031390E-1,6.183025837E-1,3.496133089E0,9.898826599E0
1.919993370E-1,6.183025837E-1,4.123414040E0,8.701725960E0
1.939955350E-1,7.619546652E-1,3.553593874E0,1.055483818E1
1.959917330E-1,8.912416101E-1,3.079541922E0,1.093312168E1
1.979879300E-1,8.242039084E-1,3.290231705E0,1.075116253E1
