"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
3.307265900E-2,-9.613599777E0,-1.600639915E1,-4.904399872E1
4.307265900E-2,-9.515999794E0,-1.644560051E1,-4.895859909E1
5.307265900E-2,-9.454999924E0,-1.664080048E1,-4.875119781E1
6.307265900E-2,-9.357399940E0,-1.667740059E1,-4.881219864E1
7.307265900E-2,-9.345199585E0,-1.651879883E1,-4.886100006E1
8.307265900E-2,-9.357399940E0,-1.645779991E1,-4.887319946E1
9.307265900E-2,-9.357399940E0,-1.642119980E1,-4.889759827E1
1.016909400E-1,-9.333000183E0,-1.631139946E1,-4.899519730E1
1.130726590E-1,-9.357399940E0,-1.626259995E1,-4.899519730E1
1.230726590E-1,-9.333000183E0,-1.615279961E1,-4.898299789E1
1.330726590E-1,-9.320799828E0,-1.605520058E1,-4.909280014E1
1.430726590E-1,-9.333000183E0,-1.595759964E1,-4.914159775E1
1.530726590E-1,-9.333000183E0,-1.600639915E1,-4.920259857E1
1.630726590E-1,-9.320799828E0,-1.599419975E1,-4.930019760E1
1.730726590E-1,-9.271999359E0,-1.599419975E1,-4.937339783E1
1.830726590E-1,-9.259799957E0,-1.610400009E1,-4.939780045E1
1.930726590E-1,-9.149999619E0,-1.616499901E1,-4.950759888E1
2.030726590E-1,-9.125599861E0,-1.618939972E1,-4.962960052E1
2.130726590E-1,-9.088999748E0,-1.620159912E1,-4.975159836E1
2.230726590E-1,-9.088999748E0,-1.626259995E1,-4.980039978E1
2.330726590E-1,-9.076799393E0,-1.625040054E1,-4.986140060E1
2.430726590E-1,-9.101200104E0,-1.623819923E1,-4.997119904E1
2.530726590E-1,-9.186599731E0,-1.628699875E1,-5.004439926E1
2.630726590E-1,-9.284199715E0,-1.631139946E1,-5.014199829E1
2.730726590E-1,-9.394000053E0,-1.637240028E1,-5.017860031E1
2.830726590E-1,-9.479399681E0,-1.634799957E1,-5.023959732E1
2.930726590E-1,-9.613599777E0,-1.638459969E1,-5.032500076E1
3.030726590E-1,-9.772199631E0,-1.636019897E1,-5.042259979E1
3.130726590E-1,-9.894199371E0,-1.650659943E1,-5.050799942E1
3.230726590E-1,-1.002839947E1,-1.666519928E1,-5.054459763E1
3.330726590E-1,-1.011380005E1,-1.682379913E1,-5.056900024E1
3.430726590E-1,-1.017479992E1,-1.693359947E1,-5.054459763E1
3.530726590E-1,-1.018700027E1,-1.715320015E1,-5.060559845E1
3.630726590E-1,-1.029679966E1,-1.737279892E1,-5.058119965E1
3.730726590E-1,-1.029679966E1,-1.760459900E1,-5.054459763E1
3.830726590E-1,-1.026019955E1,-1.784860039E1,-5.045919800E1
3.930726590E-1,-1.022359943E1,-1.801939964E1,-5.034939957E1
4.030726590E-1,-1.006499958E1,-1.817799950E1,-5.021519852E1
4.130726590E-1,-9.906399727E0,-1.822679901E1,-5.015419769E1
4.230726590E-1,-9.760000229E0,-1.832439995E1,-5.000779724E1
4.330726590E-1,-9.576999664E0,-1.838539886E1,-4.983699799E1
4.430726590E-1,-9.308599472E0,-1.851959991E1,-4.972719955E1
4.530726590E-1,-9.003600121E0,-1.858059883E1,-4.953199768E1
4.630726590E-1,-8.747400284E0,-1.862940025E1,-4.943439865E1
4.730726590E-1,-8.442399979E0,-1.873920059E1,-4.932460022E1
4.830726590E-1,-8.198399544E0,-1.886120033E1,-4.912939835E1
4.930726590E-1,-7.966599941E0,-1.903199959E1,-4.890979767E1
5.030726590E-1,-7.722599983E0,-1.914179993E1,-4.884880066E1
5.130726590E-1,-7.466399670E0,-1.923939896E1,-4.871459961E1
5.230726590E-1,-7.222399712E0,-1.932480049E1,-4.853160095E1
5.330726590E-1,-7.051599979E0,-1.945899963E1,-4.839739990E1
5.430726590E-1,-6.783199787E0,-1.956879997E1,-4.821439743E1
5.530726590E-1,-6.563600063E0,-1.959319878E1,-4.808020020E1
5.630726590E-1,-6.319600105E0,-1.967860031E1,-4.799480057E1
5.730726590E-1,-6.099999905E0,-1.971520042E1,-4.786059952E1
5.830726590E-1,-5.904799938E0,-1.976399994E1,-4.764099884E1
5.930726590E-1,-5.807199955E0,-1.980060005E1,-4.749459839E1
6.030726590E-1,-5.697400093E0,-1.980060005E1,-4.739699936E1
6.130726590E-1,-5.636399746E0,-1.983720016E1,-4.723839951E1
6.230726590E-1,-5.587599754E0,-1.984939957E1,-4.712859726E1
6.330726590E-1,-5.551000118E0,-1.986159897E1,-4.701879883E1
6.430726590E-1,-5.575399876E0,-1.986159897E1,-4.692119980E1
6.530726590E-1,-5.538799763E0,-1.984939957E1,-4.683580017E1
6.630726590E-1,-5.514400005E0,-1.986159897E1,-4.675040054E1
6.730726590E-1,-5.514400005E0,-1.993479919E1,-4.660400009E1
6.830726590E-1,-5.526599884E0,-1.998359871E1,-4.642099762E1
6.930726590E-1,-5.465600014E0,-2.002019882E1,-4.632339859E1
