"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
1.662031500E-2,-1.143231317E-1,4.124012291E-1,9.994594574E0
1.861828400E-2,-1.143231317E-1,3.980360329E-1,1.003290176E1
2.061609600E-2,-7.122749835E-2,4.363432527E-1,1.001853657E1
2.261390900E-2,-6.643909961E-2,4.507084787E-1,1.000895977E1
2.461172100E-2,-8.559270948E-2,4.698620737E-1,9.956287384E0
2.660953400E-2,-9.038111567E-2,4.985924959E-1,9.922768593E0
2.860734600E-2,-1.191115379E-1,5.416881442E-1,9.884461403E0
3.060515900E-2,-1.095347255E-1,6.230909824E-1,9.927556992E0
3.260302300E-2,-1.047463268E-1,7.332242727E-1,9.975440979E0
3.460094000E-2,-5.686229095E-2,8.529343605E-1,1.000895977E1
3.659890900E-2,1.975216344E-2,9.965864420E-1,9.989806175E0
3.859693000E-2,6.763619930E-2,1.044470549E0,9.999382973E0
4.059500300E-2,7.242459804E-2,1.097142935E0,9.941922188E0
4.259307600E-2,6.763619930E-2,1.097142935E0,9.922768593E0
4.459114800E-2,4.369417951E-2,1.077989340E0,9.932345390E0
4.658922100E-2,4.848258570E-2,1.063624144E0,9.913191795E0
4.858729400E-2,1.017535757E-2,1.015740037E0,9.894038200E0
5.058536700E-2,-3.292027488E-2,1.001374841E0,9.889249802E0
5.258328400E-2,-4.189853091E-3,1.101931334E0,9.831789017E0
5.458114800E-2,-4.189853091E-3,1.125873327E0,9.803058624E0
5.657880500E-2,1.017535757E-2,1.140238523E0,9.745597839E0
5.857646100E-2,5.386953708E-3,1.173757434E0,9.750386238E0
6.057411700E-2,-1.855506375E-2,1.135450125E0,9.736021042E0
6.257177300E-2,1.017535757E-2,1.140238523E0,9.736021042E0
6.456943000E-2,5.386953708E-3,1.082777739E0,9.774328232E0
6.656708600E-2,2.932897024E-2,1.159392118E0,9.769539833E0
6.856474200E-2,2.454056777E-2,1.164180517E0,9.745597839E0
7.056239800E-2,-1.376665942E-2,1.135450125E0,9.712079048E0
7.256005500E-2,-4.249707982E-2,1.168969035E0,9.678560257E0
7.455771100E-2,-1.855506375E-2,1.192911029E0,9.664195061E0
7.655536700E-2,-4.249707982E-2,1.216853023E0,9.702502251E0
7.855302300E-2,-2.813187055E-2,1.298255920E0,9.707290649E0
8.055068000E-2,-5.686229095E-2,1.283890605E0,9.745597839E0
8.254833600E-2,5.386953708E-3,1.398812294E0,9.798270226E0
8.454599200E-2,4.369417951E-2,1.456273198E0,9.889249802E0
8.654370100E-2,6.763619930E-2,1.494580388E0,9.860519409E0
8.854146100E-2,9.157821536E-2,1.566406488E0,9.860519409E0
9.053927300E-2,1.203086376E-1,1.623867273E0,9.870096207E0
9.253713800E-2,1.155202314E-1,1.671751380E0,9.903614998E0
9.453505500E-2,1.442506462E-1,1.767519355E0,9.917980194E0
9.653302300E-2,1.729810685E-1,1.868075848E0,9.946710587E0
9.853099200E-2,1.969230920E-1,1.882441044E0,9.970652580E0
1.005289610E-1,2.160767019E-1,1.882441044E0,9.941922188E0
1.025269300E-1,1.969230920E-1,1.887229443E0,9.913191795E0
1.045248980E-1,1.681926697E-1,1.872864246E0,9.879673004E0
1.065228670E-1,1.203086376E-1,1.820191860E0,9.836577415E0
1.085208360E-1,1.394622475E-1,1.815403461E0,9.870096207E0
1.105187010E-1,1.250970364E-1,1.786673069E0,9.865307808E0
1.125162530E-1,7.242459804E-2,1.734000564E0,9.889249802E0
1.145138050E-1,1.011550203E-1,1.734000564E0,9.884461403E0
1.165113570E-1,9.157821536E-2,1.705270171E0,9.884461403E0
1.185089090E-1,7.721300423E-2,1.647809267E0,9.850942612E0
1.205064610E-1,6.763619930E-2,1.614290476E0,9.827000618E0
1.225040130E-1,3.411737457E-2,1.552041292E0,9.898826599E0
1.245015650E-1,5.386953708E-3,1.523310781E0,9.855731010E0
1.264991170E-1,1.017535757E-2,1.504157186E0,9.831789017E0
1.284966690E-1,-8.978256024E-3,1.508945584E0,9.807847023E0
1.304942210E-1,-3.770867735E-2,1.513733983E0,9.726444244E0
1.324918260E-1,-9.995792061E-2,1.508945584E0,9.721655846E0
1.344894820E-1,-9.516951442E-2,1.518522382E0,9.697713852E0
1.364871900E-1,-1.238999367E-1,1.547252893E0,9.616311073E0
1.384849510E-1,-2.100912035E-1,1.485003591E0,9.568427086E0
1.404827630E-1,-2.579752207E-1,1.475426793E0,9.702502251E0
1.424806280E-1,-2.579752207E-1,1.566406488E0,9.783905029E0
1.444785440E-1,-2.531868219E-1,1.623867273E0,9.688137054E0
1.464765130E-1,-2.914940715E-1,1.599925280E0,9.625887871E0
1.484745340E-1,-3.489548862E-1,1.580771685E0,9.688137054E0
1.504725550E-1,-3.968389332E-1,1.537676096E0,9.759963036E0
1.524705760E-1,-3.776853085E-1,1.585560083E0,9.812635422E0
1.544685960E-1,-3.393780887E-1,1.662174582E0,9.846154213E0
1.564665650E-1,-3.441664875E-1,1.676539779E0,9.850942612E0
1.584642210E-1,-3.872621357E-1,1.628655672E0,9.783905029E0
1.604618260E-1,-4.351461530E-1,1.604713678E0,9.917980194E0
1.624593780E-1,-3.681085110E-1,1.781884670E0,9.975440979E0
1.644569300E-1,-3.393780887E-1,1.767519355E0,9.654618263E0
1.664544820E-1,-4.782418013E-1,1.571194887E0,9.463082314E0
1.684520340E-1,-5.644330382E-1,1.504157186E0,9.697713852E0
1.704495860E-1,-5.261258483E-1,1.604713678E0,9.860519409E0
1.724471380E-1,-4.399345517E-1,1.695693374E0,9.750386238E0
1.744446900E-1,-4.255693555E-1,1.643020868E0,9.678560257E0
1.764422420E-1,-4.351461530E-1,1.595136881E0,9.740809441E0
1.784397940E-1,-4.255693555E-1,1.575983286E0,9.793481827E0
1.804373980E-1,-4.112041295E-1,1.623867273E0,9.783905029E0
1.824350030E-1,-3.489548862E-1,1.714846969E0,9.740809441E0
1.844326070E-1,-3.537433147E-1,1.714846969E0,9.601945877E0
1.864302630E-1,-3.537433147E-1,1.643020868E0,9.582792282E0
1.884279190E-1,-3.872621357E-1,1.609502077E0,9.506177902E0
1.904255760E-1,-4.159925580E-1,1.547252893E0,9.558850288E0
1.924232320E-1,-3.728969097E-1,1.686116576E0,9.764751434E0
1.944208880E-1,-3.585317135E-1,1.719635367E0,9.554061890E0
1.964185440E-1,-3.633201122E-1,1.690904975E0,9.496601105E0
1.984162010E-1,-3.776853085E-1,1.762730956E0,9.578003883E0
2.004138570E-1,-3.585317135E-1,1.724423766E0,9.419986725E0
2.024115130E-1,-3.920505345E-1,1.623867273E0,9.319430351E0
2.044091690E-1,-3.298012912E-1,1.748365760E0,9.578003883E0
2.064068260E-1,-1.765723825E-1,1.954267144E0,9.592369080E0
2.084044820E-1,-1.861491799E-1,1.848922253E0,9.285911560E0
2.104021380E-1,-2.292448133E-1,1.647809267E0,9.242815971E0
2.123998460E-1,-2.388216257E-1,1.552041292E0,9.381679535E0
2.143976070E-1,-1.765723825E-1,1.686116576E0,9.683348656E0
2.163954190E-1,-1.478419602E-1,1.738788962E0,9.606734276E0
2.183932840E-1,-1.957259923E-1,1.566406488E0,9.352949142E0
2.203912010E-1,-2.148796022E-1,1.417966008E0,9.520543098E0
2.223891690E-1,-2.100912035E-1,1.475426793E0,9.822212219E0
2.243871900E-1,-1.095347255E-1,1.710058570E0,9.793481827E0
2.263852110E-1,-8.559270948E-2,1.801038265E0,9.568427086E0
2.283832320E-1,-1.191115379E-1,1.810615063E0,9.491812706E0
2.303812530E-1,-1.669955701E-1,1.872864246E0,9.400833130E0
2.323792730E-1,-2.292448133E-1,1.815403461E0,9.362525940E0
2.343770340E-1,-3.010708690E-1,1.724423766E0,9.338583946E0
2.363746380E-1,-3.393780887E-1,1.552041292E0,9.429563522E0
2.383722420E-1,-2.962824702E-1,1.475426793E0,9.601945877E0
2.403698460E-1,-1.765723825E-1,1.575983286E0,9.836577415E0
2.423674510E-1,-9.516951442E-2,1.547252893E0,9.755174637E0
2.443650550E-1,-9.516951442E-2,1.480215192E0,9.884461403E0
2.463626590E-1,-6.643909961E-2,1.556829691E0,1.008078671E1
2.483602630E-1,-8.978256024E-3,1.575983286E0,9.841365814E0
2.503578670E-1,-5.686229095E-2,1.609502077E0,9.922768593E0
2.523554710E-1,-9.038111567E-2,1.681328177E0,9.889249802E0
2.543530760E-1,-1.574187577E-1,1.686116576E0,9.664195061E0
2.563506800E-1,-2.148796022E-1,1.623867273E0,9.534908295E0
2.583482840E-1,-3.345896900E-1,1.470638394E0,9.635464668E0
2.603458880E-1,-3.681085110E-1,1.422754407E0,9.697713852E0
2.623434920E-1,-3.345896900E-1,1.461061597E0,9.788693428E0
2.643410960E-1,-2.627636492E-1,1.499368787E0,9.922768593E0
2.663387010E-1,-2.436100245E-1,1.542464495E0,9.985017776E0
2.683363050E-1,-1.861491799E-1,1.643020868E0,9.932345390E0
2.703339090E-1,-1.765723825E-1,1.580771685E0,9.779116631E0
2.723315130E-1,-1.669955701E-1,1.590348482E0,9.994594574E0
2.743291170E-1,-2.100912035E-1,1.604713678E0,9.874884605E0
