"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
3.459088900E-2,3.196399927E0,-9.162199974E0,-5.034939957E1
4.459088900E-2,3.196399927E0,-8.820599556E0,-5.042259979E1
5.459088900E-2,3.233000040E0,-8.735199928E0,-5.058119965E1
6.459088900E-2,3.281800032E0,-8.576600075E0,-5.082519913E1
7.459088900E-2,3.306200027E0,-8.576600075E0,-5.094720078E1
8.459088900E-2,3.379400015E0,-8.527799606E0,-5.104479980E1
9.021698300E-2,3.452600002E0,-8.515600204E0,-5.115459824E1
9.459088900E-2,3.464799881E0,-8.515600204E0,-5.123999786E1
1.045908890E-1,3.525799990E0,-8.442399979E0,-5.142300034E1
1.145908890E-1,3.635599852E0,-8.430199623E0,-5.160599899E1
1.245908890E-1,3.745399952E0,-8.418000221E0,-5.184999847E1
1.345908890E-1,3.855199814E0,-8.479000092E0,-5.206959915E1
1.445908890E-1,4.013800144E0,-8.466799736E0,-5.235020065E1
1.545908890E-1,4.123600006E0,-8.503399849E0,-5.274060059E1
1.645908890E-1,4.221199989E0,-8.588799477E0,-5.315539932E1
1.745908890E-1,4.367599964E0,-8.722999573E0,-5.370439911E1
1.845908890E-1,4.526199818E0,-8.906000137E0,-5.431439972E1
1.945908890E-1,4.635999680E0,-9.247599602E0,-5.496099854E1
2.045908890E-1,4.806799889E0,-9.796599388E0,-5.557099915E1
2.145908890E-1,4.940999985E0,-1.046759987E1,-5.615659714E1
2.245908890E-1,5.075200081E0,-1.130939960E1,-5.675439835E1
2.345908890E-1,5.233799934E0,-1.228539944E1,-5.716919708E1
2.445908890E-1,5.416800022E0,-1.355420017E1,-5.738879776E1
2.545908890E-1,5.624199867E0,-1.492059994E1,-5.732780075E1
2.645908890E-1,5.831599712E0,-1.632359886E1,-5.705939865E1
2.745908890E-1,5.990200043E0,-1.767779922E1,-5.655920029E1
2.845908890E-1,5.953599930E0,-1.877579880E1,-5.582719803E1
2.945908890E-1,5.843800068E0,-1.980060005E1,-5.496099854E1
3.045908890E-1,5.599800110E0,-2.065460014E1,-5.391180038E1
3.145908890E-1,5.355799675E0,-2.135000038E1,-5.288699722E1
3.245908890E-1,4.855599880E0,-2.164279938E1,-5.178899765E1
3.345908890E-1,4.318799973E0,-2.174040031E1,-5.082519913E1
3.445908890E-1,3.708799839E0,-2.163059998E1,-4.998339844E1
3.545908890E-1,3.110999823E0,-2.142319870E1,-4.927579880E1
