"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
9.106181780E-1,-5.294799805E0,-1.698239899E1,-4.545719910E1
9.206181780E-1,-5.368000031E0,-1.682379913E1,-4.549379730E1
9.306181780E-1,-5.465600014E0,-1.668959999E1,-4.553039932E1
9.406181780E-1,-5.599800110E0,-1.659199905E1,-4.556699753E1
9.506181780E-1,-5.685199738E0,-1.639679909E1,-4.555479813E1
9.606181780E-1,-5.807199955E0,-1.626259995E1,-4.557920074E1
9.706181780E-1,-5.929199696E0,-1.609179878E1,-4.555479813E1
9.806181780E-1,-6.075599670E0,-1.592099953E1,-4.557920074E1
9.906181780E-1,-6.185400009E0,-1.575019932E1,-4.560359955E1
1.000618178E0,-6.368400097E0,-1.551839924E1,-4.568899918E1
1.010618178E0,-6.563600063E0,-1.528660011E1,-4.572559738E1
1.020618178E0,-6.819799900E0,-1.495720005E1,-4.585979843E1
1.030618178E0,-7.137000084E0,-1.465219975E1,-4.596960068E1
1.040618178E0,-7.405399799E0,-1.433500004E1,-4.609159851E1
1.050618178E0,-7.734799862E0,-1.402999973E1,-4.625019836E1
1.060618178E0,-8.137399673E0,-1.366399956E1,-4.638439941E1
1.070618178E0,-8.527799606E0,-1.324919987E1,-4.655519867E1
1.080618178E0,-8.967000008E0,-1.282219982E1,-4.666500092E1
1.090618178E0,-9.394000053E0,-1.241959953E1,-4.681139755E1
1.100618178E0,-9.845399857E0,-1.201700020E1,-4.700659943E1
1.110618178E0,-1.033339977E1,-1.156559944E1,-4.718959808E1
1.120618178E0,-1.093120003E1,-1.111419964E1,-4.739699936E1
1.130618178E0,-1.155340004E1,-1.079699993E1,-4.757999802E1
1.140618178E0,-1.209019947E1,-1.043099976E1,-4.781179810E1
1.150618178E0,-1.276119995E1,-1.010159969E1,-4.808020020E1
1.160618178E0,-1.350539970E1,-9.833199501E0,-4.839739990E1
1.170618178E0,-1.431059933E1,-9.528200150E0,-4.877560043E1
1.180618178E0,-1.503039932E1,-9.369600296E0,-4.910499954E1
1.190618178E0,-1.592099953E1,-9.235400200E0,-4.951979828E1
1.200618178E0,-1.676280022E1,-9.113399506E0,-4.988579941E1
1.210618178E0,-1.762899971E1,-8.857199669E0,-5.026399994E1
1.220618178E0,-1.855620003E1,-8.698599815E0,-5.072760010E1
1.230618178E0,-1.956879997E1,-8.539999962E0,-5.121559906E1
1.240618178E0,-2.053260040E1,-8.295999527E0,-5.175239944E1
1.250618178E0,-2.153299904E1,-8.052000046E0,-5.228919983E1
1.260618178E0,-2.256999969E1,-7.710399628E0,-5.282600021E1
1.270618178E0,-2.364360046E1,-7.393199921E0,-5.354579926E1
1.280618178E0,-2.475379944E1,-7.039400101E0,-5.424119949E1
1.290618178E0,-2.588839912E1,-6.734399796E0,-5.520499802E1
1.300618178E0,-2.705959892E1,-6.392799854E0,-5.614439774E1
1.310618178E0,-2.836499977E1,-6.039000034E0,-5.743759918E1
1.320618178E0,-2.968260002E1,-5.831599712E0,-5.885279846E1
1.330618178E0,-3.103679848E1,-5.672999859E0,-6.051199722E1
1.340618178E0,-3.245199966E1,-5.538799763E0,-6.246399689E1
1.350618178E0,-3.383060074E1,-5.733999729E0,-6.490399933E1
1.360618178E0,-3.517259979E1,-6.295199871E0,-6.769779968E1
1.370618178E0,-3.642919922E1,-7.258999825E0,-7.062580109E1
1.380618178E0,-3.750279999E1,-8.808400154E0,-7.372460175E1
1.390618178E0,-3.819820023E1,-1.177299976E1,-7.644519806E1
1.400618178E0,-3.857640076E1,-1.538420010E1,-7.872660065E1
1.410618178E0,-3.871059799E1,-1.953219986E1,-8.042240143E1
1.420618178E0,-3.853979874E1,-2.415600014E1,-8.141059875E1
1.430618178E0,-3.799079895E1,-2.886520004E1,-8.131299591E1
1.440618178E0,-3.690499878E1,-3.376959991E1,-8.012960052E1
1.450618178E0,-3.567279816E1,-3.843000031E1,-7.818979645E1
1.460618178E0,-3.425759888E1,-4.261459732E1,-7.573760223E1
1.470618178E0,-3.270819855E1,-4.550600052E1,-7.299259949E1
1.480618178E0,-3.097579956E1,-4.770199966E1,-6.999140167E1
1.490618178E0,-2.917020035E1,-4.937339783E1,-6.706340027E1
1.500618178E0,-2.743779945E1,-5.054459763E1,-6.435499573E1
1.510618178E0,-2.571759987E1,-5.127659988E1,-6.187839890E1
1.520618178E0,-2.426580048E1,-5.149620056E1,-5.992639923E1
1.530618178E0,-2.285059929E1,-5.153279877E1,-5.819400024E1
