"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
4.472813500E-2,-8.796199799E0,-1.058959961E1,-5.381419754E1
5.472813500E-2,-8.942600250E0,-1.044320011E1,-5.381419754E1
6.472813500E-2,-8.869400024E0,-1.046759987E1,-5.378979874E1
7.472813500E-2,-8.893799782E0,-1.036999989E1,-5.377759933E1
8.472813500E-2,-8.954799652E0,-1.028460026E1,-5.375320053E1
9.472813500E-2,-9.003600121E0,-1.015040016E1,-5.376539993E1
1.047281350E-1,-9.015799522E0,-1.002839947E1,-5.374099731E1
1.147281350E-1,-9.052399635E0,-9.881999969E0,-5.370439911E1
1.213909990E-1,-9.113399506E0,-9.674599648E0,-5.363119888E1
1.247281350E-1,-9.149999619E0,-9.515999794E0,-5.354579926E1
1.347281350E-1,-9.259799957E0,-9.271999359E0,-5.346039963E1
1.447281350E-1,-9.333000183E0,-9.015799522E0,-5.335059738E1
1.547281350E-1,-9.381799698E0,-8.649800301E0,-5.337500000E1
1.647281350E-1,-9.442799568E0,-8.234999657E0,-5.343600082E1
1.747281350E-1,-9.515999794E0,-7.759199619E0,-5.369219971E1
1.847281350E-1,-9.589200020E0,-7.295599937E0,-5.405820084E1
1.947281350E-1,-9.698999405E0,-6.770999908E0,-5.486339951E1
2.047281350E-1,-9.869799614E0,-6.246399879E0,-5.587599945E1
2.147281350E-1,-1.005280018E1,-5.892600060E0,-5.708379745E1
2.247281350E-1,-1.026019955E1,-5.624199867E0,-5.838919830E1
2.347281350E-1,-1.052859974E1,-5.746200085E0,-5.984099960E1
2.447281350E-1,-1.078479958E1,-6.148799896E0,-6.129279709E1
2.547281350E-1,-1.101659966E1,-6.819799900E0,-6.264699936E1
2.647281350E-1,-1.124839973E1,-7.698199749E0,-6.384259796E1
2.747281350E-1,-1.140699959E1,-9.015799522E0,-6.456240082E1
2.847281350E-1,-1.145580006E1,-1.050419998E1,-6.494059753E1
2.947281350E-1,-1.144359970E1,-1.205359936E1,-6.498939514E1
3.047281350E-1,-1.134599972E1,-1.372499943E1,-6.483079529E1
3.147281350E-1,-1.107759953E1,-1.526219940E1,-6.420859528E1
3.247281350E-1,-1.074819946E1,-1.672620010E1,-6.334239960E1
3.347281350E-1,-1.040660000E1,-1.803159904E1,-6.232979965E1
3.447281350E-1,-9.955200195E0,-1.915399933E1,-6.121960068E1
3.547281350E-1,-9.479399681E0,-1.993479919E1,-6.008499908E1
3.647281350E-1,-8.979199409E0,-2.053260040E1,-5.885279846E1
3.747281350E-1,-8.442399979E0,-2.093519974E1,-5.769379807E1
3.847281350E-1,-7.966599941E0,-2.122799873E1,-5.657139969E1
3.947281350E-1,-7.527400017E0,-2.135000038E1,-5.559539795E1
4.047281350E-1,-7.100399971E0,-2.125239944E1,-5.461940002E1
4.147281350E-1,-6.685599804E0,-2.113039970E1,-5.368000031E1
4.247281350E-1,-6.295199871E0,-2.099619865E1,-5.280159760E1
4.347281350E-1,-5.929199696E0,-2.078879929E1,-5.198419952E1
4.447281350E-1,-5.599800110E0,-2.054479980E1,-5.141079712E1
4.547281350E-1,-5.331399918E0,-2.027639961E1,-5.080080032E1
4.647281350E-1,-5.038599968E0,-1.994700050E1,-5.028839874E1
4.747281350E-1,-4.782400131E0,-1.972739983E1,-4.976379776E1
4.847281350E-1,-4.538399696E0,-1.961759949E1,-4.938559723E1
4.947281350E-1,-4.379799843E0,-1.943459892E1,-4.905619812E1
5.047281350E-1,-4.184599876E0,-1.928820038E1,-4.882439804E1
5.147281350E-1,-4.026000023E0,-1.916619873E1,-4.860479736E1
5.247281350E-1,-3.867399931E0,-1.904419899E1,-4.837299728E1
5.347281350E-1,-3.757599831E0,-1.894659996E1,-4.816559982E1
5.447281350E-1,-3.647799969E0,-1.892219925E1,-4.797039795E1
5.547281350E-1,-3.537999868E0,-1.881239891E1,-4.783620071E1
5.647281350E-1,-3.452600002E0,-1.873920059E1,-4.768980026E1
5.747281350E-1,-3.342799902E0,-1.870260048E1,-4.756779861E1
5.847281350E-1,-3.281800032E0,-1.872699928E1,-4.740919876E1
5.947281350E-1,-3.281800032E0,-1.875139999E1,-4.723839951E1
6.047281350E-1,-3.257400036E0,-1.872699928E1,-4.711639786E1
6.147281350E-1,-3.196399927E0,-1.878800011E1,-4.709199905E1
6.247281350E-1,-3.196399927E0,-1.876359940E1,-4.699440002E1
6.347281350E-1,-3.196399927E0,-1.876359940E1,-4.692119980E1
6.447281350E-1,-3.233000040E0,-1.872699928E1,-4.683580017E1
6.547281350E-1,-3.208600044E0,-1.873920059E1,-4.673819733E1
6.647281350E-1,-3.257400036E0,-1.864159966E1,-4.667720032E1
6.747281350E-1,-3.257400036E0,-1.856839943E1,-4.666500092E1
6.847281350E-1,-3.342799902E0,-1.854399872E1,-4.662839890E1
6.947281350E-1,-3.428200006E0,-1.849519920E1,-4.653079987E1
7.047281350E-1,-3.489199877E0,-1.849519920E1,-4.644540024E1
7.147281350E-1,-3.537999868E0,-1.847080040E1,-4.638439941E1
7.247281350E-1,-3.598999977E0,-1.854399872E1,-4.631119919E1
7.347281350E-1,-3.659999847E0,-1.860499954E1,-4.625019836E1
7.447281350E-1,-3.696599960E0,-1.870260048E1,-4.617699814E1
7.547281350E-1,-3.696599960E0,-1.881239891E1,-4.611599731E1
7.647281350E-1,-3.672199965E0,-1.893440056E1,-4.606719971E1
7.747281350E-1,-3.684399843E0,-1.903199959E1,-4.601839828E1
7.847281350E-1,-3.684399843E0,-1.903199959E1,-4.596960068E1
7.947281350E-1,-3.708799839E0,-1.905640030E1,-4.595739746E1
8.047281350E-1,-3.659999847E0,-1.901980019E1,-4.595739746E1
8.147281350E-1,-3.659999847E0,-1.894659996E1,-4.598180008E1
8.247281350E-1,-3.684399843E0,-1.884899902E1,-4.598180008E1
8.347281350E-1,-3.745399952E0,-1.875139999E1,-4.594519806E1
8.447281350E-1,-3.781999826E0,-1.870260048E1,-4.585979843E1
8.547281350E-1,-3.830799818E0,-1.866600037E1,-4.579879761E1
8.647281350E-1,-3.842999935E0,-1.871479988E1,-4.584759903E1
8.747281350E-1,-3.867399931E0,-1.870260048E1,-4.581100082E1
8.847281350E-1,-3.928400040E0,-1.865379906E1,-4.573780060E1
8.947281350E-1,-3.989399910E0,-1.865379906E1,-4.571339798E1
9.047281350E-1,-4.086999893E0,-1.866600037E1,-4.568899918E1
9.147281350E-1,-4.123600006E0,-1.865379906E1,-4.566460037E1
9.247281350E-1,-4.184599876E0,-1.859280014E1,-4.568899918E1
9.347281350E-1,-4.233399868E0,-1.845859909E1,-4.577439880E1
9.447281350E-1,-4.343199730E0,-1.831220055E1,-4.577439880E1
9.547281350E-1,-4.440799713E0,-1.820240021E1,-4.576219940E1
