"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
4.004115500E-2,-6.710000038E-1,-3.435519791E1,-2.130119896E1
5.004115500E-2,-6.588000059E-1,-3.420879745E1,-2.125239944E1
6.004115500E-2,-6.588000059E-1,-3.419659805E1,-2.124020004E1
7.018849900E-2,-6.100000143E-1,-3.417219925E1,-2.108160019E1
8.004115500E-2,-5.245999694E-1,-3.409899902E1,-2.105719948E1
9.004115500E-2,-4.025999904E-1,-3.406240082E1,-2.087419891E1
1.000411550E-1,-3.050000072E-1,-3.397700119E1,-2.081320000E1
1.100411550E-1,-2.073999941E-1,-3.390380096E1,-2.063019943E1
1.200411550E-1,-1.219999976E-2,-3.375740051E1,-2.030080032E1
1.300411550E-1,2.073999941E-1,-3.359880066E1,-1.980060005E1
1.400411550E-1,3.659999967E-1,-3.336700058E1,-1.928820038E1
1.500411550E-1,5.245999694E-1,-3.308639908E1,-1.870260048E1
1.600411550E-1,7.441999912E-1,-3.275699997E1,-1.776319885E1
1.700411550E-1,9.027999640E-1,-3.243980026E1,-1.676280022E1
1.800411550E-1,1.049199939E0,-3.204940033E1,-1.551839924E1
1.900411550E-1,1.195600033E0,-3.150039864E1,-1.416419983E1
2.000411550E-1,1.281000018E0,-3.041459846E1,-1.256599998E1
2.100411550E-1,1.366400003E0,-2.912139893E1,-1.100440025E1
2.200411550E-1,1.537199974E0,-2.753540039E1,-9.430600166E0
2.300411550E-1,1.683599949E0,-2.564439964E1,-8.003199577E0
2.400411550E-1,1.793399930E0,-2.319219971E1,-7.075999737E0
2.500411550E-1,1.915399909E0,-2.039839935E1,-6.404999733E0
2.600411550E-1,2.098399878E0,-1.736059952E1,-6.160999775E0
2.700411550E-1,2.256999969E0,-1.412759972E1,-6.331799984E0
2.800411550E-1,2.330199957E0,-1.105319977E1,-7.271199703E0
2.900411550E-1,2.293599844E0,-7.820199966E0,-9.381799698E0
3.000411550E-1,2.122799873E0,-4.843400002E0,-1.198040009E1
3.100411550E-1,1.890999913E0,-2.244799852E0,-1.492059994E1
3.200411550E-1,1.585999966E0,-4.025999904E-1,-1.808040047E1
3.300411550E-1,1.232200027E0,8.173999786E-1,-2.164279938E1
3.400411550E-1,8.051999807E-1,1.524999976E0,-2.520520020E1
3.500411550E-1,3.903999925E-1,1.768999934E0,-2.870660019E1
3.600411550E-1,2.439999953E-2,1.488399982E0,-3.193959999E1
3.700411550E-1,-2.317999899E-1,5.245999694E-1,-3.435519791E1
