"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
1.819834200E-2,2.879027426E-1,5.081692934E-1,1.000417137E1
2.019454000E-2,3.357867897E-1,6.230909824E-1,1.011430550E1
2.219073800E-2,3.549404144E-1,7.428010702E-1,1.023880386E1
2.418693600E-2,3.932476342E-1,8.194155097E-1,1.044949341E1
2.618313400E-2,4.219780564E-1,8.720879555E-1,1.057399178E1
2.817933200E-2,4.507084787E-1,9.391255975E-1,1.057878017E1
3.017553000E-2,4.219780564E-1,1.015740037E0,1.052131939E1
3.217172800E-2,3.932476342E-1,1.116296530E0,1.045907021E1
3.416792600E-2,3.836708367E-1,1.264737010E0,1.038724422E1
3.616412400E-2,3.740940094E-1,1.360505104E0,1.029147625E1
3.816032200E-2,3.740940094E-1,1.432331204E0,1.032020664E1
4.015651900E-2,3.884592354E-1,1.422754407E0,1.032499504E1
4.215271700E-2,3.788824081E-1,1.417966008E0,1.037287903E1
4.414891500E-2,3.884592354E-1,1.422754407E0,1.032499504E1
4.614511300E-2,3.788824081E-1,1.417966008E0,1.032499504E1
4.814131100E-2,3.645172119E-1,1.389235497E0,1.035372543E1
5.013750900E-2,3.214215636E-1,1.355716705E0,1.040160942E1
5.213370700E-2,2.879027426E-1,1.384447098E0,1.040160942E1
5.412990500E-2,2.831143439E-1,1.518522382E0,1.034414864E1
5.612610300E-2,2.687491477E-1,1.623867273E0,1.031062984E1
5.812230100E-2,2.064998895E-1,1.614290476E0,1.029147625E1
6.011849900E-2,1.634042710E-1,1.599925280E0,1.035851383E1
6.211469700E-2,1.921346933E-1,1.705270171E0,1.030105305E1
6.411089400E-2,1.681926697E-1,1.724423766E0,1.029147625E1
6.610709200E-2,1.586158574E-1,1.753154159E0,1.028668785E1
6.810329000E-2,1.298854351E-1,1.762730956E0,1.036809063E1
7.009948800E-2,1.921346933E-1,1.872864246E0,1.034414864E1
7.209568600E-2,1.825578809E-1,2.026093245E0,1.028668785E1
7.409188400E-2,1.490390599E-1,2.030881643E0,1.029626465E1
7.608808200E-2,7.721300423E-2,1.920748353E0,1.041597462E1
7.808428000E-2,5.805939063E-2,1.920748353E0,1.039203262E1
8.008047800E-2,1.496376097E-2,1.973420739E0,1.020528507E1
8.207667600E-2,-3.770867735E-2,2.030881643E0,1.007599831E1
8.407287400E-2,1.975216344E-2,2.050035238E0,1.025795746E1
8.606907200E-2,4.848258570E-2,2.045246840E0,1.042076302E1
8.806526900E-2,7.242459804E-2,2.107496023E0,1.046864700E1
9.006146700E-2,5.327098817E-2,2.236783028E0,1.038245583E1
9.205766500E-2,8.678980917E-2,2.409165382E0,1.023880386E1
9.405386300E-2,5.327098817E-2,2.428318977E0,1.026753426E1
9.605006100E-2,-4.189853091E-3,2.270301819E0,1.043512821E1
9.804625900E-2,-2.334346622E-2,2.375646591E0,1.029147625E1
1.000424570E-1,6.763619930E-2,2.557605982E0,1.019570827E1
1.020386550E-1,7.242459804E-2,2.571971178E0,1.003769016E1
1.040348530E-1,7.721300423E-2,2.471414804E0,1.005205631E1
1.060310510E-1,1.059434265E-1,2.543240786E0,1.017655468E1
1.080272490E-1,1.969230920E-1,2.662950754E0,1.032978344E1
1.100234470E-1,1.729810685E-1,2.567182779E0,1.048780060E1
1.120196440E-1,8.678980917E-2,2.375646591E0,1.040160942E1
1.140158420E-1,1.975216344E-2,2.639008760E0,9.941922188E0
1.160120400E-1,2.454056777E-2,2.816179752E0,9.884461403E0
1.180082380E-1,8.200141042E-2,2.701258183E0,9.937133789E0
1.200044360E-1,1.777694821E-1,2.734776974E0,1.014303589E1
1.220006340E-1,1.729810685E-1,2.624643564E0,1.031541824E1
1.239968320E-1,2.064998895E-1,2.993350744E0,9.601945877E0
1.259930300E-1,1.921346933E-1,3.132214308E0,9.400833130E0
1.279892280E-1,1.777694821E-1,2.806602955E0,9.774328232E0
1.299854260E-1,1.873462796E-1,2.557605982E0,1.022922707E1
1.319816240E-1,1.921346933E-1,2.892794132E0,9.850942612E0
1.339778220E-1,1.921346933E-1,2.825756550E0,9.716867447E0
1.359740190E-1,1.107318252E-1,2.514510393E0,1.019570827E1
1.379702170E-1,2.208651006E-1,2.873640537E0,9.956287384E0
1.399664150E-1,1.921346933E-1,3.036446333E0,9.683348656E0
1.419626130E-1,1.298854351E-1,3.175309896E0,9.214085579E0
1.439588110E-1,9.157821536E-2,2.514510393E0,9.774328232E0
1.459550090E-1,-1.376665942E-2,1.374870300E0,1.118690777E1
1.479512070E-1,-1.376665942E-2,2.787449360E0,9.534908295E0
1.499474050E-1,1.394622475E-1,3.467402697E0,9.281123161E0
1.519436030E-1,4.848258570E-2,3.122637510E0,9.151836395E0
1.539398010E-1,-7.601590455E-2,2.605489969E0,8.893261909E0
1.559359990E-1,-1.047463268E-1,2.428318977E0,9.534908295E0
1.579321970E-1,9.157821536E-2,2.763507366E0,9.697713852E0
1.599283940E-1,1.011550203E-1,2.758718967E0,8.979453087E0
1.619245920E-1,9.157821536E-2,2.557605982E0,8.921992302E0
1.639207900E-1,1.059434265E-1,2.318185806E0,9.348160744E0
1.659169880E-1,1.538274586E-1,2.624643564E0,9.386467934E0
1.679131860E-1,2.543839216E-1,2.883217335E0,9.424775124E0
1.699093840E-1,1.586158574E-1,2.495356798E0,9.276334763E0
1.719055820E-1,1.346738487E-1,2.524087191E0,9.463082314E0
1.739017800E-1,5.805939063E-2,2.567182779E0,9.573215485E0
1.758979780E-1,8.678980917E-2,2.758718967E0,9.630676270E0
1.778941760E-1,3.890577704E-2,2.806602955E0,9.616311073E0
1.798903740E-1,4.369417951E-2,2.978985548E0,9.319430351E0
1.818865720E-1,-3.770867735E-2,2.457049608E0,9.458293915E0
1.838827690E-1,8.678980917E-2,2.677315950E0,1.000895977E1
1.858789670E-1,1.681926697E-1,3.050811529E0,1.032020664E1
1.878751650E-1,1.729810685E-1,3.160944700E0,9.606734276E0
1.898713630E-1,7.242459804E-2,2.801814556E0,9.803058624E0
1.918675610E-1,-4.189853091E-3,2.610278368E0,9.965864182E0
1.938637590E-1,2.454056777E-2,2.959831953E0,9.616311073E0
1.958599570E-1,1.011550203E-1,3.299808502E0,9.482235909E0
1.978561550E-1,1.059434265E-1,3.103483915E0,9.372102737E0
1.998523530E-1,1.490390599E-1,2.988562346E0,9.233239174E0
2.018485510E-1,1.155202314E-1,2.480991602E0,9.736021042E0
2.038447490E-1,1.681926697E-1,2.868852139E0,1.051174259E1
2.058409470E-1,1.969230920E-1,3.050811529E0,1.019570827E1
2.078371440E-1,1.681926697E-1,2.797026157E0,9.587580681E0
2.098333420E-1,1.011550203E-1,2.552817583E0,9.448717117E0
2.118295400E-1,1.538274586E-1,2.940678120E0,1.007599831E1
2.138257380E-1,2.783259451E-1,3.232770920E0,9.774328232E0
2.158219360E-1,2.112883031E-1,2.710834980E0,9.343372345E0
2.178181340E-1,2.639607489E-1,2.557605982E0,9.554061890E0
2.198143320E-1,3.693056107E-1,2.830544949E0,9.831789017E0
2.218105300E-1,4.459200799E-1,2.983773947E0,9.563638687E0
2.238067280E-1,3.932476342E-1,2.648585558E0,9.386467934E0
2.258029260E-1,4.028244317E-1,2.576759577E0,9.654618263E0
2.277991240E-1,4.076128304E-1,2.864063740E0,9.673771858E0
2.297953220E-1,3.070563674E-1,2.308609009E0,9.606734276E0
2.317915190E-1,3.166331649E-1,2.064400434E0,9.214085579E0
2.337877170E-1,3.693056107E-1,2.763507366E0,1.014303589E1
2.357839150E-1,4.363432527E-1,2.868852139E0,9.774328232E0
2.377801130E-1,2.926911712E-1,2.303820610E0,8.989029884E0
2.397763110E-1,3.214215636E-1,2.332551003E0,9.568427086E0
2.417725090E-1,2.831143439E-1,2.370858192E0,1.002811337E1
2.437687070E-1,2.974795699E-1,2.217629433E0,9.458293915E0
