"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
3.983236600E-2,1.090679932E1,-2.463179970E1,-3.218359756E1
4.983236600E-2,1.066279984E1,-2.429019928E1,-3.209819794E1
5.983236600E-2,1.071159935E1,-2.431459999E1,-3.196399879E1
6.983236600E-2,1.076039982E1,-2.438780022E1,-3.193959999E1
7.983236600E-2,1.079699993E1,-2.422920036E1,-3.193959999E1
8.983236600E-2,1.083360004E1,-2.416819954E1,-3.193959999E1
9.746481400E-2,1.084579945E1,-2.418039894E1,-3.189079857E1
9.983236600E-2,1.084579945E1,-2.419260025E1,-3.185419846E1
1.098323660E-1,1.089459991E1,-2.404619980E1,-3.175659943E1
1.198323660E-1,1.101659966E1,-2.398519897E1,-3.171999931E1
1.298323660E-1,1.115079975E1,-2.377779961E1,-3.170779991E1
1.398323660E-1,1.124839973E1,-2.354599953E1,-3.162240028E1
1.498323660E-1,1.139480019E1,-2.347279930E1,-3.147599983E1
1.598323660E-1,1.155340004E1,-2.333860016E1,-3.130519867E1
1.698323660E-1,1.182180023E1,-2.296039963E1,-3.113439941E1
1.798323660E-1,1.209019947E1,-2.248460007E1,-3.091479874E1
1.898323660E-1,1.239519978E1,-2.202099991E1,-3.068299866E1
1.998323660E-1,1.268799973E1,-2.149639893E1,-3.034140015E1
2.098323660E-1,1.294419956E1,-2.097179985E1,-2.996319962E1
2.198323660E-1,1.323699951E1,-2.019099998E1,-2.952400017E1
2.298323660E-1,1.356639957E1,-1.919059944E1,-2.925559998E1
2.398323660E-1,1.389579964E1,-1.809259987E1,-2.902379990E1
2.498323660E-1,1.406659985E1,-1.700679970E1,-2.882859993E1
2.598323660E-1,1.422519970E1,-1.578679943E1,-2.879199982E1
2.698323660E-1,1.426179981E1,-1.454239941E1,-2.890180016E1
2.798323660E-1,1.418859959E1,-1.322480011E1,-2.927999878E1
2.898323660E-1,1.405439949E1,-1.188280010E1,-2.982899857E1
2.998323660E-1,1.372499943E1,-1.058959961E1,-3.073180008E1
3.098323660E-1,1.317599964E1,-9.467200279E0,-3.156139946E1
3.198323660E-1,1.246840000E1,-8.466799736E0,-3.250080109E1
3.298323660E-1,1.177299976E1,-7.612799644E0,-3.354999924E1
3.398323660E-1,1.083360004E1,-7.014999866E0,-3.472119904E1
3.498323660E-1,9.918600082E0,-6.551399708E0,-3.581919861E1
3.598323660E-1,8.991399765E0,-6.258599758E0,-3.690499878E1
3.698323660E-1,7.978799820E0,-6.087800026E0,-3.792979813E1
3.798323660E-1,7.100399971E0,-6.221999645E0,-3.886919785E1
3.898323660E-1,6.258599758E0,-6.331799984E0,-3.977199936E1
3.998323660E-1,5.453399658E0,-6.575799942E0,-4.068700027E1
4.098323660E-1,4.709199905E0,-6.868599892E0,-4.150439835E1
4.198323660E-1,4.123600006E0,-7.295599937E0,-4.215100098E1
4.298323660E-1,3.501399994E0,-7.649399757E0,-4.277320099E1
4.398323660E-1,2.964599848E0,-8.052000046E0,-4.324900055E1
4.498323660E-1,2.537600040E0,-8.491199493E0,-4.370039749E1
