"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
8.071475540E-1,1.227564011E2,-2.023125916E2,-9.318360138E1
8.171475540E-1,1.228905945E2,-2.024467926E2,-9.318360138E1
8.271475540E-1,1.229027939E2,-2.023979950E2,-9.315919495E1
8.371475540E-1,1.229393997E2,-2.024102020E2,-9.318360138E1
8.471475540E-1,1.229272003E2,-2.024711914E2,-9.315919495E1
8.571475540E-1,1.229393997E2,-2.024955902E2,-9.319580078E1
8.671475540E-1,1.229759979E2,-2.024346008E2,-9.314699554E1
8.771475540E-1,1.230736008E2,-2.025077972E2,-9.292739868E1
8.871475540E-1,1.231711960E2,-2.023247986E2,-9.276879883E1
8.971475540E-1,1.232809982E2,-2.018611908E2,-9.309819794E1
9.071475540E-1,1.234639969E2,-2.017758026E2,-9.370819855E1
9.171475540E-1,1.234761963E2,-2.018246002E2,-9.370819855E1
9.271475540E-1,1.235005951E2,-2.018489990E2,-9.370819855E1
9.371475540E-1,1.235127945E2,-2.019588013E2,-9.370819855E1
9.471475540E-1,1.234883957E2,-2.020807953E2,-9.364720154E1
9.571475540E-1,1.234517975E2,-2.021051941E2,-9.362279510E1
9.671475540E-1,1.234273987E2,-2.023369904E2,-9.348860168E1
9.771475540E-1,1.234029999E2,-2.028371887E2,-9.269559479E1
9.871475540E-1,1.233663940E2,-2.030933990E2,-9.142679596E1
9.971475540E-1,1.234883957E2,-2.027639923E2,-9.054840088E1
1.007147554E0,1.235859985E2,-2.023735962E2,-8.958459473E1
1.017147554E0,1.235737991E2,-2.015074005E2,-8.910879517E1
1.027147554E0,1.235981979E2,-2.006289978E2,-8.915760040E1
1.037147554E0,1.234761963E2,-1.999091949E2,-8.937719727E1
1.047147554E0,1.233419952E2,-1.992991943E2,-8.970659637E1
1.057147554E0,1.232200012E2,-1.986037903E2,-9.024340057E1
1.067147554E0,1.230491943E2,-1.978595886E2,-9.102420044E1
1.077147554E0,1.229150009E2,-1.974326019E2,-9.220759583E1
1.087147554E0,1.227441940E2,-1.969568024E2,-9.356179810E1
1.097147554E0,1.227319946E2,-1.968103943E2,-9.457440186E1
1.107147554E0,1.226709976E2,-1.965419922E2,-9.534299469E1
1.117147554E0,1.226709976E2,-1.962613983E2,-9.686799622E1
1.127147554E0,1.227319946E2,-1.962003937E2,-9.851499939E1
1.137147554E0,1.229027939E2,-1.964687958E2,-1.001986008E2
1.147147554E0,1.232322006E2,-1.971275940E2,-1.019066010E2
1.157147554E0,1.237567978E2,-1.986037903E2,-1.027483978E2
1.167147554E0,1.242813950E2,-2.000921936E2,-1.034071960E2
1.177147554E0,1.245741959E2,-2.017758026E2,-1.038585968E2
1.187147554E0,1.248791962E2,-2.036546021E2,-1.041269989E2
1.197147554E0,1.250988007E2,-2.054479980E2,-1.033461990E2
1.207147554E0,1.252574005E2,-2.070217896E2,-1.022969971E2
1.217147554E0,1.252452011E2,-2.082661896E2,-1.010647964E2
1.227147554E0,1.251110001E2,-2.091080017E2,-9.973500061E1
1.237147554E0,1.247205963E2,-2.093153992E2,-9.902739716E1
1.247147554E0,1.243423996E2,-2.095471954E2,-9.827099609E1
1.257147554E0,1.241837997E2,-2.096936035E2,-9.757559967E1
1.267147554E0,1.240983963E2,-2.097301941E2,-9.685579681E1
1.277147554E0,1.240739975E2,-2.096813965E2,-9.644100189E1
1.287147554E0,1.240617981E2,-2.095594025E2,-9.607499695E1
1.297147554E0,1.240617981E2,-2.093519897E2,-9.573339844E1
1.307147554E0,1.240617981E2,-2.092299957E2,-9.545279694E1
1.317147554E0,1.240739975E2,-2.091080017E2,-9.523320007E1
1.327147554E0,1.241105957E2,-2.090591888E2,-9.512339783E1
1.337147554E0,1.241227951E2,-2.089494019E2,-9.503799438E1
1.347147554E0,1.241227951E2,-2.088517914E2,-9.498919678E1
1.357147554E0,1.241349945E2,-2.087908020E2,-9.492819977E1
1.367147554E0,1.241471939E2,-2.087664032E2,-9.494039917E1
1.377147554E0,1.241837997E2,-2.088761902E2,-9.492819977E1
1.387147554E0,1.241594009E2,-2.088761902E2,-9.490380096E1
1.397147554E0,1.241349945E2,-2.088152008E2,-9.490380096E1
1.407147554E0,1.241594009E2,-2.088029938E2,-9.487939453E1
1.417147554E0,1.241716003E2,-2.088395996E2,-9.484279633E1
1.427147554E0,1.241837997E2,-2.088761902E2,-9.480619812E1
1.437147554E0,1.242203979E2,-2.088761902E2,-9.478179932E1
1.447147554E0,1.242325974E2,-2.088152008E2,-9.472079468E1
1.457147554E0,1.241837997E2,-2.087664032E2,-9.469639587E1
1.467147554E0,1.241837997E2,-2.087541962E2,-9.474520111E1
1.477147554E0,1.242081985E2,-2.087664032E2,-9.475740051E1
1.487147554E0,1.241959991E2,-2.086687927E2,-9.481839752E1
1.497147554E0,1.242081985E2,-2.085589905E2,-9.492819977E1
1.507147554E0,1.241959991E2,-2.084492035E2,-9.491600037E1
1.517147554E0,1.241837997E2,-2.084492035E2,-9.492819977E1
1.527147554E0,1.241594009E2,-2.084613953E2,-9.489160156E1
