"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
2.256990300E-2,1.298854351E-1,-4.249707982E-2,1.011909389E1
2.456787100E-2,1.250970364E-1,5.985504249E-4,1.020049667E1
2.656578800E-2,1.825578809E-1,9.151836038E-1,1.017176628E1
2.856365300E-2,3.453635871E-1,1.848922253E0,1.002332497E1
3.056146500E-2,3.357867897E-1,1.801038265E0,1.032499504E1
3.255917400E-2,2.926911712E-1,1.638232470E0,1.076552773E1
3.455688200E-2,2.256535143E-1,1.508945584E0,1.094748688E1
3.655459000E-2,9.157821536E-2,1.470638394E0,1.093312168E1
3.855229900E-2,1.496376097E-2,1.427542806E0,1.089481449E1
4.055000700E-2,-1.047463268E-1,1.331774712E0,1.087087250E1
4.254771500E-2,-1.717839688E-1,1.221641421E0,1.092354488E1
4.454542400E-2,-2.867056429E-1,1.145026922E0,1.090439129E1
4.654313200E-2,-3.489548862E-1,1.154603720E0,1.084693050E1
4.854089200E-2,-3.872621357E-1,1.145026922E0,1.078468132E1
5.053870500E-2,-3.728969097E-1,1.240795016E0,1.073679733E1
5.253656900E-2,-3.154360652E-1,1.427542806E0,1.061229897E1
5.453448600E-2,-3.010708690E-1,1.441908002E0,1.062666416E1
5.653240300E-2,-3.010708690E-1,1.475426793E0,1.063145256E1
5.853031900E-2,-2.723404467E-1,1.451484799E0,1.062187576E1
6.052828800E-2,-2.340332121E-1,1.475426793E0,1.052610779E1
6.252630900E-2,-1.861491799E-1,1.523310781E0,1.045428181E1
6.452438200E-2,-1.765723825E-1,1.552041292E0,1.038724422E1
6.652250700E-2,-1.765723825E-1,1.485003591E0,1.031062984E1
6.852063200E-2,-1.669955701E-1,1.432331204E0,1.035851383E1
7.051875700E-2,-1.430535465E-1,1.518522382E0,1.024359226E1
7.251688200E-2,-9.516951442E-2,1.413177609E0,1.041118622E1
7.451500700E-2,-1.574187577E-1,1.226429820E0,1.057399178E1
7.651313200E-2,-1.191115379E-1,1.480215192E0,1.030105305E1
7.851094400E-2,-1.238999367E-1,1.643020868E0,1.004247856E1
8.050875700E-2,-1.861491799E-1,1.561618090E0,1.024838066E1
8.250651700E-2,-2.436100245E-1,1.556829691E0,1.028668785E1
8.450427800E-2,-3.106476665E-1,1.537676096E0,1.017176628E1
8.650203800E-2,-3.298012912E-1,1.542464495E0,1.007599831E1
8.849979900E-2,-2.531868219E-1,1.767519355E0,9.937133789E0
9.049755900E-2,-1.957259923E-1,1.863287449E0,9.898826599E0
9.249531900E-2,-1.765723825E-1,1.580771685E0,1.032499504E1
9.449308000E-2,-2.244564146E-1,1.585560083E0,1.026753426E1
9.649089200E-2,-2.148796022E-1,1.753154159E0,9.855731010E0
9.848875700E-2,-1.095347255E-1,1.877652645E0,9.951498985E0
1.004866740E-1,-5.686229095E-2,1.920748353E0,9.894038200E0
1.024845900E-1,-5.686229095E-2,1.868075848E0,1.015261269E1
1.044825070E-1,-1.855506375E-2,1.997362733E0,9.831789017E0
1.064804240E-1,-6.165069342E-2,2.093130827E0,9.630676270E0
1.084783400E-1,7.721300423E-2,2.193687201E0,9.678560257E0
1.104762570E-1,7.242459804E-2,2.064400434E0,9.678560257E0
1.124741740E-1,1.975216344E-2,1.853710651E0,9.846154213E0
1.144720900E-1,1.442506462E-1,1.992574334E0,9.520543098E0
1.164700070E-1,2.256535143E-1,2.337339401E0,9.285911560E0
1.184679240E-1,2.112883031E-1,2.418742180E0,9.103952408E0
1.204656840E-1,2.352303118E-1,2.107496023E0,9.367314339E0
1.224633400E-1,2.974795699E-1,1.858499050E0,1.009515190E1
1.244609960E-1,3.118447661E-1,1.801038265E0,9.645041466E0
1.264586530E-1,3.309983909E-1,1.839345455E0,9.357737541E0
1.284563090E-1,3.118447661E-1,2.006939650E0,8.773551941E0
1.304539650E-1,2.495955229E-1,1.801038265E0,8.888473511E0
1.324516210E-1,2.974795699E-1,1.518522382E0,9.731232643E0
1.344492780E-1,2.879027426E-1,1.528099179E0,9.544485092E0
1.364469340E-1,2.304419130E-1,1.801038265E0,8.912415504E0
1.384445900E-1,2.495955229E-1,1.815403461E0,9.017760277E0
1.404422460E-1,1.586158574E-1,1.944690347E0,8.610746384E0
1.424399030E-1,2.495955229E-1,2.088342428E0,8.735244751E0
1.444375590E-1,2.974795699E-1,2.078765631E0,9.027337074E0
1.464352670E-1,1.681926697E-1,1.810615063E0,9.525331497E0
1.484330280E-1,1.729810685E-1,1.556829691E0,9.903614998E0
1.504308400E-1,1.059434265E-1,2.145803213E0,9.549273491E0
1.524287050E-1,-8.559270948E-2,2.581547976E0,8.328230858E0
1.544266210E-1,-7.601590455E-2,2.337339401E0,8.941145897E0
1.564245900E-1,1.203086376E-1,1.896806240E0,1.006642151E1
1.584225590E-1,2.495955229E-1,1.710058570E0,1.043512821E1
1.604205280E-1,3.890577704E-2,2.188898802E0,9.846154213E0
1.624184960E-1,-1.861491799E-1,2.744353771E0,8.644265175E0
1.644164650E-1,-5.207388848E-2,2.552817583E0,9.530119896E0
1.664144340E-1,-8.978256024E-3,2.629431963E0,1.019570827E1
1.684124030E-1,1.155202314E-1,2.246359825E0,1.038245583E1
1.704102670E-1,8.200141042E-2,2.035670042E0,1.098579407E1
1.724079760E-1,9.636662155E-2,3.165733099E0,8.965087891E0
1.744055800E-1,2.160767019E-1,3.055599928E0,9.252392769E0
1.764031840E-1,3.070563674E-1,2.203263998E0,1.110550499E1
1.784007880E-1,4.219780564E-1,2.634220362E0,1.044470501E1
1.803983920E-1,1.490390599E-1,3.098695517E0,9.099164009E0
1.823959960E-1,3.740940094E-1,2.729988575E0,1.016697788E1
1.843936010E-1,1.346738487E-1,2.806602955E0,1.003290176E1
1.863912050E-1,2.017114908E-1,2.868852139E0,9.946710587E0
1.883888090E-1,1.394622475E-1,2.457049608E0,1.052131939E1
1.903864650E-1,7.242459804E-2,2.677315950E0,1.011430550E1
1.923841740E-1,-5.207388848E-2,3.151367903E0,9.295488358E0
1.943819340E-1,6.284779310E-2,3.251924515E0,9.376891136E0
1.963797460E-1,2.304419130E-1,2.662950754E0,1.046864700E1
1.983776110E-1,3.740940094E-1,2.222417831E0,1.109113979E1
2.003755280E-1,3.214215636E-1,3.285443306E0,8.831012726E0
2.023734960E-1,2.974795699E-1,2.911947727E0,9.238027573E0
2.043715170E-1,3.262099922E-1,2.418742180E0,1.040639782E1
2.063695900E-1,1.634042710E-1,2.945466757E0,8.313865662E0
2.083677150E-1,3.453635871E-1,1.336563110E0,1.191953278E1
2.103658920E-1,2.064998895E-1,3.012504339E0,9.487024307E0
2.123641210E-1,1.394622475E-1,3.716399670E0,7.878120899E0
2.143624030E-1,3.070563674E-1,3.069965124E0,9.764751434E0
2.163606840E-1,2.879027426E-1,2.275090218E0,1.014303589E1
2.183589650E-1,3.262099922E-1,1.499368787E0,1.061708736E1
2.203572460E-1,3.214215636E-1,2.246359825E0,9.496601105E0
2.223555280E-1,2.735375464E-1,2.749142170E0,9.132682800E0
2.243538090E-1,6.284779310E-2,3.400364876E0,8.304288864E0
2.263520900E-1,2.974795699E-1,1.925536752E0,1.054526138E1
2.283503710E-1,3.549404144E-1,2.428318977E0,1.030584145E1
2.303484960E-1,2.543839216E-1,3.395576477E0,8.471882820E0
2.323465170E-1,3.693056107E-1,2.849698544E0,9.731232643E0
2.343444860E-1,5.656301379E-1,1.461061597E0,1.113902378E1
2.363424550E-1,3.214215636E-1,2.562394381E0,9.630676270E0
2.383404240E-1,1.203086376E-1,4.693233967E0,7.696161270E0
2.403383920E-1,1.107318252E-1,4.013280392E0,9.271546364E0
2.423363610E-1,2.687491477E-1,3.093907118E0,1.037287903E1
2.443343300E-1,3.214215636E-1,2.394800186E0,1.098579407E1
2.463322990E-1,5.805939063E-2,4.152144432E0,8.979453087E0
2.483302670E-1,-2.813187055E-2,5.061941147E0,8.064867973E0
2.503282360E-1,1.394622475E-1,2.322974205E0,1.055004978E1
2.523261530E-1,3.022679687E-1,1.494580388E0,1.167053604E1
2.543240690E-1,6.284779310E-2,2.940678120E0,9.549273491E0
2.563219860E-1,-7.122749835E-2,3.481767893E0,8.945934296E0
2.583197990E-1,-1.376665942E-2,3.333327293E0,9.305065155E0
2.603176110E-1,-4.189853091E-3,3.510498285E0,9.491812706E0
2.623154240E-1,1.496376097E-2,3.160944700E0,1.031062984E1
2.643132360E-1,5.985504249E-4,3.376422882E0,1.054526138E1
2.663110490E-1,-4.189853091E-3,4.099472046E0,9.214085579E0
2.683088610E-1,-8.559270948E-2,5.167285919E0,7.902062893E0
2.703066740E-1,-1.376665942E-2,3.687669277E0,9.649829865E0
2.723044860E-1,1.729810685E-1,3.218405724E0,9.884461403E0
2.743022990E-1,2.064998895E-1,2.533663988E0,1.082777691E1
2.763001110E-1,2.926911712E-1,3.170521498E0,9.827000618E0
2.782979760E-1,1.921346933E-1,3.472191095E0,9.759963036E0
2.802958920E-1,1.017535757E-2,5.349245071E0,7.724891663E0
2.822938090E-1,2.454056777E-2,4.602254391E0,9.161413193E0
2.842917260E-1,1.011550203E-1,4.257489204E0,9.333795547E0
2.862896420E-1,1.969230920E-1,4.042010784E0,9.654618263E0
2.882875590E-1,-1.334767491E-1,4.693233967E0,8.639476776E0
2.902855280E-1,-5.596446395E-1,4.367622375E0,1.001374817E1
2.922835490E-1,-3.106476665E-1,5.301361084E0,8.481459618E0
2.942816210E-1,-4.159925580E-1,6.163273811E0,7.332242489E0
2.962797460E-1,-2.819172442E-1,5.272630692E0,8.605957985E0
2.982779240E-1,-2.531868219E-1,4.343680382E0,9.783905029E0
3.002761530E-1,-2.244564146E-1,4.176086426E0,9.276334763E0
3.022743820E-1,-8.080431074E-2,3.893570423E0,9.127894402E0
3.042726110E-1,-5.207388848E-2,2.763507366E0,9.707290649E0
3.062708400E-1,-1.286883354E-1,3.754706860E0,8.524555206E0
3.082690690E-1,-3.770867735E-2,3.888782024E0,7.380126953E0
3.102672990E-1,-3.292027488E-2,3.462614298E0,8.400056839E0
3.122655280E-1,-4.189853091E-3,3.103483915E0,9.688137054E0
3.142636010E-1,-3.292027488E-2,3.496133089E0,9.649829865E0
3.162616740E-1,-9.995792061E-2,5.090671539E0,7.619546890E0
3.182597460E-1,-1.191115379E-1,5.607819080E0,7.404068947E0
3.202577150E-1,-1.430535465E-1,5.224746704E0,8.012195587E0
3.222556840E-1,5.985504249E-4,5.464166641E0,8.313865662E0
3.242536530E-1,1.777694821E-1,5.732317448E0,8.385691643E0
3.262516210E-1,2.974795699E-1,4.358045578E0,9.362525940E0
3.282495900E-1,6.039373875E-1,4.717175961E0,1.043991661E1
3.302475590E-1,7.667431235E-1,4.999691486E0,1.006163311E1
3.322453710E-1,5.129576921E-1,4.080318451E0,9.989806175E0
3.342431840E-1,4.171896577E-1,3.433883905E0,1.064102936E1
3.362409960E-1,5.991489887E-1,4.104260445E0,1.066497135E1
3.382388090E-1,5.177460909E-1,3.907935619E0,9.582792282E0
3.402366210E-1,4.746504724E-1,3.965396643E0,1.006163311E1
3.422344340E-1,6.422445774E-1,4.923077106E0,9.396044731E0
3.442322460E-1,3.980360329E-1,4.381987572E0,8.912415504E0
3.462300590E-1,3.645172119E-1,3.702034473E0,8.725667953E0
3.482279240E-1,5.225345492E-1,4.061164856E0,9.530119896E0
3.502258400E-1,6.039373875E-1,4.180874825E0,8.835801125E0
3.522238090E-1,3.357867897E-1,2.868852139E0,8.562862396E0
3.542218300E-1,7.954735160E-1,4.065953255E0,9.865307808E0
3.562199030E-1,5.847837925E-1,3.304596901E0,9.123106003E0
3.582180280E-1,3.357867897E-1,2.782660961E0,9.281123161E0
3.602162050E-1,8.050503135E-1,4.037222385E0,9.932345390E0
3.622144340E-1,5.368997455E-1,3.362057686E0,9.170989990E0
3.642126630E-1,3.836708367E-1,3.534440279E0,9.228450775E0
3.662108920E-1,4.650736749E-1,3.725976467E0,9.510966301E0
3.682091210E-1,8.002619147E-1,5.320514679E0,9.731232643E0
3.702073510E-1,1.394622475E-1,4.817732334E0,8.605957985E0
3.722055800E-1,-1.273116708E0,2.782660961E0,7.710526466E0
3.742038090E-1,-2.675520480E-1,3.654150248E0,8.313865662E0
3.762019340E-1,9.822212458E-1,5.473743439E0,1.058835697E1
3.782000070E-1,2.045246840E0,4.391564369E0,9.261969566E0
3.801980280E-1,2.552817583E0,3.644573450E0,1.049258900E1
3.821959960E-1,3.022081137E0,4.439448357E0,1.206797409E1
3.841939650E-1,2.773084164E0,4.405929565E0,1.154124928E1
3.861919340E-1,2.552817583E0,4.975749493E0,1.214458847E1
3.881898510E-1,1.666962981E0,5.665279865E0,1.182376480E1
3.901877670E-1,8.050503135E-1,6.014833450E0,1.100973606E1
3.921856840E-1,-2.436100245E-1,6.053140640E0,1.134971333E1
3.941836010E-1,-2.244564146E-1,6.426635742E0,1.186686039E1
3.961814130E-1,-8.086416125E-1,5.923853397E0,1.134013653E1
3.981792260E-1,-7.416039705E-1,6.737882137E0,1.340393829E1
4.001770380E-1,-4.495113790E-1,7.259818077E0,1.337041950E1
4.021748510E-1,-1.249174714E0,5.229535103E0,1.190516758E1
4.041726630E-1,-9.427168965E-1,5.564723492E0,1.422754383E1
4.061704760E-1,6.284779310E-2,6.575076580E0,1.652118874E1
4.081682880E-1,-3.872621357E-1,6.857592106E0,1.471117210E1
4.101661010E-1,-9.475052953E-1,7.887098789E0,9.831789017E0
4.121639130E-1,-8.469488621E-1,8.054693222E0,9.937133789E0
4.141617260E-1,-1.052850246E0,7.867945194E0,9.175778389E0
4.161595380E-1,-4.016273320E-1,7.073070526E0,1.113423538E1
