"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
4.595157800E-2,1.247816010E2,-2.237113953E2,-5.492440033E1
5.595157800E-2,1.246839981E2,-2.236138000E2,-5.503419876E1
6.595157800E-2,1.247816010E2,-2.235161896E2,-5.500979996E1
7.595157800E-2,1.249524002E2,-2.234064026E2,-5.479019928E1
8.595157800E-2,1.250377960E2,-2.232355957E2,-5.454619980E1
9.595157800E-2,1.252574005E2,-2.231867981E2,-5.421680069E1
1.044118380E-1,1.253915939E2,-2.230159912E2,-5.392399979E1
1.159515780E-1,1.255624008E2,-2.227964020E2,-5.360680008E1
1.259515780E-1,1.258307953E2,-2.222717896E2,-5.302119827E1
1.359515780E-1,1.261601944E2,-2.216862030E2,-5.230139923E1
1.459515780E-1,1.265261993E2,-2.208321991E2,-5.153279877E1
1.559515780E-1,1.268799973E2,-2.197829895E2,-5.082519913E1
1.659515780E-1,1.272215958E2,-2.187825928E2,-5.002000046E1
1.759515780E-1,1.275754013E2,-2.175260010E2,-4.934899902E1
1.859515780E-1,1.279413986E2,-2.159888000E2,-4.854380035E1
1.959515780E-1,1.282951965E2,-2.143173981E2,-4.787279892E1
2.059515780E-1,1.286855927E2,-2.126215973E2,-4.728720093E1
2.159515780E-1,1.290515900E2,-2.106817932E2,-4.677479935E1
2.259515780E-1,1.293565979E2,-2.083638000E2,-4.650639725E1
2.359515780E-1,1.296493988E2,-2.059848022E2,-4.643320084E1
2.459515780E-1,1.299909973E2,-2.032519989E2,-4.672599792E1
2.559515780E-1,1.302471924E2,-2.003605957E2,-4.728720093E1
2.659515780E-1,1.305522003E2,-1.976033936E2,-4.840959930E1
2.759515780E-1,1.308815918E2,-1.947119904E2,-5.028839874E1
2.859515780E-1,1.310279999E2,-1.919792023E2,-5.255759811E1
2.959515780E-1,1.309913940E2,-1.896246033E2,-5.510739899E1
3.059515780E-1,1.307229919E2,-1.878921967E2,-5.773040009E1
3.159515780E-1,1.300276031E2,-1.862451935E2,-6.063399887E1
3.259515780E-1,1.292102051E2,-1.851105957E2,-6.362299728E1
3.359515780E-1,1.282097931E2,-1.842687988E2,-6.661199951E1
3.459515780E-1,1.270995941E2,-1.837686005E2,-6.951560211E1
3.559515780E-1,1.257819977E2,-1.837198029E2,-7.206539917E1
3.659515780E-1,1.244888000E2,-1.839272003E2,-7.441999817E1
3.759515780E-1,1.233175964E2,-1.842565918E2,-7.664039612E1
3.859515780E-1,1.223293991E2,-1.847201996E2,-7.884859467E1
3.959515780E-1,1.216583939E2,-1.855986023E2,-8.076399994E1
4.059515780E-1,1.210117950E2,-1.864160004E2,-8.252079773E1
4.159515780E-1,1.205237961E2,-1.873797913E2,-8.411899567E1
4.259515780E-1,1.200601959E2,-1.884167938E2,-8.542440033E1
4.359515780E-1,1.197063980E2,-1.894904022E2,-8.644919586E1
4.459515780E-1,1.194257965E2,-1.904785919E2,-8.737639618E1
4.559515780E-1,1.191696014E2,-1.913448029E2,-8.818159485E1
4.659515780E-1,1.189621964E2,-1.921987915E2,-8.882820129E1
4.759515780E-1,1.188035965E2,-1.930039978E2,-8.936499786E1
4.859515780E-1,1.187060013E2,-1.937725983E2,-8.979199982E1
4.959515780E-1,1.185474014E2,-1.944801941E2,-9.009700012E1
5.059515780E-1,1.184497986E2,-1.950901947E2,-9.049959564E1
5.159515780E-1,1.183521957E2,-1.956757965E2,-9.071920013E1
