"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
1.740557600E-2,1.059434265E-1,1.437119603E0,9.846154213E0
1.940463800E-2,1.011550203E-1,1.575983286E0,9.755174637E0
2.140359600E-2,1.155202314E-1,1.690904975E0,9.731232643E0
2.340255500E-2,1.442506462E-1,1.662174582E0,9.884461403E0
2.540135700E-2,1.107318252E-1,1.643020868E0,1.002332497E1
2.740015900E-2,1.059434265E-1,1.714846969E0,9.951498985E0
2.939896100E-2,6.763619930E-2,1.853710651E0,9.788693428E0
3.139776300E-2,6.284779310E-2,2.030881643E0,9.654618263E0
3.339640900E-2,2.454056777E-2,2.088342428E0,9.702502251E0
3.539505500E-2,-2.334346622E-2,2.078765631E0,9.889249802E0
3.739370100E-2,-5.686229095E-2,2.064400434E0,1.008078671E1
3.939234600E-2,-7.122749835E-2,2.160168409E0,1.002811337E1
4.139099200E-2,-1.191115379E-1,2.299032211E0,9.836577415E0
4.338963800E-2,-1.143231317E-1,2.480991602E0,9.721655846E0
4.538828400E-2,-1.143231317E-1,2.524087191E0,9.659406662E0
4.738693000E-2,-9.516951442E-2,2.461838007E0,9.822212219E0
4.938557600E-2,-6.165069342E-2,2.433107376E0,1.003769016E1
5.138427300E-2,-3.770867735E-2,2.442684174E0,1.009515190E1
5.338302300E-2,1.017535757E-2,2.567182779E0,1.008557510E1
5.538182600E-2,5.386953708E-3,2.662950754E0,9.961075783E0
5.738068000E-2,-8.978256024E-3,2.729988575E0,1.006163311E1
5.937953400E-2,2.454056777E-2,2.749142170E0,1.010951710E1
6.137838800E-2,-3.770867735E-2,2.763507366E0,1.006163311E1
6.337724200E-2,-4.189853091E-3,2.787449360E0,1.015261269E1
6.537609600E-2,-3.770867735E-2,2.811391354E0,1.024838066E1
6.737495100E-2,-4.728548229E-2,2.864063740E0,1.013824749E1
6.937380500E-2,-5.686229095E-2,2.926312923E0,1.010472870E1
7.137265900E-2,-8.080431074E-2,2.964620352E0,1.006642151E1
7.337151300E-2,-1.143231317E-1,2.983773947E0,1.010951710E1
7.537036700E-2,-7.122749835E-2,3.113060713E0,9.889249802E0
7.736896100E-2,-9.995792061E-2,3.251924515E0,9.692925453E0
7.936755500E-2,-8.559270948E-2,3.347692490E0,9.525331497E0
8.136614800E-2,-9.516951442E-2,3.251924515E0,9.803058624E0
8.336474200E-2,-9.516951442E-2,3.180098295E0,9.999382973E0
8.536333600E-2,-4.728548229E-2,3.165733099E0,9.980229378E0
8.736193000E-2,-4.728548229E-2,3.160944700E0,9.975440979E0
8.936052300E-2,-1.376665942E-2,3.271078110E0,9.683348656E0
9.135916900E-2,-4.249707982E-2,3.189675331E0,9.846154213E0
9.335786700E-2,5.985504249E-4,3.223194122E0,9.917980194E0
9.535661700E-2,-2.334346622E-2,3.271078110E0,9.836577415E0
9.735541900E-2,-5.686229095E-2,3.342904091E0,9.678560257E0
9.935427300E-2,-7.122749835E-2,3.352480888E0,9.702502251E0
1.013531800E-1,-7.122749835E-2,3.371634483E0,9.721655846E0
