"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
5.209126100E-2,1.279413986E2,-2.011169891E2,-9.745359802E1
6.209126100E-2,1.167417984E2,-1.948339996E2,-1.008208008E2
7.209126100E-2,1.130451965E2,-1.926745911E2,-1.020163956E2
8.209126100E-2,1.111419983E2,-1.912959900E2,-1.026874008E2
9.209126100E-2,1.100317993E2,-1.905151978E2,-1.031021957E2
1.020912610E-1,1.091777954E2,-1.899295959E2,-1.034560013E2
1.120912610E-1,1.085922012E2,-1.894781952E2,-1.037121964E2
1.208677710E-1,1.081164017E2,-1.891488037E2,-1.040049973E2
1.320912610E-1,1.051884003E2,-1.873188019E2,-1.051762009E2
1.420912610E-1,1.050419998E2,-1.870747986E2,-1.055909958E2
1.520912610E-1,1.048590012E2,-1.868551941E2,-1.060179977E2
1.620912610E-1,1.047248001E2,-1.867819977E2,-1.064571991E2
1.720912610E-1,1.044929962E2,-1.868551941E2,-1.070183945E2
1.820912610E-1,1.043343964E2,-1.870260010E2,-1.076039963E2
1.920912610E-1,1.041513977E2,-1.873797913E2,-1.082505951E2
2.020912610E-1,1.039805984E2,-1.878555908E2,-1.088483963E2
2.120912610E-1,1.038707962E2,-1.887095947E2,-1.094339981E2
2.220912610E-1,1.038219986E2,-1.897221985E2,-1.099341965E2
2.320912610E-1,1.038585968E2,-1.909299927E2,-1.103124008E2
2.420912610E-1,1.039196014E2,-1.922841949E2,-1.106783981E2
2.520912610E-1,1.042733994E2,-1.939311981E2,-1.106417999E2
2.620912610E-1,1.047248001E2,-1.956269989E2,-1.103977966E2
2.720912610E-1,1.052493973E2,-1.973959961E2,-1.099341965E2
2.820912610E-1,1.059203949E2,-1.992015991E2,-1.093485947E2
2.920912610E-1,1.067378006E2,-2.008363953E2,-1.083725967E2
3.020912610E-1,1.075551987E2,-2.023125916E2,-1.072867966E2
3.120912610E-1,1.083969955E2,-2.036179962E2,-1.062131958E2
3.220912610E-1,1.092997971E2,-2.048135986E2,-1.050298004E2
3.320912610E-1,1.102269974E2,-2.055211945E2,-1.040049973E2
3.420912610E-1,1.111541977E2,-2.060945892E2,-1.030533981E2
3.520912610E-1,1.121545944E2,-2.064117889E2,-1.021383972E2
3.620912610E-1,1.131306000E2,-2.065581970E2,-1.013087997E2
3.720912610E-1,1.141553955E2,-2.064606018E2,-1.007597961E2
3.820912610E-1,1.152778015E2,-2.062165985E2,-1.003694000E2
3.920912610E-1,1.164001999E2,-2.059848022E2,-9.990579987E1
4.020912610E-1,1.174860001E2,-2.056187897E2,-9.958860016E1
4.120912610E-1,1.184863968E2,-2.053504028E2,-9.934459686E1
4.220912610E-1,1.194990005E2,-2.050453949E2,-9.919819641E1
4.320912610E-1,1.204871979E2,-2.047404022E2,-9.919819641E1
4.420912610E-1,1.214631958E2,-2.044109955E2,-9.914939880E1
4.520912610E-1,1.223171997E2,-2.041669922E2,-9.912500000E1
4.620912610E-1,1.230491943E2,-2.041304016E2,-9.899079895E1
4.720912610E-1,1.237201996E2,-2.041669922E2,-9.896640015E1
4.820912610E-1,1.242935944E2,-2.043134003E2,-9.879560089E1
4.920912610E-1,1.246595993E2,-2.044597931E2,-9.858819580E1
5.020912610E-1,1.248669968E2,-2.046793976E2,-9.822219849E1
5.120912610E-1,1.249279938E2,-2.049111938E2,-9.777079773E1
5.220912610E-1,1.248425980E2,-2.051673889E2,-9.734379578E1
5.320912610E-1,1.246352005E2,-2.053015900E2,-9.689239502E1
5.420912610E-1,1.243302002E2,-2.054235992E2,-9.640439606E1
5.520912610E-1,1.240373993E2,-2.053869934E2,-9.594079590E1
5.620912610E-1,1.236958008E2,-2.053015900E2,-9.556259918E1
5.720912610E-1,1.234151993E2,-2.051185913E2,-9.524539948E1
5.820912610E-1,1.230979996E2,-2.048867950E2,-9.497699738E1
5.920912610E-1,1.229027939E2,-2.046306000E2,-9.470859528E1
6.020912610E-1,1.226831970E2,-2.042646027E2,-9.452559662E1
6.120912610E-1,1.225001984E2,-2.040083923E2,-9.424499512E1
6.220912610E-1,1.223050003E2,-2.036911926E2,-9.409859467E1
6.320912610E-1,1.221342010E2,-2.034105988E2,-9.402539825E1
6.420912610E-1,1.220365982E2,-2.032397919E2,-9.389119720E1
6.520912610E-1,1.219023972E2,-2.030202026E2,-9.380580139E1
6.620912610E-1,1.219023972E2,-2.028127899E2,-9.375699615E1
6.720912610E-1,1.218292007E2,-2.026663971E2,-9.374479675E1
6.820912610E-1,1.217925949E2,-2.026053925E2,-9.364720154E1
6.920912610E-1,1.217925949E2,-2.025688019E2,-9.361059570E1
7.020912610E-1,1.219145966E2,-2.024833984E2,-9.364720154E1
7.120912610E-1,1.219511948E2,-2.024346008E2,-9.358619690E1
7.220912610E-1,1.219756012E2,-2.022516022E2,-9.356179810E1
7.320912610E-1,1.220487976E2,-2.022149963E2,-9.348860168E1
7.420912610E-1,1.221464005E2,-2.022027893E2,-9.347639465E1
7.520912610E-1,1.221951981E2,-2.021783905E2,-9.342759705E1
7.620912610E-1,1.223293991E2,-2.021783905E2,-9.340319824E1
7.720912610E-1,1.224514008E2,-2.020930023E2,-9.340319824E1
7.820912610E-1,1.224636002E2,-2.020686035E2,-9.331779480E1
7.920912610E-1,1.224879990E2,-2.020441895E2,-9.326899719E1
8.020912610E-1,1.225245972E2,-2.020319977E2,-9.326899719E1
8.120912610E-1,1.225733948E2,-2.018977966E2,-9.326899719E1
8.220912610E-1,1.225245972E2,-2.017513885E2,-9.324459839E1
8.320912610E-1,1.224757996E2,-2.016049957E2,-9.323239899E1
8.420912610E-1,1.223659973E2,-2.014219971E2,-9.325679779E1
8.520912610E-1,1.222561951E2,-2.013121948E2,-9.329339600E1
8.620912610E-1,1.221707993E2,-2.012267914E2,-9.334220123E1
8.720912610E-1,1.220853958E2,-2.011047974E2,-9.339099884E1
8.820912610E-1,1.219878006E2,-2.009828033E2,-9.331779480E1
8.920912610E-1,1.218779984E2,-2.009705963E2,-9.329339600E1
9.020912610E-1,1.217437973E2,-2.008973999E2,-9.323239899E1
9.120912610E-1,1.217071991E2,-2.008851929E2,-9.326899719E1
9.220912610E-1,1.216095963E2,-2.008851929E2,-9.328119659E1
9.320912610E-1,1.214997940E2,-2.007997894E2,-9.326899719E1
9.420912610E-1,1.214753952E2,-2.006289978E2,-9.328119659E1
