"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
2.482032300E-2,2.932897024E-2,1.049258947E0,1.051174259E1
2.681824000E-2,-1.765723825E-1,1.461061597E0,1.044470501E1
2.881605300E-2,-3.968389332E-1,2.409165382E0,1.036809063E1
3.081386500E-2,-2.867056429E-1,2.734776974E0,1.012867069E1
3.281167800E-2,-1.143231317E-1,2.571971178E0,1.006642151E1
3.480949000E-2,-8.978256024E-3,2.447472572E0,1.033936024E1
3.680730300E-2,4.369417951E-2,2.437895775E0,1.039203262E1
3.880511500E-2,1.496376097E-2,2.399588585E0,1.038245583E1
4.080292800E-2,7.242459804E-2,2.322974205E0,1.066018295E1
4.280074000E-2,1.442506462E-1,2.346916199E0,1.075595093E1
4.479855300E-2,1.394622475E-1,2.284667015E0,1.065060616E1
4.679636500E-2,9.157821536E-2,2.346916199E0,1.055962658E1
4.879417800E-2,7.721300423E-2,2.160168409E0,1.049258900E1
5.079199000E-2,-8.978256024E-3,1.992574334E0,1.040639782E1
5.278980300E-2,-6.165069342E-2,2.150591612E0,1.029147625E1
5.478761500E-2,9.157821536E-2,2.294243813E0,9.654618263E0
5.678542800E-2,1.250970364E-1,2.184110403E0,9.649829865E0
5.878308400E-2,5.327098817E-2,1.786673069E0,1.026274586E1
6.078074000E-2,1.107318252E-1,1.834557056E0,1.037287903E1
6.277839600E-2,6.763619930E-2,1.997362733E0,1.017655468E1
6.477600000E-2,8.678980917E-2,2.002151251E0,1.043991661E1
6.677344800E-2,1.975216344E-2,1.944690347E0,1.052131939E1
6.877089600E-2,-7.601590455E-2,2.069188833E0,1.023401546E1
7.076834400E-2,-1.526303589E-1,2.236783028E0,9.654618263E0
7.276579200E-2,-2.531868219E-1,2.337339401E0,9.506177902E0
7.476324000E-2,-3.393780887E-1,2.193687201E0,9.668983459E0
7.676068800E-2,-3.202244639E-1,2.231994629E0,9.817423820E0
7.875818800E-2,-3.585317135E-1,2.375646591E0,9.568427086E0
8.075574000E-2,-3.681085110E-1,2.212841034E0,9.817423820E0
8.275334400E-2,-3.489548862E-1,2.270301819E0,9.917980194E0
8.475100000E-2,-3.824737072E-1,2.351704597E0,9.630676270E0
8.674870900E-2,-4.159925580E-1,2.433107376E0,9.487024307E0
8.874641700E-2,-4.351461530E-1,2.366069794E0,9.597157478E0
9.074417800E-2,-3.345896900E-1,2.428318977E0,9.927556992E0
9.274193800E-2,-4.016273320E-1,2.552817583E0,9.554061890E0
9.473969800E-2,-4.782418013E-1,2.634220362E0,9.314641953E0
9.673745900E-2,-4.926069975E-1,2.777872562E0,9.209297180E0
9.873521900E-2,-4.590881765E-1,2.706046581E0,9.151836395E0
1.007329800E-1,-3.681085110E-1,2.514510393E0,9.731232643E0
1.027307400E-1,-2.962824702E-1,2.715623379E0,9.745597839E0
1.047285000E-1,-4.159925580E-1,2.816179752E0,9.161413193E0
1.067262610E-1,-4.207809567E-1,2.725200176E0,9.439140320E0
1.087240210E-1,-3.920505345E-1,2.993350744E0,9.046490669E0
1.107217820E-1,-3.968389332E-1,3.041234732E0,8.878896713E0
1.127195420E-1,-2.819172442E-1,2.931101322E0,9.352949142E0
1.147172500E-1,-2.867056429E-1,2.935889721E0,9.544485092E0
1.167149590E-1,-2.005143911E-1,2.950255156E0,9.549273491E0
1.187126670E-1,-9.995792061E-2,3.050811529E0,9.783905029E0
1.207103230E-1,-1.430535465E-1,3.017292738E0,9.257181168E0
1.227079280E-1,-2.244564146E-1,2.658162355E0,1.027711105E1
1.247055320E-1,-2.292448133E-1,3.362057686E0,8.787917137E0
1.267031360E-1,-3.393780887E-1,3.390788078E0,8.716091156E0
1.287007400E-1,-3.489548862E-1,3.184886694E0,9.175778389E0
1.306983440E-1,-2.292448133E-1,2.868852139E0,1.017176628E1
1.326959480E-1,-2.675520480E-1,3.026869535E0,9.506177902E0
1.346935530E-1,-2.627636492E-1,3.534440279E0,9.233239174E0
1.366911570E-1,-2.436100245E-1,2.820968151E0,7.926004887E0
1.386887610E-1,7.721300423E-2,1.623867273E0,1.283890629E1
1.406863650E-1,1.394622475E-1,3.443460703E0,9.922768593E0
1.426839690E-1,-8.559270948E-2,4.223970413E0,7.466318130E0
1.446815730E-1,-1.669955701E-1,3.548805475E0,8.615534782E0
1.466791780E-1,-1.855506375E-2,2.768295765E0,1.024359226E1
1.486767820E-1,6.763619930E-2,2.715623379E0,1.086608410E1
1.506743860E-1,-1.855506375E-2,3.544017076E0,8.720879555E0
1.526719900E-1,-1.376665942E-2,3.788225651E0,8.519766808E0
1.546695940E-1,-1.334767491E-1,3.730764866E0,8.620323181E0
1.566670940E-1,-5.686229095E-2,2.964620352E0,9.453505516E0
1.586645940E-1,8.678980917E-2,2.648585558E0,1.078946972E1
1.606620940E-1,5.985504249E-4,3.443460703E0,8.984241486E0
1.626595420E-1,-2.813187055E-2,3.510498285E0,8.548497200E0
1.646569900E-1,5.805939063E-2,2.509721994E0,1.027711105E1
1.666544380E-1,1.681926697E-1,2.605489969E0,9.702502251E0
1.686518860E-1,1.777694821E-1,3.328538895E0,8.931569099E0
1.706492820E-1,1.017535757E-2,3.764283657E0,7.389703751E0
1.726466250E-1,1.442506462E-1,2.892794132E0,9.348160744E0
1.746439690E-1,2.400187254E-1,2.548029184E0,1.066497135E1
1.766413130E-1,-1.855506375E-2,3.682880878E0,8.845377922E0
1.786386570E-1,-5.686229095E-2,3.630208254E0,7.830236435E0
1.806360000E-1,-5.357026458E-1,2.624643564E0,8.850166321E0
1.826333440E-1,-5.979518890E-1,1.666962981E0,9.573215485E0
1.846306880E-1,1.011550203E-1,2.413953781E0,9.726444244E0
1.866280320E-1,4.076128304E-1,3.385999680E0,7.978677273E0
1.886253750E-1,8.194155097E-1,3.443460703E0,7.820659637E0
1.906227190E-1,1.073200941E0,2.964620352E0,8.778340340E0
1.926200630E-1,1.168969035E0,3.500921488E0,8.519766808E0
1.946174070E-1,1.068412542E0,3.711611271E0,8.117541313E0
1.966147500E-1,1.020528436E0,3.405153275E0,8.629899979E0
1.986120940E-1,7.811083198E-1,3.046023130E0,9.233239174E0
2.006094380E-1,6.039373875E-1,3.251924515E0,9.175778389E0
2.026068340E-1,4.124012291E-1,2.883217335E0,9.127894402E0
2.046042820E-1,3.166331649E-1,3.002927542E0,9.290699959E0
2.066017820E-1,1.634042710E-1,3.500921488E0,7.926004887E0
2.085993340E-1,2.591723204E-1,2.897582531E0,8.926780701E0
2.105969380E-1,3.597288132E-1,2.763507366E0,9.333795547E0
2.125945940E-1,1.873462796E-1,3.366846085E0,8.333019257E0
2.145923030E-1,-3.202244639E-1,1.724423766E0,8.328230858E0
2.165900630E-1,-4.189853091E-3,1.307832718E0,9.008183479E0
2.185878230E-1,5.656301379E-1,8.002619147E-1,1.008557510E1
2.205855840E-1,5.560533404E-1,9.151836038E-1,1.009515190E1
2.225833440E-1,3.693056107E-1,1.451484799E0,8.605957985E0
2.245811050E-1,5.177460909E-1,2.179322004E0,7.423222542E0
2.265788650E-1,6.230909824E-1,1.805826664E0,8.275558472E0
2.285766250E-1,1.130661726E0,2.701258183E0,1.087087250E1
2.305743860E-1,2.193687201E0,3.936666250E0,1.243668079E1
2.325718340E-1,4.142567635E0,4.726752758E0,1.562096882E1
2.345692820E-1,3.318962097E0,6.599018574E0,1.157476807E1
2.365667300E-1,1.561618090E0,7.700351238E0,7.451952934E0
2.385641780E-1,1.825578809E-1,6.938994884E0,6.767210960E0
2.405616250E-1,-4.351461530E-1,6.148908615E0,7.945158482E0
2.425590730E-1,-5.787982345E-1,5.272630692E0,8.644265175E0
2.445565210E-1,-8.756792545E-1,2.749142170E0,8.486248016E0
2.465539690E-1,-4.447229803E-1,1.767519355E0,9.913191795E0
2.485514170E-1,5.327098817E-2,2.466626406E0,1.052131939E1
2.505488650E-1,-4.189853091E-3,1.753154159E0,9.793481827E0
2.525463130E-1,1.442506462E-1,1.508945584E0,1.012867069E1
2.545437610E-1,7.044938207E-1,2.255936623E0,1.097621727E1
2.565412090E-1,7.380126715E-1,2.193687201E0,9.903614998E0
2.585387090E-1,3.693056107E-1,2.026093245E0,9.625887871E0
2.605362610E-1,1.030105233E0,3.017292738E0,9.429563522E0
2.625338650E-1,1.743577361E0,4.439448357E0,8.620323181E0
2.645314690E-1,1.633444071E0,3.649361849E0,7.212532520E0
