"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
4.652854300E-2,1.319673920E2,-1.643339996E2,-1.353589935E2
5.652854300E-2,1.323699951E2,-1.639313965E2,-1.358103943E2
6.652854300E-2,1.325041962E2,-1.634922028E2,-1.362129974E2
7.652854300E-2,1.326506042E2,-1.631994019E2,-1.366887970E2
8.652854300E-2,1.328457947E2,-1.629553986E2,-1.373963928E2
9.652854300E-2,1.330166016E2,-1.627113953E2,-1.380186005E2
1.065285430E-1,1.331629944E2,-1.624917908E2,-1.386651917E2
1.165285430E-1,1.333825989E2,-1.622966003E2,-1.396167908E2
1.265285430E-1,1.338461914E2,-1.618329926E2,-1.412637939E2
1.365285430E-1,1.342610016E2,-1.615523987E2,-1.430449982E2
1.465285430E-1,1.347245941E2,-1.614181976E2,-1.451190033E2
1.565285430E-1,1.352613983E2,-1.614425964E2,-1.474125977E2
1.665285430E-1,1.357738037E2,-1.618817902E2,-1.502429962E2
1.765285430E-1,1.363349915E2,-1.626625977E2,-1.533784027E2
1.865285430E-1,1.369938049E2,-1.638703918E2,-1.566967926E2
1.965285430E-1,1.375915985E2,-1.656149902E2,-1.598932037E2
2.065285430E-1,1.382015991E2,-1.685673981E2,-1.632115936E2
2.165285430E-1,1.387749939E2,-1.721786041E2,-1.662493896E2
2.265285430E-1,1.392507935E2,-1.765095978E2,-1.687626038E2
2.365285430E-1,1.396167908E2,-1.813896027E2,-1.706169891E2
2.465285430E-1,1.398242035E2,-1.874041901E2,-1.705437927E2
2.565285430E-1,1.398851929E2,-1.937725983E2,-1.693847961E2
2.665285430E-1,1.397144012E2,-2.001897888E2,-1.670424042E2
2.765285430E-1,1.393605957E2,-2.064850006E2,-1.635775909E2
2.865285430E-1,1.385187988E2,-2.119017944E2,-1.582218018E2
2.965285430E-1,1.375184021E2,-2.166719971E2,-1.520729980E2
3.065285430E-1,1.363593903E2,-2.206492004E2,-1.455215912E2
3.165285430E-1,1.350173950E2,-2.237601929E2,-1.386773987E2
3.265285430E-1,1.335167999E2,-2.250411987E2,-1.321259918E2
3.365285430E-1,1.320406036E2,-2.255169983E2,-1.258429947E2
3.465285430E-1,1.305278015E2,-2.253461914E2,-1.201821976E2
3.565285430E-1,1.291004028E2,-2.245775909E2,-1.150459976E2
3.665285430E-1,1.279291992E2,-2.230769958E2,-1.111175995E2
3.765285430E-1,1.269165955E2,-2.213323975E2,-1.078236008E2
3.865285430E-1,1.260747986E2,-2.194779968E2,-1.050054016E2
3.965285430E-1,1.253915939E2,-2.177211914E2,-1.026507950E2
4.065285430E-1,1.249402008E2,-2.159888000E2,-1.010403976E2
4.165285430E-1,1.245497971E2,-2.143539886E2,-9.974720001E1
4.265285430E-1,1.242691956E2,-2.128045959E2,-9.858819580E1
4.365285430E-1,1.240495987E2,-2.114259949E2,-9.767319489E1
4.465285430E-1,1.238666000E2,-2.103401947E2,-9.701439667E1
4.565285430E-1,1.237323990E2,-2.093763885E2,-9.642879486E1
4.665285430E-1,1.235859985E2,-2.085223999E2,-9.596519470E1
4.765285430E-1,1.234517975E2,-2.077050018E2,-9.555039978E1
4.865285430E-1,1.233908005E2,-2.071315918E2,-9.530639648E1
4.965285430E-1,1.232809982E2,-2.065337982E2,-9.505020142E1
5.065285430E-1,1.232077942E2,-2.060823975E2,-9.487939453E1
5.165285430E-1,1.231467972E2,-2.056431885E2,-9.470859528E1
5.265285430E-1,1.231223984E2,-2.053137970E2,-9.457440186E1
5.365285430E-1,1.229881973E2,-2.048746033E2,-9.453779602E1
5.465285430E-1,1.228783951E2,-2.045085907E2,-9.434259796E1
5.565285430E-1,1.228417969E2,-2.041791992E2,-9.430599976E1
5.665285430E-1,1.227441940E2,-2.038863983E2,-9.408639526E1
5.765285430E-1,1.226465988E2,-2.036179962E2,-9.401319885E1
5.865285430E-1,1.225245972E2,-2.034349976E2,-9.385459900E1
5.965285430E-1,1.224392014E2,-2.032153931E2,-9.378139496E1
6.065285430E-1,1.222683945E2,-2.030323944E2,-9.364720154E1
6.165285430E-1,1.222439957E2,-2.030079956E2,-9.352519989E1
6.265285430E-1,1.222073975E2,-2.029225922E2,-9.352519989E1
6.365285430E-1,1.221219940E2,-2.028127899E2,-9.351300049E1
6.465285430E-1,1.220609970E2,-2.027151947E2,-9.353739929E1
6.565285430E-1,1.220121994E2,-2.026663971E2,-9.352519989E1
6.665285430E-1,1.219756012E2,-2.026175995E2,-9.354959869E1
6.765285430E-1,1.219145966E2,-2.025565948E2,-9.354959869E1
6.865285430E-1,1.219267960E2,-2.024711914E2,-9.354959869E1
6.965285430E-1,1.219145966E2,-2.023735962E2,-9.354959869E1
7.065285430E-1,1.218657990E2,-2.023125916E2,-9.354959869E1
7.165285430E-1,1.218170013E2,-2.022393951E2,-9.346419525E1
7.265285430E-1,1.217925949E2,-2.020930023E2,-9.345199585E1
7.365285430E-1,1.218170013E2,-2.020441895E2,-9.341539764E1
7.465285430E-1,1.218170013E2,-2.019344025E2,-9.345199585E1
7.565285430E-1,1.218292007E2,-2.018611908E2,-9.336660004E1
7.665285430E-1,1.219023972E2,-2.018246002E2,-9.334220123E1
7.765285430E-1,1.219145966E2,-2.018123932E2,-9.331779480E1
7.865285430E-1,1.219756012E2,-2.017025909E2,-9.331779480E1
7.965285430E-1,1.220243988E2,-2.017147980E2,-9.334220123E1
8.065285430E-1,1.220609970E2,-2.018246002E2,-9.331779480E1
8.165285430E-1,1.220853958E2,-2.017758026E2,-9.330559540E1
8.265285430E-1,1.221097946E2,-2.017391968E2,-9.325679779E1
8.365285430E-1,1.221464005E2,-2.017391968E2,-9.325679779E1
8.465285430E-1,1.221585999E2,-2.017269897E2,-9.319580078E1
8.565285430E-1,1.221951981E2,-2.016537933E2,-9.323239899E1
8.665285430E-1,1.222561951E2,-2.016903992E2,-9.318360138E1
8.765285430E-1,1.223171997E2,-2.016781921E2,-9.312259674E1
8.865285430E-1,1.224025955E2,-2.015927887E2,-9.304940033E1
8.965285430E-1,1.224879990E2,-2.016660004E2,-9.304940033E1
9.065285430E-1,1.225733948E2,-2.016903992E2,-9.303720093E1
9.165285430E-1,1.226465988E2,-2.016903992E2,-9.301279449E1
9.265285430E-1,1.226831970E2,-2.016049957E2,-9.309819794E1
9.365285430E-1,1.227807999E2,-2.015439911E2,-9.302500153E1
9.465285430E-1,1.227929993E2,-2.014707947E2,-9.303720093E1
9.565285430E-1,1.228295975E2,-2.013609924E2,-9.311039734E1
9.665285430E-1,1.228173981E2,-2.012877960E2,-9.319580078E1
9.765285430E-1,1.228051987E2,-2.012145996E2,-9.315919495E1
9.865285430E-1,1.228661957E2,-2.011291962E2,-9.322019958E1
9.965285430E-1,1.229150009E2,-2.010193939E2,-9.326899719E1
1.006528543E0,1.229759979E2,-2.009461975E2,-9.324459839E1
1.016528543E0,1.230125961E2,-2.008363953E2,-9.336660004E1
1.026528543E0,1.230979996E2,-2.007021942E2,-9.335440063E1
1.036528543E0,1.231711960E2,-2.005923920E2,-9.334220123E1
1.046528543E0,1.233175964E2,-2.004825897E2,-9.337879944E1
1.056528543E0,1.234639969E2,-2.003117981E2,-9.348860168E1
1.066528543E0,1.236103973E2,-2.001653900E2,-9.351300049E1
1.076528543E0,1.237323990E2,-1.999701996E2,-9.362279510E1
1.086528543E0,1.239031982E2,-1.997384033E2,-9.380580139E1
1.096528543E0,1.240373993E2,-1.996042023E2,-9.397660065E1
1.106528543E0,1.242813950E2,-1.994577942E2,-9.430599976E1
1.116528543E0,1.245741959E2,-1.993601990E2,-9.463539886E1
1.126528543E0,1.248669968E2,-1.993358002E2,-9.491600037E1
1.136528543E0,1.251841965E2,-1.994456024E2,-9.498919678E1
1.146528543E0,1.255746002E2,-1.992991943E2,-9.494039917E1
1.156528543E0,1.261113968E2,-1.989942017E2,-9.581880188E1
1.166528543E0,1.266237946E2,-1.989819946E2,-9.688019562E1
1.176528543E0,1.270629959E2,-1.993723907E2,-9.779519653E1
1.186528543E0,1.274167938E2,-2.001409912E2,-9.855159760E1
1.196528543E0,1.276363983E2,-2.010559998E2,-9.871019745E1
1.206528543E0,1.277705994E2,-2.017758026E2,-9.888099670E1
1.216528543E0,1.278071976E2,-2.023858032E2,-9.925920105E1
1.226528543E0,1.276363983E2,-2.032519989E2,-9.972280121E1
1.236528543E0,1.272826004E2,-2.044109955E2,-9.905179596E1
1.246528543E0,1.268433990E2,-2.053992004E2,-9.810019684E1
1.256528543E0,1.264407959E2,-2.059115906E2,-9.720959473E1
1.266528543E0,1.259771957E2,-2.060701904E2,-9.635559845E1
1.276528543E0,1.255013962E2,-2.060213928E2,-9.592859650E1
1.286528543E0,1.249402008E2,-2.060213928E2,-9.552600098E1
1.296528543E0,1.243180008E2,-2.060213928E2,-9.502579498E1
1.306528543E0,1.237323990E2,-2.059725952E2,-9.454999542E1
1.316528543E0,1.230736008E2,-2.058018036E2,-9.419619751E1
1.326528543E0,1.224636002E2,-2.055699921E2,-9.387899780E1
1.336528543E0,1.218047943E2,-2.053748016E2,-9.352519989E1
1.346528543E0,1.212070007E2,-2.051795959E2,-9.331779480E1
1.356528543E0,1.206823959E2,-2.049111938E2,-9.324459839E1
1.366528543E0,1.202676010E2,-2.046915894E2,-9.311039734E1
