"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
3.185459400E-2,2.232599974E0,-1.046759987E1,-5.075199890E1
4.185459400E-2,2.317999840E0,-1.080919933E1,-5.067879868E1
5.185459400E-2,2.378999949E0,-1.089459991E1,-5.072760010E1
6.185459400E-2,2.366800070E0,-1.095559978E1,-5.080080032E1
7.185459400E-2,2.427799940E0,-1.101659966E1,-5.076419830E1
8.185459400E-2,2.415600061E0,-1.094339943E1,-5.075199890E1
9.228850000E-2,2.415600061E0,-1.087020016E1,-5.078860092E1
1.018545940E-1,2.427799940E0,-1.085799980E1,-5.076419830E1
1.118545940E-1,2.452199936E0,-1.094339943E1,-5.077639771E1
1.218545940E-1,2.464400053E0,-1.093120003E1,-5.078860092E1
1.318545940E-1,2.440000057E0,-1.093120003E1,-5.072760010E1
1.418545940E-1,2.452199936E0,-1.095559978E1,-5.065439987E1
1.518545940E-1,2.403399944E0,-1.094339943E1,-5.064220047E1
1.618545940E-1,2.391200066E0,-1.102880001E1,-5.066659927E1
1.718545940E-1,2.415600061E0,-1.107759953E1,-5.060559845E1
1.818545940E-1,2.378999949E0,-1.113859940E1,-5.059339905E1
1.918545940E-1,2.415600061E0,-1.108979988E1,-5.053239822E1
2.018545940E-1,2.403399944E0,-1.105319977E1,-5.052019882E1
2.118545940E-1,2.391200066E0,-1.102880001E1,-5.055680084E1
2.218545940E-1,2.366800070E0,-1.096780014E1,-5.062999725E1
2.318545940E-1,2.366800070E0,-1.091899967E1,-5.075199890E1
2.418545940E-1,2.354599953E0,-1.087020016E1,-5.080080032E1
2.518545940E-1,2.305799961E0,-1.083360004E1,-5.082519913E1
2.618545940E-1,2.330199957E0,-1.077260017E1,-5.093499756E1
2.718545940E-1,2.305799961E0,-1.076039982E1,-5.109359741E1
2.818545940E-1,2.281399965E0,-1.076039982E1,-5.119120026E1
2.918545940E-1,2.330199957E0,-1.072379971E1,-5.130099869E1
3.018545940E-1,2.354599953E0,-1.073600006E1,-5.136199951E1
3.118545940E-1,2.366800070E0,-1.069939995E1,-5.141079712E1
3.218545940E-1,2.427799940E0,-1.066279984E1,-5.148399734E1
3.318545940E-1,2.464400053E0,-1.068719959E1,-5.161819839E1
3.418545940E-1,2.452199936E0,-1.065059948E1,-5.174020004E1
3.518545940E-1,2.440000057E0,-1.061399937E1,-5.183779907E1
3.618545940E-1,2.452199936E0,-1.057740021E1,-5.192319870E1
3.718545940E-1,2.440000057E0,-1.056519985E1,-5.199639893E1
3.818545940E-1,2.452199936E0,-1.055299950E1,-5.211840057E1
3.918545940E-1,2.513200045E0,-1.060179996E1,-5.225259781E1
4.018545940E-1,2.513200045E0,-1.061399937E1,-5.238679886E1
4.118545940E-1,2.586400032E0,-1.062619972E1,-5.250880051E1
4.218545940E-1,2.708400011E0,-1.061399937E1,-5.258200073E1
4.318545940E-1,2.769399881E0,-1.057740021E1,-5.274060059E1
4.418545940E-1,2.891399860E0,-1.061399937E1,-5.293579865E1
4.518545940E-1,3.037799835E0,-1.057740021E1,-5.306999969E1
4.618545940E-1,3.147599936E0,-1.056519985E1,-5.322859955E1
4.718545940E-1,3.196399927E0,-1.050419998E1,-5.336280060E1
4.818545940E-1,3.342799902E0,-1.044320011E1,-5.350919724E1
4.918545940E-1,3.476999998E0,-1.040660000E1,-5.371659851E1
5.018545940E-1,3.489199877E0,-1.046759987E1,-5.391180038E1
5.118545940E-1,3.586799860E0,-1.051639938E1,-5.405820084E1
5.218545940E-1,3.623399973E0,-1.049199963E1,-5.414360046E1
5.318545940E-1,3.672199965E0,-1.057740021E1,-5.436319733E1
5.418545940E-1,3.720999956E0,-1.056519985E1,-5.450959778E1
5.518545940E-1,3.806399822E0,-1.072379971E1,-5.465599823E1
5.618545940E-1,3.830799818E0,-1.083360004E1,-5.480239868E1
5.718545940E-1,3.842999935E0,-1.094339943E1,-5.497319794E1
5.818545940E-1,3.928400040E0,-1.097999954E1,-5.510739899E1
5.918545940E-1,3.952800035E0,-1.101659966E1,-5.524160004E1
6.018545940E-1,4.013800144E0,-1.108979988E1,-5.548559952E1
6.118545940E-1,3.989399910E0,-1.113859940E1,-5.563199997E1
6.218545940E-1,4.050399780E0,-1.121179962E1,-5.581499863E1
6.318545940E-1,4.062600136E0,-1.127279949E1,-5.602239990E1
6.418545940E-1,4.099199772E0,-1.134599972E1,-5.620539856E1
6.518545940E-1,4.111400127E0,-1.143139935E1,-5.633959961E1
6.618545940E-1,4.074800014E0,-1.159000015E1,-5.655920029E1
6.718545940E-1,4.123600006E0,-1.180959988E1,-5.675439835E1
6.818545940E-1,4.172399998E0,-1.199259949E1,-5.693739700E1
6.918545940E-1,4.257800102E0,-1.224879932E1,-5.714479828E1
7.018545940E-1,4.245599747E0,-1.259039974E1,-5.727899933E1
7.118545940E-1,4.269999981E0,-1.288319969E1,-5.742539978E1
7.218545940E-1,4.269999981E0,-1.324919987E1,-5.753519821E1
7.318545940E-1,4.306600094E0,-1.350539970E1,-5.768159866E1
7.418545940E-1,4.379799843E0,-1.377379990E1,-5.780360031E1
7.518545940E-1,4.428599834E0,-1.406659985E1,-5.790119934E1
7.618545940E-1,4.404200077E0,-1.437160015E1,-5.798659897E1
7.718545940E-1,4.367599964E0,-1.470099926E1,-5.807199860E1
7.818545940E-1,4.367599964E0,-1.492059994E1,-5.815739822E1
7.918545940E-1,4.391999722E0,-1.525000000E1,-5.818179703E1
8.018545940E-1,4.453000069E0,-1.559159946E1,-5.823059845E1
8.118545940E-1,4.453000069E0,-1.610400009E1,-5.826720047E1
8.218545940E-1,4.453000069E0,-1.657979965E1,-5.818179703E1
8.318545940E-1,4.477399826E0,-1.701899910E1,-5.816959763E1
8.418545940E-1,4.501800060E0,-1.748259926E1,-5.804759979E1
8.518545940E-1,4.574999809E0,-1.792179871E1,-5.793779755E1
8.618545940E-1,4.623799801E0,-1.844639969E1,-5.781579971E1
8.718545940E-1,4.623799801E0,-1.881239891E1,-5.769379807E1
8.818545940E-1,4.635999680E0,-1.910519981E1,-5.758399963E1
8.918545940E-1,4.697000027E0,-1.939799881E1,-5.738879776E1
9.018545940E-1,4.782400131E0,-1.969079971E1,-5.730339813E1
9.118545940E-1,4.770199776E0,-1.995919991E1,-5.709600067E1
9.218545940E-1,4.794600010E0,-2.019099998E1,-5.701059723E1
9.318545940E-1,4.806799889E0,-2.042280006E1,-5.683979797E1
9.418545940E-1,4.855599880E0,-2.059359932E1,-5.665679932E1
9.518545940E-1,4.904399872E0,-2.075219917E1,-5.651039886E1
9.618545940E-1,4.892199993E0,-2.093519974E1,-5.632740021E1
9.718545940E-1,4.843400002E0,-2.106939888E1,-5.620539856E1
9.818545940E-1,4.831200123E0,-2.109379959E1,-5.601020050E1
9.918545940E-1,4.880000114E0,-2.115480042E1,-5.585160065E1
1.001854594E0,4.916599751E0,-2.127680016E1,-5.568079758E1
1.011854594E0,4.953199863E0,-2.130119896E1,-5.560759735E1
1.021854594E0,4.940999985E0,-2.127680016E1,-5.554660034E1
1.031854594E0,4.940999985E0,-2.136219978E1,-5.546120071E1
1.041854594E0,4.965399742E0,-2.144759941E1,-5.540019989E1
1.051854594E0,5.001999855E0,-2.149639893E1,-5.529039764E1
1.061854594E0,5.038599968E0,-2.160619926E1,-5.524160004E1
1.071854594E0,5.001999855E0,-2.169159889E1,-5.516839981E1
1.081854594E0,4.965399742E0,-2.175259972E1,-5.504639816E1
1.091854594E0,4.940999985E0,-2.186240005E1,-5.483900070E1
1.101854594E0,4.953199863E0,-2.202099991E1,-5.461940002E1
1.111854594E0,4.916599751E0,-2.206979942E1,-5.444860077E1
1.121854594E0,4.880000114E0,-2.203319931E1,-5.431439972E1
1.131854594E0,4.831200123E0,-2.204539871E1,-5.415579987E1
1.141854594E0,4.684800148E0,-2.204539871E1,-5.400939941E1
1.151854594E0,4.550600052E0,-2.202099991E1,-5.381419754E1
1.161854594E0,4.453000069E0,-2.194779968E1,-5.364339828E1
1.171854594E0,4.306600094E0,-2.191119957E1,-5.348479843E1
1.181854594E0,4.111400127E0,-2.186240005E1,-5.341159821E1
1.191854594E0,3.952800035E0,-2.175259972E1,-5.324079895E1
1.201854594E0,3.818599939E0,-2.175259972E1,-5.305780029E1
1.211854594E0,3.672199965E0,-2.177700043E1,-5.292359924E1
1.221854594E0,3.562399864E0,-2.174040031E1,-5.272839737E1
1.231854594E0,3.440399885E0,-2.187459946E1,-5.261859894E1
1.241854594E0,3.318399906E0,-2.195999908E1,-5.252099991E1
1.251854594E0,3.208600044E0,-2.203319931E1,-5.237459946E1
1.261854594E0,3.086599827E0,-2.208199883E1,-5.222819901E1
1.271854594E0,2.988999844E0,-2.221619987E1,-5.206959915E1
1.281854594E0,2.866999865E0,-2.230159950E1,-5.192319870E1
1.291854594E0,2.720599890E0,-2.230159950E1,-5.176459885E1
1.301854594E0,2.598599911E0,-2.237479973E1,-5.155719757E1
1.311854594E0,2.500999928E0,-2.241139984E1,-5.137419891E1
1.321854594E0,2.354599953E0,-2.233819962E1,-5.120339966E1
1.331854594E0,2.183799982E0,-2.231379890E1,-5.110580063E1
1.341854594E0,2.061800003E0,-2.221619987E1,-5.097159958E1
1.351854594E0,1.927599907E0,-2.208199883E1,-5.088619995E1
1.361854594E0,1.805599928E0,-2.198439980E1,-5.078860092E1
1.371854594E0,1.659199953E0,-2.199659920E1,-5.059339905E1
1.381854594E0,1.537199974E0,-2.186240005E1,-5.053239822E1
1.391854594E0,1.342000008E0,-2.171599960E1,-5.043479919E1
1.401854594E0,1.232200027E0,-2.165499878E1,-5.036159897E1
1.411854594E0,1.134599924E0,-2.152079964E1,-5.022739792E1
1.421854594E0,1.012599945E0,-2.144759941E1,-5.006879807E1
1.431854594E0,9.149999619E-1,-2.141099930E1,-4.998339844E1
1.441854594E0,8.051999807E-1,-2.133779907E1,-4.982479858E1
1.451854594E0,7.319999933E-1,-2.121579933E1,-4.973939896E1
1.461854594E0,6.588000059E-1,-2.119140053E1,-4.964179993E1
1.471854594E0,6.222000122E-1,-2.115480042E1,-4.951979828E1
1.481854594E0,5.367999673E-1,-2.110599899E1,-4.944659805E1
1.491854594E0,4.391999841E-1,-2.106939888E1,-4.936119843E1
1.501854594E0,3.294000030E-1,-2.106939888E1,-4.927579880E1
1.511854594E0,1.951999962E-1,-2.104500008E1,-4.912939835E1
1.521854594E0,4.879999906E-2,-2.095960045E1,-4.899519730E1
1.531854594E0,-2.439999953E-2,-2.087419891E1,-4.889759827E1
1.541854594E0,-1.829999983E-1,-2.083759880E1,-4.881219864E1
1.551854594E0,-2.805999815E-1,-2.076440048E1,-4.878779984E1
1.561854594E0,-3.781999946E-1,-2.073999977E1,-4.864139938E1
1.571854594E0,-4.757999778E-1,-2.075219917E1,-4.851939774E1
1.581854594E0,-5.367999673E-1,-2.065460014E1,-4.843399811E1
1.591854594E0,-6.588000059E-1,-2.060579872E1,-4.834859848E1
1.601854594E0,-7.319999933E-1,-2.055699921E1,-4.829980087E1
1.611854594E0,-8.295999765E-1,-2.047159958E1,-4.829980087E1
1.621854594E0,-8.417999744E-1,-2.039839935E1,-4.825099945E1
1.631854594E0,-9.149999619E-1,-2.037400055E1,-4.815340042E1
1.641854594E0,-1.012599945E0,-2.027639961E1,-4.806800079E1
1.651854594E0,-1.073599935E0,-2.010560036E1,-4.809239960E1
1.661854594E0,-1.207800031E0,-2.002019882E1,-4.804359818E1
1.671854594E0,-1.232200027E0,-1.989819908E1,-4.804359818E1
1.681854594E0,-1.342000008E0,-1.981279945E1,-4.800699997E1
1.691854594E0,-1.415199995E0,-1.970299911E1,-4.787279892E1
1.701854594E0,-1.549399972E0,-1.956879997E1,-4.782399750E1
1.711854594E0,-1.646999955E0,-1.943459892E1,-4.781179810E1
1.721854594E0,-1.720199943E0,-1.941020012E1,-4.779959869E1
1.731854594E0,-1.805599928E0,-1.938579941E1,-4.776300049E1
1.741854594E0,-1.866599917E0,-1.937360001E1,-4.773859787E1
1.751854594E0,-1.939799905E0,-1.936139870E1,-4.770199966E1
1.761854594E0,-1.951999903E0,-1.931259918E1,-4.767760086E1
1.771854594E0,-2.013000011E0,-1.932480049E1,-4.768980026E1
