"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
1.956427300E-2,1.011550203E-1,4.315548539E-1,9.668983459E0
2.157302300E-2,6.284779310E-2,4.459200799E-1,9.659406662E0
2.356000200E-2,3.411737457E-2,4.938040972E-1,9.668983459E0
2.555604400E-2,5.985504249E-4,4.890156984E-1,9.678560257E0
2.755218900E-2,-4.728548229E-2,4.938040972E-1,9.712079048E0
2.954854400E-2,-8.559270948E-2,5.273229480E-1,9.707290649E0
3.154515800E-2,-1.191115379E-1,5.512649417E-1,9.740809441E0
3.354208500E-2,-1.095347255E-1,5.608417392E-1,9.736021042E0
3.553932500E-2,-1.191115379E-1,5.464765429E-1,9.759963036E0
3.753692900E-2,-6.165069342E-2,5.225345492E-1,9.755174637E0
3.953489800E-2,-2.334346622E-2,4.890156984E-1,9.740809441E0
4.153317900E-2,1.017535757E-2,4.650736749E-1,9.736021042E0
4.353177300E-2,2.932897024E-2,4.411316514E-1,9.721655846E0
4.553062700E-2,3.890577704E-2,4.459200799E-1,9.702502251E0
4.752968900E-2,1.975216344E-2,4.554968774E-1,9.712079048E0
4.952890800E-2,1.017535757E-2,4.602852762E-1,9.712079048E0
5.152823100E-2,5.985504249E-4,4.698620737E-1,9.721655846E0
5.352760600E-2,-8.978256024E-3,4.698620737E-1,9.740809441E0
5.552698100E-2,1.017535757E-2,4.698620737E-1,9.750386238E0
5.752521000E-2,1.017535757E-2,4.507084787E-1,9.702502251E0
5.952328300E-2,1.017535757E-2,4.602852762E-1,9.692925453E0
6.152135600E-2,3.411737457E-2,4.650736749E-1,9.702502251E0
6.351942900E-2,3.890577704E-2,4.602852762E-1,9.678560257E0
6.551739800E-2,5.386953708E-3,4.554968774E-1,9.673771858E0
6.751510600E-2,2.932897024E-2,4.602852762E-1,9.640253067E0
6.951276200E-2,2.454056777E-2,4.459200799E-1,9.625887871E0
7.151041900E-2,3.890577704E-2,4.411316514E-1,9.621099472E0
7.350807500E-2,4.848258570E-2,4.315548539E-1,9.601945877E0
7.550573100E-2,5.327098817E-2,4.411316514E-1,9.606734276E0
7.750338700E-2,4.369417951E-2,4.315548539E-1,9.601945877E0
7.950104400E-2,6.284779310E-2,4.363432527E-1,9.582792282E0
8.149870000E-2,5.805939063E-2,4.267664552E-1,9.611522675E0
8.349640800E-2,6.763619930E-2,4.363432527E-1,9.592369080E0
