"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
1.698699000E-2,5.805939063E-2,4.554968774E-1,9.707290649E0
1.898464600E-2,6.284779310E-2,4.650736749E-1,9.745597839E0
2.098214600E-2,5.327098817E-2,4.650736749E-1,9.755174637E0
2.297964600E-2,4.369417951E-2,4.650736749E-1,9.736021042E0
2.497714600E-2,3.890577704E-2,4.746504724E-1,9.745597839E0
2.697464600E-2,4.848258570E-2,4.698620737E-1,9.755174637E0
2.897214600E-2,6.284779310E-2,4.794389009E-1,9.793481827E0
3.096964600E-2,7.242459804E-2,4.890156984E-1,9.793481827E0
3.296719800E-2,7.242459804E-2,4.890156984E-1,9.764751434E0
3.496480200E-2,7.242459804E-2,4.842272997E-1,9.803058624E0
3.696245800E-2,7.242459804E-2,4.938040972E-1,9.793481827E0
3.896016700E-2,7.242459804E-2,4.985924959E-1,9.769539833E0
4.095787500E-2,7.242459804E-2,5.081692934E-1,9.783905029E0
4.295558300E-2,9.636662155E-2,4.890156984E-1,9.759963036E0
4.495329200E-2,1.059434265E-1,4.938040972E-1,9.769539833E0
4.695105200E-2,1.442506462E-1,4.985924959E-1,9.745597839E0
4.894886500E-2,1.538274586E-1,4.842272997E-1,9.779116631E0
5.094672900E-2,1.681926697E-1,4.842272997E-1,9.750386238E0
5.294459400E-2,1.729810685E-1,4.842272997E-1,9.740809441E0
5.494245800E-2,1.777694821E-1,4.938040972E-1,9.745597839E0
5.694032300E-2,1.825578809E-1,4.985924959E-1,9.745597839E0
5.893824000E-2,1.921346933E-1,5.033808947E-1,9.759963036E0
6.093615600E-2,1.873462796E-1,5.081692934E-1,9.783905029E0
6.293407300E-2,1.969230920E-1,5.129576921E-1,9.774328232E0
6.493199000E-2,1.873462796E-1,5.368997455E-1,9.764751434E0
6.692990600E-2,1.921346933E-1,5.656301379E-1,9.793481827E0
6.892782300E-2,2.064998895E-1,5.799953341E-1,9.807847023E0
7.092574000E-2,1.969230920E-1,5.943605900E-1,9.822212219E0
7.292329200E-2,1.921346933E-1,6.039373875E-1,9.822212219E0
7.492084400E-2,1.825578809E-1,5.847837925E-1,9.836577415E0
7.691839600E-2,1.729810685E-1,5.799953341E-1,9.841365814E0
7.891594800E-2,1.442506462E-1,5.321113467E-1,9.831789017E0
8.091350000E-2,1.394622475E-1,5.321113467E-1,9.817423820E0
8.291105200E-2,1.203086376E-1,5.033808947E-1,9.793481827E0
8.490860400E-2,1.011550203E-1,4.985924959E-1,9.788693428E0
8.690615600E-2,1.155202314E-1,4.650736749E-1,9.755174637E0
8.890370800E-2,1.203086376E-1,4.507084787E-1,9.726444244E0
9.090131300E-2,1.155202314E-1,4.219780564E-1,9.668983459E0
9.289896900E-2,1.107318252E-1,4.028244317E-1,9.606734276E0
9.489667700E-2,1.155202314E-1,3.788824081E-1,9.582792282E0
9.689443800E-2,1.107318252E-1,3.693056107E-1,9.554061890E0
9.889225000E-2,1.346738487E-1,3.836708367E-1,9.534908295E0
1.008901150E-1,1.298854351E-1,3.788824081E-1,9.530119896E0
1.028880310E-1,1.538274586E-1,3.788824081E-1,9.525331497E0
1.048860000E-1,1.538274586E-1,3.740940094E-1,9.525331497E0
1.068840210E-1,1.634042710E-1,3.884592354E-1,9.482235909E0
1.088820940E-1,1.777694821E-1,4.028244317E-1,9.506177902E0
1.108801670E-1,2.064998895E-1,4.267664552E-1,9.487024307E0
1.128782400E-1,2.160767019E-1,4.171896577E-1,9.491812706E0
1.148763130E-1,2.256535143E-1,4.363432527E-1,9.453505516E0
1.168743860E-1,2.495955229E-1,4.028244317E-1,9.463082314E0
1.188723540E-1,2.735375464E-1,3.884592354E-1,9.487024307E0
1.208701670E-1,2.639607489E-1,3.884592354E-1,9.515754700E0
1.228679270E-1,2.687491477E-1,3.693056107E-1,9.549273491E0
1.248656880E-1,2.974795699E-1,3.549404144E-1,9.601945877E0
1.268634480E-1,2.735375464E-1,3.693056107E-1,9.625887871E0
1.288612080E-1,2.974795699E-1,4.028244317E-1,9.635464668E0
1.308589690E-1,2.783259451E-1,4.315548539E-1,9.635464668E0
1.328567290E-1,2.687491477E-1,4.890156984E-1,9.645041466E0
1.348544900E-1,2.448071241E-1,5.847837925E-1,9.635464668E0
1.368522500E-1,2.400187254E-1,8.050503135E-1,9.611522675E0
1.388500110E-1,2.735375464E-1,9.487023950E-1,9.625887871E0
1.408477710E-1,2.783259451E-1,1.010951638E0,9.640253067E0
1.428455310E-1,3.214215636E-1,1.034893632E0,9.678560257E0
1.448432920E-1,3.262099922E-1,1.020528436E0,9.716867447E0
1.468410520E-1,3.453635871E-1,9.678560495E-1,9.798270226E0
1.488388130E-1,3.788824081E-1,9.439139962E-1,9.850942612E0
1.508365730E-1,3.549404144E-1,8.960300088E-1,9.922768593E0
1.528343330E-1,3.357867897E-1,9.056068063E-1,9.975440979E0
1.548320940E-1,3.262099922E-1,8.816647530E-1,9.975440979E0
1.568298540E-1,2.591723204E-1,8.529343605E-1,9.927556992E0
1.588276150E-1,2.064998895E-1,8.481459618E-1,9.922768593E0
1.608253750E-1,1.777694821E-1,8.625111580E-1,9.898826599E0
1.628231360E-1,1.394622475E-1,8.672995567E-1,9.850942612E0
1.648208960E-1,1.155202314E-1,9.343371987E-1,9.817423820E0
1.668186560E-1,8.678980917E-2,9.199720025E-1,9.846154213E0
1.688164170E-1,9.157821536E-2,9.391255975E-1,9.827000618E0
1.708141770E-1,8.678980917E-2,9.295488000E-1,9.827000618E0
1.728119380E-1,9.636662155E-2,9.391255975E-1,9.779116631E0
1.748096980E-1,9.157821536E-2,9.199720025E-1,9.764751434E0
1.768074580E-1,8.678980917E-2,8.672995567E-1,9.812635422E0
1.788052190E-1,1.107318252E-1,8.768763542E-1,9.783905029E0
1.808029790E-1,1.203086376E-1,8.672995567E-1,9.764751434E0
1.828007400E-1,1.250970364E-1,8.816647530E-1,9.736021042E0
1.847985000E-1,1.681926697E-1,8.577227592E-1,9.779116631E0
1.867962610E-1,1.442506462E-1,8.529343605E-1,9.783905029E0
