"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
1.897078600E-2,3.932476342E-1,1.863287449E0,9.855731010E0
2.096953600E-2,4.267664552E-1,1.839345455E0,9.879673004E0
2.296828600E-2,4.076128304E-1,1.743577361E0,9.908403397E0
2.496703600E-2,4.076128304E-1,1.690904975E0,9.894038200E0
2.696578600E-2,3.884592354E-1,1.695693374E0,9.922768593E0
2.896453600E-2,3.740940094E-1,1.681328177E0,9.913191795E0
3.096328600E-2,3.453635871E-1,1.647809267E0,9.889249802E0
3.296198400E-2,3.549404144E-1,1.695693374E0,9.903614998E0
3.496052500E-2,3.405751884E-1,1.710058570E0,9.913191795E0
3.695906700E-2,3.166331649E-1,1.810615063E0,9.941922188E0
3.895760900E-2,3.405751884E-1,1.892017841E0,9.961075783E0
4.095615000E-2,2.735375464E-1,1.920748353E0,1.001374817E1
4.295469200E-2,2.448071241E-1,1.911171556E0,1.001853657E1
4.495323400E-2,2.017114908E-1,1.906383157E0,9.956287384E0
4.695177500E-2,1.490390599E-1,1.810615063E0,9.937133789E0
4.895031700E-2,1.298854351E-1,1.686116576E0,1.004247856E1
5.094885900E-2,1.155202314E-1,1.575983286E0,1.021965027E1
5.294740000E-2,1.203086376E-1,1.480215192E0,1.032978344E1
5.494599400E-2,6.763619930E-2,1.566406488E0,1.022443867E1
5.694464000E-2,2.932897024E-2,1.666962981E0,9.937133789E0
5.894333800E-2,-4.728548229E-2,1.848922253E0,9.640253067E0
6.094208800E-2,-9.516951442E-2,1.911171556E0,9.510966301E0
6.294089000E-2,-1.191115379E-1,1.911171556E0,9.611522675E0
6.493969200E-2,-8.080431074E-2,1.949478745E0,9.726444244E0
6.693849400E-2,-3.770867735E-2,1.968632340E0,9.736021042E0
6.893729600E-2,-1.376665942E-2,2.006939650E0,9.870096207E0
7.093609800E-2,9.157821536E-2,2.102707624E0,9.941922188E0
7.293490000E-2,7.721300423E-2,2.097919226E0,9.783905029E0
7.493370200E-2,7.721300423E-2,2.050035238E0,9.817423820E0
