"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
4.162335400E-2,-5.258199692E0,-8.149600029E0,-5.444860077E1
5.162335400E-2,-5.355799675E0,-8.198399544E0,-5.459499741E1
6.162335400E-2,-5.221600056E0,-8.052000046E0,-5.466819763E1
7.162335400E-2,-5.197199821E0,-7.917799950E0,-5.488779831E1
8.162335400E-2,-5.099599838E0,-7.759199619E0,-5.511959839E1
9.162335400E-2,-4.989799976E0,-7.576200008E0,-5.537579727E1
1.000997080E-1,-4.928800106E0,-7.539599895E0,-5.561980057E1
1.016233540E-1,-4.880000114E0,-7.502999783E0,-5.581499863E1
1.116233540E-1,-4.757999897E0,-7.393199921E0,-5.622979736E1
1.216233540E-1,-4.587199688E0,-7.283400059E0,-5.664459991E1
1.316233540E-1,-4.513999939E0,-7.234600067E0,-5.719359970E1
1.416233540E-1,-4.294399738E0,-7.222399712E0,-5.786459732E1
1.516233540E-1,-4.123600006E0,-7.344399929E0,-5.851119995E1
1.616233540E-1,-4.026000023E0,-7.600599766E0,-5.919439697E1
1.716233540E-1,-3.855199814E0,-7.893399715E0,-5.986539841E1
1.816233540E-1,-3.684399843E0,-8.515600204E0,-6.069499969E1
1.916233540E-1,-3.501399994E0,-9.271999359E0,-6.147579956E1
2.016233540E-1,-3.318399906E0,-1.024800014E1,-6.220779800E1
2.116233540E-1,-3.135400057E0,-1.137039948E1,-6.282999802E1
2.216233540E-1,-3.037799835E0,-1.290759945E1,-6.307399750E1
2.316233540E-1,-2.976799965E0,-1.456680012E1,-6.317160034E1
2.416233540E-1,-2.879199982E0,-1.627479935E1,-6.293980026E1
2.516233540E-1,-2.903599977E0,-1.798279953E1,-6.259819794E1
2.616233540E-1,-2.964599848E0,-1.948340034E1,-6.179299927E1
2.716233540E-1,-3.013399839E0,-2.084980011E1,-6.080479813E1
2.816233540E-1,-3.171999931E0,-2.208199883E1,-5.969459915E1
2.916233540E-1,-3.342799902E0,-2.315559959E1,-5.843799973E1
3.016233540E-1,-3.562399864E0,-2.381439972E1,-5.712039948E1
3.116233540E-1,-3.781999826E0,-2.420479965E1,-5.582719803E1
3.216233540E-1,-3.977200031E0,-2.442440033E1,-5.459499741E1
3.316233540E-1,-4.147999763E0,-2.452199936E1,-5.342379761E1
3.416233540E-1,-4.306600094E0,-2.442440033E1,-5.241119766E1
3.516233540E-1,-4.513999939E0,-2.425359917E1,-5.145959854E1
3.616233540E-1,-4.697000027E0,-2.402179909E1,-5.062999725E1
3.716233540E-1,-4.892199993E0,-2.369239998E1,-4.991019821E1
3.816233540E-1,-5.038599968E0,-2.331419945E1,-4.932460022E1
3.916233540E-1,-5.221600056E0,-2.296039963E1,-4.882439804E1
4.016233540E-1,-5.380199909E0,-2.258219910E1,-4.838520050E1
4.116233540E-1,-5.465600014E0,-2.221619987E1,-4.797039795E1
4.216233540E-1,-5.599800110E0,-2.194779968E1,-4.760440063E1
4.316233540E-1,-5.746200085E0,-2.171599960E1,-4.733599854E1
4.416233540E-1,-5.880399704E0,-2.143540001E1,-4.710419846E1
4.516233540E-1,-5.977999687E0,-2.132559967E1,-4.672599792E1
4.616233540E-1,-6.112199783E0,-2.120359993E1,-4.648199844E1
4.716233540E-1,-6.221999645E0,-2.114259911E1,-4.618919754E1
4.816233540E-1,-6.404999733E0,-2.108160019E1,-4.598180008E1
4.916233540E-1,-6.636799812E0,-2.103279877E1,-4.568899918E1
5.016233540E-1,-6.819799900E0,-2.099619865E1,-4.548159790E1
5.116233540E-1,-7.027199745E0,-2.094739914E1,-4.526199722E1
5.216233540E-1,-7.234600067E0,-2.093519974E1,-4.496920013E1
5.316233540E-1,-7.405399799E0,-2.083759880E1,-4.487159729E1
5.416233540E-1,-7.600599766E0,-2.078879929E1,-4.474959946E1
5.516233540E-1,-7.783599854E0,-2.070339966E1,-4.463980103E1
5.616233540E-1,-7.917799950E0,-2.067899895E1,-4.450559998E1
5.716233540E-1,-8.052000046E0,-2.063019943E1,-4.445679855E1
5.816233540E-1,-8.137399673E0,-2.053260040E1,-4.438359833E1
5.916233540E-1,-8.222800255E0,-2.043499947E1,-4.435919952E1
6.016233540E-1,-8.271599770E0,-2.036179924E1,-4.438359833E1
6.116233540E-1,-8.308199883E0,-2.026420021E1,-4.433480072E1
6.216233540E-1,-8.308199883E0,-2.015439987E1,-4.421279907E1
6.316233540E-1,-8.259399414E0,-2.004459953E1,-4.421279907E1
6.416233540E-1,-8.247200012E0,-1.995919991E1,-4.421279907E1
6.516233540E-1,-8.234999657E0,-1.988599968E1,-4.420059967E1
6.616233540E-1,-8.222800255E0,-1.982499886E1,-4.415179825E1
6.716233540E-1,-8.186200142E0,-1.976399994E1,-4.409079742E1
6.816233540E-1,-8.125200272E0,-1.973959923E1,-4.407859802E1
6.916233540E-1,-8.088600159E0,-1.972739983E1,-4.406639862E1
7.016233540E-1,-8.064199448E0,-1.970299911E1,-4.409079742E1
7.116233540E-1,-7.990999699E0,-1.973959923E1,-4.404199982E1
7.216233540E-1,-7.929999828E0,-1.971520042E1,-4.404199982E1
7.316233540E-1,-7.881199837E0,-1.970299911E1,-4.401760101E1
7.416233540E-1,-7.783599854E0,-1.972739983E1,-4.401760101E1
7.516233540E-1,-7.746999741E0,-1.973959923E1,-4.399319839E1
7.616233540E-1,-7.637199879E0,-1.972739983E1,-4.389559937E1
7.716233540E-1,-7.551799774E0,-1.967860031E1,-4.382239914E1
7.816233540E-1,-7.466399670E0,-1.966639900E1,-4.379800034E1
7.916233540E-1,-7.429800034E0,-1.960540009E1,-4.378580093E1
8.016233540E-1,-7.368799686E0,-1.959319878E1,-4.368819809E1
8.116233540E-1,-7.356599808E0,-1.954439926E1,-4.367599869E1
8.216233540E-1,-7.393199921E0,-1.945899963E1,-4.363940048E1
8.316233540E-1,-7.356599808E0,-1.939799881E1,-4.362719727E1
8.416233540E-1,-7.405399799E0,-1.939799881E1,-4.361499786E1
8.516233540E-1,-7.417599678E0,-1.937360001E1,-4.357839966E1
8.616233540E-1,-7.417599678E0,-1.927599907E1,-4.355400085E1
8.716233540E-1,-7.441999912E0,-1.921500015E1,-4.356620026E1
8.816233540E-1,-7.466399670E0,-1.915399933E1,-4.363940048E1
8.916233540E-1,-7.405399799E0,-1.904419899E1,-4.361499786E1
9.016233540E-1,-7.319999695E0,-1.895879936E1,-4.363940048E1
9.116233540E-1,-7.222399712E0,-1.887339973E1,-4.366379929E1
9.216233540E-1,-7.161399841E0,-1.880019951E1,-4.367599869E1
9.316233540E-1,-7.075999737E0,-1.875139999E1,-4.367599869E1
9.416233540E-1,-6.990599632E0,-1.875139999E1,-4.362719727E1
9.516233540E-1,-6.953999996E0,-1.880019951E1,-4.360279846E1
9.616233540E-1,-6.844199657E0,-1.886120033E1,-4.356620026E1
9.716233540E-1,-6.819799900E0,-1.893440056E1,-4.352959824E1
9.816233540E-1,-6.831999779E0,-1.895879936E1,-4.350519943E1
9.916233540E-1,-6.868599892E0,-1.893440056E1,-4.345639801E1
1.001623354E0,-6.880799770E0,-1.887339973E1,-4.350519943E1
1.011623354E0,-6.953999996E0,-1.887339973E1,-4.355400085E1
1.021623354E0,-7.051599979E0,-1.892219925E1,-4.359059906E1
1.031623354E0,-7.112599850E0,-1.880019951E1,-4.361499786E1
1.041623354E0,-7.210199833E0,-1.878800011E1,-4.357839966E1
1.051623354E0,-7.283400059E0,-1.873920059E1,-4.357839966E1
1.061623354E0,-7.356599808E0,-1.870260048E1,-4.355400085E1
1.071623354E0,-7.490799904E0,-1.870260048E1,-4.355400085E1
1.081623354E0,-7.563999653E0,-1.872699928E1,-4.349300003E1
1.091623354E0,-7.612799644E0,-1.872699928E1,-4.341979980E1
1.101623354E0,-7.661599636E0,-1.867819977E1,-4.338319778E1
1.111623354E0,-7.759199619E0,-1.869039917E1,-4.335879898E1
