"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
2.048922300E-2,-2.627636492E-1,1.456273198E0,9.664195061E0
2.248724400E-2,-2.436100245E-1,1.422754407E0,9.769539833E0
2.448500400E-2,-2.723404467E-1,1.384447098E0,9.870096207E0
2.648276500E-2,-2.771288455E-1,1.408389091E0,9.927556992E0
2.848052500E-2,-2.867056429E-1,1.389235497E0,9.956287384E0
3.047828600E-2,-2.723404467E-1,1.437119603E0,1.001853657E1
3.247604600E-2,-2.675520480E-1,1.417966008E0,1.006163311E1
3.447380700E-2,-2.771288455E-1,1.422754407E0,1.008078671E1
3.647156700E-2,-3.250128925E-1,1.374870300E0,1.012867069E1
3.846932700E-2,-2.579752207E-1,1.413177609E0,1.005205631E1
4.046708800E-2,-2.723404467E-1,1.417966008E0,1.003769016E1
4.246484800E-2,-2.819172442E-1,1.365293503E0,1.005205631E1
4.446260900E-2,-2.771288455E-1,1.346139908E0,1.003290176E1
4.646036900E-2,-3.106476665E-1,1.389235497E0,1.002332497E1
4.845818200E-2,-2.867056429E-1,1.432331204E0,9.898826599E0
5.045604600E-2,-2.723404467E-1,1.528099179E0,9.788693428E0
5.245396300E-2,-2.675520480E-1,1.585560083E0,9.683348656E0
5.445193200E-2,-2.483984232E-1,1.604713678E0,9.630676270E0
5.644995200E-2,-2.053027898E-1,1.590348482E0,9.721655846E0
5.844802500E-2,-2.436100245E-1,1.619078875E0,9.774328232E0
6.044615000E-2,-2.388216257E-1,1.734000564E0,9.745597839E0
6.244432700E-2,-2.053027898E-1,1.738788962E0,9.759963036E0
6.444250400E-2,-1.813607812E-1,1.848922253E0,9.736021042E0
6.644068200E-2,-1.574187577E-1,2.006939650E0,9.707290649E0
6.843885900E-2,-1.574187577E-1,2.030881643E0,9.745597839E0
7.043703600E-2,-9.516951442E-2,2.126649618E0,9.716867447E0
7.243510900E-2,-1.238999367E-1,2.179322004E0,9.635464668E0
7.443307700E-2,-7.601590455E-2,2.255936623E0,9.578003883E0
7.643104600E-2,-4.728548229E-2,2.299032211E0,9.692925453E0
7.842896300E-2,1.975216344E-2,2.413953781E0,9.860519409E0
8.042682700E-2,3.411737457E-2,2.452261209E0,9.937133789E0
8.242464000E-2,1.155202314E-1,2.538452387E0,9.874884605E0
8.442245200E-2,6.763619930E-2,2.634220362E0,9.874884605E0
8.642026500E-2,1.017535757E-2,2.691681147E0,9.712079048E0
8.841807700E-2,-2.334346622E-2,2.686892748E0,9.434351921E0
9.041589000E-2,-8.978256024E-3,2.677315950E0,9.659406662E0
9.241370200E-2,-5.207388848E-2,2.610278368E0,9.961075783E0
9.441151500E-2,-2.813187055E-2,2.715623379E0,9.779116631E0
9.640937900E-2,-4.189853091E-3,2.777872562E0,9.668983459E0
9.840729600E-2,5.386953708E-3,2.864063740E0,9.554061890E0
1.004052650E-1,-4.189853091E-3,2.816179752E0,9.645041466E0
1.024032860E-1,1.975216344E-2,2.753930569E0,9.850942612E0
1.044013590E-1,5.805939063E-2,2.701258183E0,1.005684471E1
1.063994840E-1,1.250970364E-1,2.758718967E0,9.999382973E0
1.083976610E-1,4.848258570E-2,2.749142170E0,9.750386238E0
1.103958900E-1,-3.292027488E-2,2.734776974E0,9.630676270E0
1.123941190E-1,-4.728548229E-2,2.715623379E0,9.712079048E0
1.143923480E-1,-4.728548229E-2,2.753930569E0,9.587580681E0
1.163905770E-1,-2.334346622E-2,2.706046581E0,9.635464668E0
1.183888070E-1,-2.334346622E-2,2.720411777E0,9.688137054E0
1.203869840E-1,-8.978256024E-3,2.787449360E0,9.558850288E0
1.223847440E-1,5.386953708E-3,2.825756550E0,9.467870712E0
1.243825040E-1,-2.334346622E-2,2.667739153E0,9.453505516E0
1.263802650E-1,2.932897024E-2,2.586336374E0,9.908403397E0
1.283780250E-1,7.242459804E-2,2.619855165E0,1.006642151E1
1.303757860E-1,5.805939063E-2,2.600701571E0,9.980229378E0
1.323735460E-1,3.411737457E-2,2.662950754E0,9.649829865E0
1.343713070E-1,4.369417951E-2,2.682104349E0,9.506177902E0
1.363690670E-1,5.386953708E-3,2.710834980E0,9.415198326E0
1.383668270E-1,2.932897024E-2,2.706046581E0,9.305065155E0
1.403645880E-1,1.496376097E-2,2.634220362E0,9.252392769E0
1.423623480E-1,5.327098817E-2,2.667739153E0,9.295488358E0
1.443601090E-1,9.157821536E-2,2.749142170E0,9.285911560E0
1.463578690E-1,1.921346933E-1,2.844910145E0,9.266757965E0
1.483556290E-1,2.448071241E-1,2.916736126E0,9.242815971E0
1.503533900E-1,2.783259451E-1,2.916736126E0,9.233239174E0
1.523511500E-1,3.118447661E-1,2.864063740E0,9.190143585E0
1.543489110E-1,3.022679687E-1,2.806602955E0,9.214085579E0
1.563466710E-1,3.070563674E-1,2.729988575E0,9.285911560E0
1.583444320E-1,2.735375464E-1,2.701258183E0,9.156624794E0
1.603421920E-1,2.495955229E-1,2.773084164E0,9.247604370E0
1.623399520E-1,3.070563674E-1,2.868852139E0,9.443928719E0
1.643377130E-1,3.549404144E-1,2.964620352E0,9.319430351E0
1.663354730E-1,3.022679687E-1,2.868852139E0,9.391256332E0
1.683332340E-1,2.687491477E-1,2.710834980E0,9.501389503E0
1.703309940E-1,2.495955229E-1,2.672527552E0,9.582792282E0
1.723287540E-1,1.825578809E-1,2.729988575E0,9.764751434E0
1.743265150E-1,1.873462796E-1,2.859275341E0,9.889249802E0
1.763242750E-1,1.538274586E-1,2.830544949E0,9.937133789E0
1.783220880E-1,1.250970364E-1,2.797026157E0,9.994594574E0
1.803199520E-1,1.538274586E-1,2.792237759E0,1.005205631E1
1.823178690E-1,1.298854351E-1,2.682104349E0,1.000417137E1
1.843158380E-1,8.678980917E-2,2.634220362E0,1.003769016E1
1.863138590E-1,1.107318252E-1,2.567182779E0,1.009515190E1
1.883119320E-1,1.250970364E-1,2.591124773E0,1.012867069E1
1.903100040E-1,1.059434265E-1,2.595913172E0,1.018134308E1
1.923080770E-1,1.250970364E-1,2.605489969E0,1.010951710E1
1.943061500E-1,1.059434265E-1,2.600701571E0,1.006163311E1
