"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
4.122474900E-2,-1.775099945E1,-2.762080002E1,-3.304980087E1
5.122474900E-2,-1.775099945E1,-2.753540039E1,-3.279359818E1
6.122474900E-2,-1.769000053E1,-2.736459923E1,-3.279359818E1
7.122474900E-2,-1.767779922E1,-2.734020042E1,-3.286679840E1
8.122474900E-2,-1.771439934E1,-2.734020042E1,-3.275699997E1
9.122474900E-2,-1.773880005E1,-2.735239983E1,-3.270819855E1
9.508907200E-2,-1.775099945E1,-2.736459923E1,-3.267160034E1
1.012247490E-1,-1.778759956E1,-2.737679863E1,-3.263499832E1
1.112247490E-1,-1.782419968E1,-2.735239983E1,-3.250080109E1
1.212247490E-1,-1.788520050E1,-2.731579971E1,-3.245199966E1
1.312247490E-1,-1.797060013E1,-2.731579971E1,-3.237879944E1
1.412247490E-1,-1.810479927E1,-2.729139900E1,-3.224459839E1
1.512247490E-1,-1.814139938E1,-2.723040009E1,-3.224459839E1
1.612247490E-1,-1.827560043E1,-2.719379997E1,-3.217139816E1
1.712247490E-1,-1.844639969E1,-2.702299881E1,-3.212260056E1
1.812247490E-1,-1.862940025E1,-2.688879967E1,-3.203720093E1
1.912247490E-1,-1.881239891E1,-2.670579910E1,-3.197620010E1
2.012247490E-1,-1.905640030E1,-2.647399902E1,-3.182979965E1
2.112247490E-1,-1.932480049E1,-2.619339943E1,-3.168339920E1
2.212247490E-1,-1.959319878E1,-2.585179901E1,-3.153699875E1
2.312247490E-1,-1.995919991E1,-2.544919968E1,-3.128079987E1
2.412247490E-1,-2.027639961E1,-2.474160004E1,-3.106119919E1
2.512247490E-1,-2.061800003E1,-2.411940002E1,-3.080500031E1
2.612247490E-1,-2.092300034E1,-2.332639885E1,-3.062199974E1
2.712247490E-1,-2.128899956E1,-2.255780029E1,-3.042679977E1
2.812247490E-1,-2.158180046E1,-2.159399986E1,-3.039019966E1
2.912247490E-1,-2.181359863E1,-2.061800003E1,-3.037800026E1
3.012247490E-1,-2.195999908E1,-1.960540009E1,-3.043899918E1
3.112247490E-1,-2.204539871E1,-1.850740051E1,-3.062199974E1
3.212247490E-1,-2.198439980E1,-1.760459900E1,-3.090259933E1
3.312247490E-1,-2.174040031E1,-1.653100014E1,-3.135400009E1
3.412247490E-1,-2.142319870E1,-1.551839924E1,-3.181760025E1
3.512247490E-1,-2.094739914E1,-1.445699978E1,-3.245199966E1
3.612247490E-1,-2.037400055E1,-1.366399956E1,-3.308639908E1
3.712247490E-1,-1.964200020E1,-1.283440018E1,-3.386719894E1
3.812247490E-1,-1.887339973E1,-1.216339970E1,-3.463579941E1
3.912247490E-1,-1.800720024E1,-1.166319942E1,-3.535559845E1
4.012247490E-1,-1.716539955E1,-1.119960022E1,-3.613639832E1
4.112247490E-1,-1.633580017E1,-1.101659966E1,-3.689279938E1
