"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
2.611604542E0,-5.781997681E0,5.232238770E0,-3.881442261E1,3.958998891E1
2.621578542E0,-5.786972046E0,5.261825562E0,-3.859774780E1,3.938225475E1
2.631552542E0,-5.812606812E0,5.284118652E0,-3.874154663E1,3.952993477E1
2.641527542E0,-5.981994629E0,5.219863892E0,-3.860989380E1,3.941770082E1
2.651501542E0,-5.894943237E0,5.270370483E0,-3.879803467E1,3.959563934E1
2.661475542E0,-5.951309204E0,5.268432617E0,-3.877844238E1,3.958461895E1
2.671449542E0,-6.210037231E0,5.090614319E0,-3.848742676E1,3.931616633E1
2.681423542E0,-6.266494751E0,5.018386841E0,-3.871749878E1,3.954109096E1
2.691397542E0,-6.314270020E0,5.040580750E0,-3.872305298E1,3.955694999E1
2.701371542E0,-6.392929077E0,4.913497925E0,-3.891928101E1,3.974572226E1
2.711345542E0,-6.329513550E0,4.769706726E0,-3.870782471E1,3.951086607E1
2.721319542E0,-6.563095093E0,4.508522034E0,-3.871368408E1,3.952404741E1
2.731294542E0,-6.597518921E0,4.332130432E0,-3.863986206E1,3.943771735E1
2.741268542E0,-6.592575073E0,4.191856384E0,-3.880886841E1,3.958739665E1
2.751242542E0,-6.658294678E0,3.984474182E0,-3.872210693E1,3.949190408E1
2.761216542E0,-6.631729126E0,3.949050903E0,-3.886788940E1,3.962685530E1
2.771190542E0,-6.552185059E0,3.865264893E0,-3.860964966E1,3.935195609E1
2.781164542E0,-6.750030518E0,3.627593994E0,-3.882968140E1,3.957861174E1
2.791138542E0,-6.834335327E0,3.641983032E0,-3.861364746E1,3.938255896E1
2.801112542E0,-7.010772705E0,3.472259521E0,-3.863833618E1,3.942243705E1
2.811086542E0,-7.083816528E0,3.415657043E0,-3.871496582E1,3.950564198E1
2.821060542E0,-7.273590088E0,3.431755066E0,-3.865255737E1,3.948040333E1
2.831035542E0,-7.287582397E0,3.477767944E0,-3.842807007E1,3.926729296E1
2.841009542E0,-7.448104858E0,3.519042969E0,-3.845022583E1,3.932273892E1
2.850983542E0,-7.558547974E0,3.725158691E0,-3.852844238E1,3.943918517E1
2.860957542E0,-7.794250488E0,3.780128479E0,-3.847845459E1,3.944149059E1
2.870931542E0,-7.967742920E0,3.840965271E0,-3.822329712E1,3.923338354E1
2.880905542E0,-8.051452637E0,3.879341125E0,-3.820797729E1,3.923932601E1
2.890879542E0,-8.033889771E0,3.923995972E0,-3.820211792E1,3.923446116E1
2.900853542E0,-8.103347778E0,3.827194214E0,-3.834262085E1,3.937598550E1
2.910827542E0,-8.103347778E0,3.827194214E0,-3.834262085E1,3.937598550E1
2.920802542E0,-7.956634521E0,3.851982117E0,-3.842691040E1,3.943061301E1
2.930776542E0,-7.991241455E0,3.803314209E0,-3.838604736E1,3.939306755E1
2.940750542E0,-7.775482178E0,3.813926697E0,-3.815811157E1,3.912857829E1
2.950724292E0,-7.657257080E0,3.754585266E0,-3.831072998E1,3.924847167E1
2.960698292E0,-7.548889160E0,3.725410461E0,-3.823971558E1,3.915533499E1
2.970672292E0,-7.555847168E0,3.911621094E0,-3.813616943E1,3.907376390E1
2.980646292E0,-7.538604736E0,3.818374634E0,-3.813348389E1,3.905858599E1
2.990620292E0,-7.670623779E0,3.804519653E0,-3.836581421E1,3.930964944E1
3.000594292E0,-7.639343262E0,3.901008606E0,-3.812789917E1,3.908086653E1
3.010568292E0,-7.774002075E0,3.924148560E0,-3.818563843E1,3.916601885E1
3.020543292E0,-7.763320923E0,3.991615295E0,-3.826715088E1,3.925018447E1
3.030517292E0,-7.786727905E0,3.867820740E0,-3.817773438E1,3.915523682E1
3.040491292E0,-8.020645142E0,3.915740967E0,-3.817864990E1,3.920807422E1
3.050465292E0,-8.034271240E0,3.928344727E0,-3.823672485E1,3.926867115E1
3.060439292E0,-8.013427734E0,4.073402405E0,-3.815829468E1,3.920284535E1
3.070413292E0,-8.065567017E0,4.040985107E0,-3.831781006E1,3.936543534E1
3.080387292E0,-8.098358154E0,4.109313965E0,-3.836566162E1,3.942580193E1
3.090361292E0,-8.069931030E0,4.180351257E0,-3.836593628E1,3.942770840E1
3.100335292E0,-7.853240967E0,4.172286987E0,-3.830120850E1,3.932001964E1
3.110309292E0,-7.656341553E0,4.285400391E0,-3.840695190E1,3.939642340E1
3.120284292E0,-7.639602661E0,4.184356689E0,-3.814752197E1,3.912934707E1
3.130258292E0,-7.615783691E0,4.364028931E0,-3.817733765E1,3.917338407E1
3.140232292E0,-7.500320435E0,4.444396973E0,-3.824487305E1,3.922598355E1
3.150206292E0,-7.483947754E0,4.351860046E0,-3.824966431E1,3.921715160E1
3.160180292E0,-7.385025024E0,4.274192810E0,-3.820166016E1,3.914299628E1
3.170154292E0,-7.333740234E0,4.250404358E0,-3.821884155E1,3.914753546E1
3.180128292E0,-7.344741821E0,4.384864807E0,-3.813604736E1,3.908363315E1
3.190102292E0,-7.230545044E0,4.384635925E0,-3.842938232E1,3.934873873E1
3.200076292E0,-7.208206177E0,4.347511292E0,-3.849044800E1,3.940017358E1
3.210050292E0,-7.073059082E0,4.182525635E0,-3.845715332E1,3.932523779E1
3.220025292E0,-6.932281494E0,4.169868469E0,-3.853765869E1,3.937760108E1
3.229999292E0,-6.853469849E0,4.186340332E0,-3.845339966E1,3.928306810E1
3.239973292E0,-6.812500000E0,4.321662903E0,-3.882730103E1,3.965660388E1
3.249947292E0,-6.628768921E0,4.215354919E0,-3.851046753E1,3.930351007E1
