"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
3.267211302E0,1.806819916E1,-2.032519913E1,-4.091880035E1,4.913167779E1
3.277211302E0,1.812919998E1,-2.036179924E1,-4.091880035E1,4.916928902E1
3.287211302E0,1.816580009E1,-2.041059875E1,-4.084560013E1,4.914215995E1
3.297211302E0,1.815359879E1,-2.041059875E1,-4.083340073E1,4.912751068E1
3.307211302E0,1.808040047E1,-2.042280006E1,-4.072359848E1,4.901431543E1
3.317211302E0,1.810479927E1,-2.032519913E1,-4.071139908E1,4.897259939E1
3.327211302E0,1.811700058E1,-2.028859901E1,-4.063819885E1,4.890108553E1
3.337211302E0,1.812919998E1,-2.026420021E1,-4.060160065E1,4.886507625E1
3.347211302E0,1.809259987E1,-2.031299973E1,-4.063819885E1,4.890218128E1
3.357211302E0,1.805599976E1,-2.031299973E1,-4.065039825E1,4.889879307E1
3.367211302E0,1.805599976E1,-2.032519913E1,-4.063819885E1,4.889372202E1
3.377211302E0,1.808040047E1,-2.036179924E1,-4.062599945E1,4.890782740E1
3.387211302E0,1.810479927E1,-2.042280006E1,-4.062599945E1,4.894227570E1
3.397211302E0,1.811700058E1,-2.049600029E1,-4.065039825E1,4.899761847E1
3.407211302E0,1.812919998E1,-2.054479980E1,-4.065039825E1,4.902256184E1
3.417211302E0,1.814139938E1,-2.059359932E1,-4.057719803E1,4.898689319E1
3.427211302E0,1.821459961E1,-2.060579872E1,-4.057719803E1,4.901917563E1
3.437211302E0,1.829999924E1,-2.065460014E1,-4.049179840E1,4.900090016E1
3.447211302E0,1.839760017E1,-2.066679955E1,-4.046739960E1,4.902243084E1
3.457211302E0,1.844639969E1,-2.067899895E1,-4.046739960E1,4.904590797E1
3.467211302E0,1.844639969E1,-2.066679955E1,-4.044300079E1,4.902063421E1
3.477211302E0,1.853179932E1,-2.063019943E1,-4.028440094E1,4.890670377E1
3.487211302E0,1.854399872E1,-2.055699921E1,-4.023559952E1,4.884028638E1
3.497211302E0,1.858059883E1,-2.052039909E1,-4.021120071E1,4.881870640E1
3.507211302E0,1.856839943E1,-2.048379898E1,-4.015019989E1,4.874843617E1
3.517211302E0,1.858059883E1,-2.047159958E1,-4.012580109E1,4.872786631E1
3.527211302E0,1.858059883E1,-2.044719887E1,-4.010139847E1,4.869752307E1
3.537211302E0,1.860499954E1,-2.037400055E1,-4.004039764E1,4.862591233E1
3.547211302E0,1.867819977E1,-2.033740044E1,-4.004039764E1,4.863865178E1
3.557211302E0,1.869039917E1,-2.025199890E1,-4.008919907E1,4.864790193E1
3.567211302E0,1.872699928E1,-2.022760010E1,-4.011359787E1,4.867193279E1
3.577211302E0,1.872699928E1,-2.019099998E1,-4.018679810E1,4.871709888E1
3.587211302E0,1.878800011E1,-2.006900024E1,-4.013800049E1,4.864990033E1
3.597211302E0,1.877579880E1,-1.997139931E1,-4.015019989E1,4.861507957E1
3.607211302E0,1.880019951E1,-1.993479919E1,-4.012580109E1,4.858933662E1
3.617211302E0,1.884899902E1,-1.988599968E1,-4.008919907E1,4.855802332E1
3.627211302E0,1.893440056E1,-1.981279945E1,-4.004039764E1,4.852104688E1
3.637211302E0,1.898320007E1,-1.977619934E1,-4.001599884E1,4.850505240E1
3.647211302E0,1.908079910E1,-1.976399994E1,-3.993059921E1,4.846798264E1
3.657211302E0,1.914179993E1,-1.978839874E1,-3.983300018E1,4.842165975E1
3.667211302E0,1.912960052E1,-1.991040039E1,-3.984519958E1,4.847685623E1
3.677211302E0,1.914179993E1,-1.989819908E1,-3.982080078E1,4.845660952E1
3.687211302E0,1.910519981E1,-1.989819908E1,-3.973539734E1,4.837198351E1
3.697211302E0,1.905640030E1,-1.991040039E1,-3.972319794E1,4.834772891E1
3.707211302E0,1.895879936E1,-1.991040039E1,-3.974760056E1,4.832940996E1
3.717211302E0,1.884899902E1,-1.994700050E1,-3.973539734E1,4.829150438E1
3.727211302E0,1.870260048E1,-1.989819908E1,-3.973539734E1,4.821438990E1
3.737211302E0,1.864159966E1,-1.976399994E1,-3.978419876E1,4.817579685E1
3.747211302E0,1.858059883E1,-1.961759949E1,-3.982080078E1,4.812260423E1
3.757211302E0,1.856839943E1,-1.954439926E1,-3.977199936E1,4.804769436E1
3.767211302E0,1.855620003E1,-1.948340034E1,-3.985739899E1,4.808895614E1
3.777211302E0,1.855620003E1,-1.944680023E1,-3.991839981E1,4.812472589E1
3.787211302E0,1.856839943E1,-1.945899963E1,-3.985739899E1,4.808378498E1
3.797211302E0,1.860499954E1,-1.947119904E1,-3.984519958E1,4.809275964E1
3.807211302E0,1.866600037E1,-1.952000046E1,-3.984519958E1,4.813616019E1
3.817211302E0,1.871479988E1,-1.960540009E1,-3.978419876E1,4.813935935E1
3.827211302E0,1.877579880E1,-1.961759949E1,-3.973539734E1,4.812777402E1
3.837211302E0,1.873920059E1,-1.966639900E1,-3.972319794E1,4.812335548E1
3.847211302E0,1.876359940E1,-1.966639900E1,-3.964999771E1,4.807246853E1
3.857211302E0,1.872699928E1,-1.966639900E1,-3.961339951E1,4.802800404E1
3.867211302E0,1.871479988E1,-1.961759949E1,-3.966220093E1,4.804356488E1
3.877211302E0,1.870260048E1,-1.956879997E1,-3.964999771E1,4.800882748E1
3.887211302E0,1.870260048E1,-1.952000046E1,-3.963779831E1,4.797887803E1
3.897211302E0,1.866600037E1,-1.947119904E1,-3.956459808E1,4.788428326E1
3.907211302E0,1.867819977E1,-1.954439926E1,-3.954019928E1,4.789870612E1
3.917211302E0,1.871479988E1,-1.955660057E1,-3.952799988E1,4.790790263E1
3.927211302E0,1.869039917E1,-1.959319878E1,-3.944260025E1,4.784290098E1
3.937211302E0,1.872699928E1,-1.966639900E1,-3.935720062E1,4.781691116E1
3.947211302E0,1.871479988E1,-1.975180054E1,-3.925959778E1,4.776707419E1
3.957211302E0,1.867819977E1,-1.981279945E1,-3.922299957E1,4.774794094E1
3.967211302E0,1.860499954E1,-1.989819908E1,-3.914979935E1,4.769477040E1
3.977211302E0,1.854399872E1,-1.999580002E1,-3.918639755E1,4.774186486E1
3.987211302E0,1.840979958E1,-1.997139931E1,-3.914979935E1,4.764959915E1
3.997211302E0,1.832439995E1,-2.002019882E1,-3.913759995E1,4.762713222E1
4.007211302E0,1.826339912E1,-2.003240013E1,-3.913759995E1,4.760882830E1
4.017211302E0,1.819019890E1,-1.997139931E1,-3.917419815E1,4.758527006E1
4.027211302E0,1.815359879E1,-1.993479919E1,-3.918639755E1,4.756598702E1
4.037211302E0,1.809259987E1,-1.998359871E1,-3.914979935E1,4.753307455E1
4.047211302E0,1.806819916E1,-1.999580002E1,-3.913759995E1,4.751887592E1
4.057211302E0,1.805599976E1,-1.994700050E1,-3.904000092E1,4.741332753E1
4.067211302E0,1.805599976E1,-1.995919991E1,-3.905220032E1,4.742850554E1
4.077211302E0,1.804380035E1,-1.993479919E1,-3.907659912E1,4.743369635E1
4.087211302E0,1.800720024E1,-1.991040039E1,-3.911320114E1,4.743970708E1
4.097211302E0,1.794619942E1,-1.995919991E1,-3.908879852E1,4.741697907E1
4.107211302E0,1.790959930E1,-1.999580002E1,-3.901559830E1,4.735823768E1
4.117211302E0,1.797060013E1,-1.987380028E1,-3.904000092E1,4.735010114E1
4.127211302E0,1.797060013E1,-1.973959923E1,-3.912540054E1,4.736445096E1
4.137211302E0,1.799499893E1,-1.972739983E1,-3.908879852E1,4.733840365E1
4.147211302E0,1.809259987E1,-1.966639900E1,-3.904000092E1,4.730994706E1
4.157211302E0,1.810479927E1,-1.960540009E1,-3.899119949E1,4.724901170E1
4.167211302E0,1.815359879E1,-1.952000046E1,-3.896680069E1,4.721223488E1
4.177211302E0,1.826339912E1,-1.941020012E1,-3.894239807E1,4.718917231E1
4.187211302E0,1.832439995E1,-1.931259918E1,-3.895459747E1,4.718284418E1
4.197211302E0,1.832439995E1,-1.926379967E1,-3.894239807E1,4.715281517E1
4.207211302E0,1.837319946E1,-1.926379967E1,-3.886919785E1,4.711138904E1
4.217211302E0,1.836100006E1,-1.915399933E1,-3.895459747E1,4.713239521E1
4.227211302E0,1.832439995E1,-1.912960052E1,-3.895459747E1,4.710823616E1
4.237211302E0,1.836100006E1,-1.911739922E1,-3.894239807E1,4.710744786E1
4.247211302E0,1.840979958E1,-1.910519981E1,-3.891799927E1,4.710138052E1
4.257211302E0,1.839760017E1,-1.910519981E1,-3.885699844E1,4.704621855E1
4.267211302E0,1.838539886E1,-1.906859970E1,-3.885699844E1,4.702659582E1
4.277211302E0,1.842199898E1,-1.905640030E1,-3.882040024E1,4.700574341E1
4.287211302E0,1.842199898E1,-1.898320007E1,-3.882040024E1,4.697611527E1
4.297211302E0,1.848299980E1,-1.898320007E1,-3.875939941E1,4.694969872E1
4.307211302E0,1.851959991E1,-1.898320007E1,-3.872279739E1,4.693391635E1
4.317211302E0,1.854399872E1,-1.890999985E1,-3.868619919E1,4.688379241E1
4.327211302E0,1.854399872E1,-1.888559914E1,-3.868619919E1,4.687395600E1
4.337211302E0,1.859280014E1,-1.883679962E1,-3.874720001E1,4.692401033E1
4.347211302E0,1.859280014E1,-1.881239891E1,-3.874720001E1,4.691422043E1
4.357211302E0,1.858059883E1,-1.873920059E1,-3.874720001E1,4.688007893E1
4.367211302E0,1.858059883E1,-1.881239891E1,-3.868619919E1,4.685901208E1
4.377211302E0,1.859280014E1,-1.881239891E1,-3.868619919E1,4.686385150E1
4.387211302E0,1.856839943E1,-1.878800011E1,-3.863739777E1,4.680409076E1
4.397211302E0,1.851959991E1,-1.871479988E1,-3.856419754E1,4.669493171E1
4.407211302E0,1.851959991E1,-1.865379906E1,-3.849100113E1,4.661005222E1
4.417211302E0,1.845859909E1,-1.860499954E1,-3.846659851E1,4.654616084E1
4.427211302E0,1.849519920E1,-1.854399872E1,-3.841780090E1,4.649601820E1
4.437211302E0,1.856839943E1,-1.848299980E1,-3.833239746E1,4.643037189E1
4.447211302E0,1.864159966E1,-1.836100006E1,-3.838119888E1,4.645160911E1
4.457211302E0,1.867819977E1,-1.826339912E1,-3.840559769E1,4.644800133E1
4.467211302E0,1.870260048E1,-1.821459961E1,-3.844219971E1,4.646893179E1
4.477211302E0,1.877579880E1,-1.814139938E1,-3.849100113E1,4.651019415E1
4.487211302E0,1.878800011E1,-1.804380035E1,-3.856419754E1,4.653778047E1
4.497211302E0,1.882460022E1,-1.799499893E1,-3.856419754E1,4.653367482E1
4.507211302E0,1.881239891E1,-1.793400002E1,-3.851539993E1,4.646472577E1
4.517211302E0,1.880019951E1,-1.792179871E1,-3.860079956E1,4.652590781E1
4.527211302E0,1.876359940E1,-1.787299919E1,-3.863739777E1,4.652273926E1
4.537211302E0,1.870260048E1,-1.779979897E1,-3.860079956E1,4.643965799E1
4.547211302E0,1.872699928E1,-1.770219994E1,-3.856419754E1,4.638173904E1
4.557211302E0,1.872699928E1,-1.775099945E1,-3.857640076E1,4.641052875E1
4.567211302E0,1.871479988E1,-1.775099945E1,-3.851539993E1,4.635491072E1
4.577211302E0,1.871479988E1,-1.772659874E1,-3.851539993E1,4.634557227E1
4.587211302E0,1.875139999E1,-1.769000053E1,-3.861299896E1,4.642752211E1
4.597211302E0,1.871479988E1,-1.762899971E1,-3.855199814E1,4.633877346E1
4.607211302E0,1.872699928E1,-1.751919937E1,-3.851539993E1,4.627157746E1
4.617211302E0,1.877579880E1,-1.748259926E1,-3.846659851E1,4.623690191E1
4.627211302E0,1.880019951E1,-1.749480057E1,-3.847879791E1,4.626157625E1
4.637211302E0,1.878800011E1,-1.739719963E1,-3.846659851E1,4.620963865E1
4.647211302E0,1.880019951E1,-1.734840012E1,-3.849100113E1,4.621657339E1
4.657211302E0,1.884899902E1,-1.729960060E1,-3.845439911E1,4.618767970E1
4.667211302E0,1.882460022E1,-1.728739929E1,-3.838119888E1,4.611221287E1
4.677211302E0,1.888559914E1,-1.729960060E1,-3.839339828E1,4.615186960E1
4.687211302E0,1.892219925E1,-1.729960060E1,-3.836899948E1,4.614657004E1
4.697211302E0,1.895879936E1,-1.722640038E1,-3.836899948E1,4.613420710E1
4.707211302E0,1.901980019E1,-1.714099884E1,-3.836899948E1,4.612750548E1
4.717211302E0,1.905640030E1,-1.706780052E1,-3.838119888E1,4.612561799E1
4.727211302E0,1.909300041E1,-1.699460030E1,-3.830799866E1,4.605281604E1
4.737211302E0,1.917840004E1,-1.690919876E1,-3.827140045E1,4.602642853E1
4.747211302E0,1.928820038E1,-1.684819984E1,-3.824699783E1,4.602965734E1
4.757211302E0,1.939799881E1,-1.675059891E1,-3.817379761E1,4.597938392E1
4.767211302E0,1.954439926E1,-1.670179939E1,-3.805179977E1,4.592246848E1
4.777211302E0,1.965419960E1,-1.667740059E1,-3.800299835E1,4.592005157E1
4.787211302E0,1.969079971E1,-1.662859917E1,-3.794199753E1,4.586756021E1
4.797211302E0,1.983720016E1,-1.664080048E1,-3.783219910E1,4.584436759E1
4.807211302E0,1.995919991E1,-1.668959999E1,-3.777119827E1,4.586475583E1
4.817211302E0,1.998359871E1,-1.676280022E1,-3.772240067E1,4.586191449E1
4.827211302E0,2.005679893E1,-1.677499962E1,-3.766139984E1,4.584819335E1
4.837211302E0,2.008119965E1,-1.677499962E1,-3.767359924E1,4.586889220E1
4.847211302E0,2.000799942E1,-1.679940033E1,-3.766139984E1,4.583580402E1
4.857211302E0,1.993479919E1,-1.681159973E1,-3.762479782E1,4.577828651E1
4.867211302E0,1.993479919E1,-1.681159973E1,-3.760039902E1,4.575823544E1
4.877211302E0,1.989819908E1,-1.677499962E1,-3.755159760E1,4.568874501E1
4.887211302E0,1.982499886E1,-1.665299988E1,-3.756380081E1,4.562227653E1
4.897211302E0,1.978839874E1,-1.655539894E1,-3.757600021E1,4.558089239E1
4.907211302E0,1.973959923E1,-1.649440002E1,-3.760039902E1,4.555773278E1
4.917211302E0,1.971520042E1,-1.650659943E1,-3.755159760E1,4.551131106E1
4.927211302E0,1.977619934E1,-1.649440002E1,-3.755159760E1,4.553334794E1
4.937211302E0,1.981279945E1,-1.649440002E1,-3.751499939E1,4.551908867E1
4.947211302E0,1.987380028E1,-1.648220062E1,-3.751499939E1,4.554125661E1
4.957211302E0,1.988599968E1,-1.645779991E1,-3.747840118E1,4.550761163E1
4.967211302E0,1.989819908E1,-1.651879883E1,-3.741740036E1,4.548484243E1
4.977211302E0,1.995919991E1,-1.646999931E1,-3.734420013E1,4.543368598E1
4.987211302E0,2.000799942E1,-1.642119980E1,-3.728319931E1,4.538736382E1
4.997211302E0,2.003240013E1,-1.633580017E1,-3.723439789E1,4.532720826E1
5.007211302E0,2.000799942E1,-1.629920006E1,-3.720999908E1,4.528319771E1
5.017211302E0,2.005679893E1,-1.625040054E1,-3.720999908E1,4.528724692E1
5.027211302E0,2.006900024E1,-1.620159912E1,-3.717340088E1,4.524509164E1
5.037211302E0,2.008119965E1,-1.626259995E1,-3.713679886E1,4.524233157E1
5.047211302E0,2.011779976E1,-1.623819923E1,-3.708799744E1,4.520978362E1
5.057211302E0,2.010560036E1,-1.623819923E1,-3.707579803E1,4.519434788E1
5.067211302E0,2.011779976E1,-1.625040054E1,-3.702700043E1,4.516414668E1
5.077211302E0,2.012999916E1,-1.628699875E1,-3.706359863E1,4.521275858E1
5.087211302E0,2.019099998E1,-1.627479935E1,-3.703919983E1,4.521557141E1
5.097211302E0,2.017879868E1,-1.627479935E1,-3.697819901E1,4.516016177E1
5.107211302E0,2.014220047E1,-1.631139946E1,-3.702700043E1,4.519699938E1
5.117211302E0,2.019099998E1,-1.628699875E1,-3.702700043E1,4.520997201E1
5.127211302E0,2.022760010E1,-1.623819923E1,-3.702700043E1,4.520877880E1
5.137211302E0,2.023979950E1,-1.625040054E1,-3.697819901E1,4.517866978E1
5.147211302E0,2.023979950E1,-1.625040054E1,-3.695380020E1,4.515870183E1
5.157211302E0,2.021539879E1,-1.622599983E1,-3.686840057E1,4.506910671E1
5.167211302E0,2.019099998E1,-1.621380043E1,-3.678300095E1,4.498391894E1
5.177211302E0,2.017879868E1,-1.617720032E1,-3.677079773E1,4.495528102E1
5.187211302E0,2.022760010E1,-1.612839890E1,-3.662440109E1,4.484002467E1
5.197211302E0,2.021539879E1,-1.610400009E1,-3.658779907E1,4.479585034E1
5.207211302E0,2.023979950E1,-1.611619949E1,-3.657559967E1,4.480129307E1
5.217211302E0,2.021539879E1,-1.606739998E1,-3.655120087E1,4.475280969E1
5.227211302E0,2.019099998E1,-1.599419975E1,-3.651459885E1,4.468564462E1
5.237211302E0,2.022760010E1,-1.593319988E1,-3.649020004E1,4.466046757E1
5.247211302E0,2.022760010E1,-1.589659977E1,-3.641699982E1,4.458761673E1
5.257211302E0,2.023979950E1,-1.585999966E1,-3.644139862E1,4.460005164E1
5.267211302E0,2.028859901E1,-1.581120014E1,-3.640480042E1,4.457500189E1
5.277211302E0,2.027639961E1,-1.573799992E1,-3.631940079E1,4.447376638E1
5.287211302E0,2.026420021E1,-1.566479969E1,-3.627059937E1,4.440247896E1
5.297211302E0,2.034959984E1,-1.565259933E1,-3.627059937E1,4.443721929E1
5.307211302E0,2.043499947E1,-1.566479969E1,-3.627059937E1,4.448068717E1
5.317211302E0,2.047159958E1,-1.565259933E1,-3.623400116E1,4.446339051E1
5.327211302E0,2.053260040E1,-1.565259933E1,-3.620959854E1,4.447163784E1
5.337211302E0,2.053260040E1,-1.567700005E1,-3.611199951E1,4.440081664E1
5.347211302E0,2.056920052E1,-1.571360016E1,-3.607539749E1,4.440094080E1
5.357211302E0,2.058139992E1,-1.570139980E1,-3.611199951E1,4.443202097E1
5.367211302E0,2.061800003E1,-1.571360016E1,-3.605099869E1,4.440375729E1
5.377211302E0,2.061800003E1,-1.570139980E1,-3.595339966E1,4.432023046E1
5.387211302E0,2.060579872E1,-1.570139980E1,-3.588019943E1,4.425518736E1
5.397211302E0,2.065460014E1,-1.571360016E1,-3.580699921E1,4.422296834E1
5.407211302E0,2.069120026E1,-1.573799992E1,-3.579479980E1,4.423887547E1
5.417211302E0,2.072780037E1,-1.566479969E1,-3.575819778E1,4.420041138E1
5.427211302E0,2.064239883E1,-1.565259933E1,-3.572159958E1,4.412646793E1
5.437211302E0,2.065460014E1,-1.566479969E1,-3.562400055E1,4.405755181E1
5.447211302E0,2.065460014E1,-1.570139980E1,-3.556299973E1,4.402128363E1
5.457211302E0,2.064239883E1,-1.576239967E1,-3.552639771E1,4.400780393E1
5.467211302E0,2.066679955E1,-1.584779930E1,-3.545319748E1,4.399089176E1
5.477211302E0,2.060579872E1,-1.593319988E1,-3.545319748E1,4.399312459E1
5.487211302E0,2.055699921E1,-1.596980000E1,-3.538000107E1,4.392458541E1
5.497211302E0,2.061800003E1,-1.603079987E1,-3.531900024E1,4.392630474E1
5.507211302E0,2.058139992E1,-1.612839890E1,-3.524580002E1,4.388605351E1
5.517211302E0,2.056920052E1,-1.616499901E1,-3.523360062E1,4.388400409E1
5.527211302E0,2.058139992E1,-1.623819923E1,-3.520919800E1,4.389716119E1
5.537211302E0,2.058139992E1,-1.628699875E1,-3.520919800E1,4.391523625E1
5.547211302E0,2.056920052E1,-1.634799957E1,-3.517259979E1,4.390285727E1
5.557211302E0,2.059359932E1,-1.633580017E1,-3.509939957E1,4.385114081E1
5.567211302E0,2.060579872E1,-1.634799957E1,-3.505059814E1,4.382237398E1
5.577211302E0,2.060579872E1,-1.645779991E1,-3.502619934E1,4.384395921E1
5.587211302E0,2.067899895E1,-1.646999931E1,-3.500180054E1,4.386351463E1
5.597211302E0,2.072780037E1,-1.650659943E1,-3.496519852E1,4.387111396E1
5.607211302E0,2.072780037E1,-1.651879883E1,-3.494079971E1,4.385626418E1
5.617211302E0,2.072780037E1,-1.646999931E1,-3.487979889E1,4.378930185E1
5.627211302E0,2.073999977E1,-1.640900040E1,-3.487979889E1,4.377217444E1
5.637211302E0,2.078879929E1,-1.642119980E1,-3.489199829E1,4.380960538E1
5.647211302E0,2.082539940E1,-1.640900040E1,-3.486759949E1,4.380299132E1
5.657211302E0,2.080099869E1,-1.642119980E1,-3.489199829E1,4.381539563E1
5.667211302E0,2.081320000E1,-1.643339920E1,-3.490419769E1,4.383547559E1
5.677211302E0,2.075219917E1,-1.645779991E1,-3.492860031E1,4.383514649E1
5.687211302E0,2.078879929E1,-1.648220062E1,-3.489199829E1,4.383250686E1
5.697211302E0,2.082539940E1,-1.654319954E1,-3.485540009E1,4.384374102E1
5.707211302E0,2.078879929E1,-1.656760025E1,-3.483099747E1,4.381618352E1
5.717211302E0,2.078879929E1,-1.657979965E1,-3.483099747E1,4.382079777E1
5.727211302E0,2.081320000E1,-1.657979965E1,-3.486759949E1,4.386146993E1
5.737211302E0,2.082539940E1,-1.651879883E1,-3.479439926E1,4.378605023E1
5.747211302E0,2.081320000E1,-1.649440002E1,-3.474559784E1,4.373226607E1
5.757211302E0,2.091079903E1,-1.646999931E1,-3.467239761E1,4.371152651E1
5.767211302E0,2.094739914E1,-1.645779991E1,-3.464799881E1,4.370510874E1
5.777211302E0,2.095960045E1,-1.643339920E1,-3.462360001E1,4.368243512E1
5.787211302E0,2.098399925E1,-1.642119980E1,-3.458699799E1,4.366055951E1
5.797211302E0,2.099619865E1,-1.637240028E1,-3.455039978E1,4.361910102E1
5.807211302E0,2.105719948E1,-1.637240028E1,-3.451379776E1,4.361952976E1
5.817211302E0,2.108160019E1,-1.637240028E1,-3.451379776E1,4.363131437E1
5.827211302E0,2.114259911E1,-1.637240028E1,-3.451379776E1,4.366082024E1
5.837211302E0,2.111820030E1,-1.628699875E1,-3.451379776E1,4.361704882E1
5.847211302E0,2.114259911E1,-1.622599983E1,-3.451379776E1,4.360613263E1
5.857211302E0,2.120359993E1,-1.617720032E1,-3.451379776E1,4.361761910E1
5.867211302E0,2.126459885E1,-1.616499901E1,-3.448939896E1,4.362349135E1
5.877211302E0,2.130119896E1,-1.616499901E1,-3.445280075E1,4.361242655E1
5.887211302E0,2.128899956E1,-1.614060020E1,-3.442839813E1,4.357814906E1
5.897211302E0,2.133779907E1,-1.615279961E1,-3.437960052E1,4.356801047E1
5.907211302E0,2.135000038E1,-1.616499901E1,-3.430640030E1,4.352078596E1
5.917211302E0,2.141099930E1,-1.622599983E1,-3.425759888E1,4.353500939E1
5.927211302E0,2.143540001E1,-1.620159912E1,-3.420879745E1,4.349954035E1
5.937211302E0,2.149639893E1,-1.623819923E1,-3.414780045E1,4.349536247E1
5.947211302E0,2.154520035E1,-1.623819923E1,-3.413560104E1,4.350993026E1
5.957211302E0,2.163059998E1,-1.622599983E1,-3.409899902E1,4.351904940E1
5.967211302E0,2.170380020E1,-1.623819923E1,-3.406240082E1,4.353138186E1
5.977211302E0,2.177700043E1,-1.623819923E1,-3.397700119E1,4.350118932E1
5.987211302E0,2.192339897E1,-1.618939972E1,-3.397700119E1,4.355650004E1
5.997211302E0,2.205760002E1,-1.616499901E1,-3.391600037E1,4.356764846E1
6.007211302E0,2.215519905E1,-1.620159912E1,-3.387939835E1,4.360227392E1
6.017211302E0,2.222839928E1,-1.616499901E1,-3.384280014E1,4.359752342E1
6.027211302E0,2.237479973E1,-1.616499901E1,-3.378179932E1,4.362509394E1
6.037211302E0,2.248460007E1,-1.618939972E1,-3.376959991E1,4.368111470E1
6.047211302E0,2.261879921E1,-1.618939972E1,-3.373299789E1,4.372209839E1
6.057211302E0,2.271640015E1,-1.614060020E1,-3.373299789E1,4.375464498E1
6.067211302E0,2.275300026E1,-1.606739998E1,-3.365979767E1,4.369030032E1
6.077211302E0,2.281399918E1,-1.605520058E1,-3.365979767E1,4.371761662E1
6.087211302E0,2.286279869E1,-1.606739998E1,-3.363539886E1,4.372881159E1
6.097211302E0,2.289939880E1,-1.615279961E1,-3.364759827E1,4.378876876E1
6.107211302E0,2.291160011E1,-1.615279961E1,-3.363539886E1,4.378577865E1
6.117211302E0,2.292379951E1,-1.617720032E1,-3.356219864E1,4.374498339E1
6.127211302E0,2.293599892E1,-1.617720032E1,-3.357439804E1,4.376073651E1
6.137211302E0,2.302140045E1,-1.621380043E1,-3.357439804E1,4.381908724E1
6.147211302E0,2.310680008E1,-1.631139946E1,-3.363539886E1,4.394685448E1
6.157211302E0,2.320439911E1,-1.637240028E1,-3.365979767E1,4.403954596E1
6.167211302E0,2.331419945E1,-1.640900040E1,-3.364759827E1,4.410179202E1
6.177211302E0,2.341180038E1,-1.648220062E1,-3.358660126E1,4.413428507E1
6.187211302E0,2.349720001E1,-1.659199905E1,-3.359880066E1,4.422999262E1
6.197211302E0,2.357040024E1,-1.671399879E1,-3.361100006E1,4.432404368E1
6.207211302E0,2.357040024E1,-1.681159973E1,-3.362319946E1,4.437018363E1
6.217211302E0,2.352159882E1,-1.697019958E1,-3.357439804E1,4.436770772E1
6.227211302E0,2.349720001E1,-1.711660004E1,-3.358660126E1,4.442022275E1
6.237211302E0,2.342399979E1,-1.728739929E1,-3.359880066E1,4.445691562E1
6.247211302E0,2.341180038E1,-1.740939903E1,-3.363539886E1,4.452571873E1
6.257211302E0,2.343619919E1,-1.756799889E1,-3.362319946E1,4.459158619E1
6.267211302E0,2.343619919E1,-1.771439934E1,-3.361100006E1,4.464028115E1
6.277211302E0,2.344840050E1,-1.781200027E1,-3.361100006E1,4.468550285E1
6.287211302E0,2.357040024E1,-1.793400002E1,-3.351340103E1,4.472516263E1
6.297211302E0,2.369239998E1,-1.812919998E1,-3.352560043E1,4.487720572E1
6.307211302E0,2.378999901E1,-1.829999924E1,-3.348899841E1,4.497073537E1
6.317211302E0,2.389979935E1,-1.843420029E1,-3.340359879E1,4.502022391E1
6.327211302E0,2.407059860E1,-1.858059883E1,-3.334259796E1,4.512605909E1
6.337211302E0,2.420479965E1,-1.860499954E1,-3.329380035E1,4.517184384E1
6.347211302E0,2.436339951E1,-1.866600037E1,-3.324499893E1,4.524626790E1
6.357211302E0,2.455859947E1,-1.875139999E1,-3.313520050E1,4.530652626E1
6.367211302E0,2.471719933E1,-1.883679962E1,-3.312300110E1,4.541913874E1
6.377211302E0,2.491239929E1,-1.886120033E1,-3.303759766E1,4.547367783E1
6.387211302E0,2.513199997E1,-1.886120033E1,-3.301319885E1,4.557667823E1
6.397211302E0,2.535159874E1,-1.890999985E1,-3.300099945E1,4.570949155E1
6.407211302E0,2.547360039E1,-1.892219925E1,-3.289120102E1,4.570322796E1
6.417211302E0,2.565659904E1,-1.894659996E1,-3.284239960E1,4.578054102E1
6.427211302E0,2.585179901E1,-1.894659996E1,-3.270819855E1,4.579427272E1
6.437211302E0,2.603479958E1,-1.897099876E1,-3.274480057E1,4.593399120E1
6.447211302E0,2.620559883E1,-1.901980019E1,-3.261059952E1,4.595582020E1
6.457211302E0,2.632759857E1,-1.900759888E1,-3.258620071E1,4.600317096E1
6.467211302E0,2.643739891E1,-1.908079910E1,-3.248859787E1,4.602740431E1
6.477211302E0,2.651059914E1,-1.904419899E1,-3.246419907E1,4.603713287E1
6.487211302E0,2.663259888E1,-1.906859970E1,-3.247639847E1,4.612616692E1
6.497211302E0,2.668140030E1,-1.910519981E1,-3.243980026E1,4.614375822E1
6.507211302E0,2.674239922E1,-1.911739922E1,-3.252519989E1,4.624412932E1
6.517211302E0,2.676679993E1,-1.911739922E1,-3.248859787E1,4.623251586E1
6.527211302E0,2.676679993E1,-1.910519981E1,-3.252519989E1,4.625320385E1
6.537211302E0,2.680340004E1,-1.912960052E1,-3.256179810E1,4.631019936E1
6.547211302E0,2.681559944E1,-1.916619873E1,-3.258620071E1,4.634954179E1
6.557211302E0,2.682779884E1,-1.917840004E1,-3.264719772E1,4.640454006E1
6.567211302E0,2.681559944E1,-1.922719955E1,-3.262279892E1,4.640052355E1
