"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
1.886115400E-2,-1.430535465E-1,1.212064624E0,9.697713852E0
2.085797700E-2,-1.813607812E-1,1.154603720E0,9.678560257E0
2.285480000E-2,-2.053027898E-1,1.116296530E0,9.692925453E0
2.485157100E-2,-2.531868219E-1,1.125873327E0,9.697713852E0
2.684834100E-2,-3.058592677E-1,1.097142935E0,9.692925453E0
2.884511200E-2,-3.298012912E-1,1.121084929E0,9.688137054E0
3.084188300E-2,-3.633201122E-1,1.164180517E0,9.726444244E0
3.283865400E-2,-3.537433147E-1,1.240795016E0,9.755174637E0
3.483542500E-2,-3.776853085E-1,1.298255920E0,9.788693428E0
3.683219600E-2,-3.776853085E-1,1.370081902E0,9.846154213E0
3.882896600E-2,-3.681085110E-1,1.413177609E0,9.956287384E0
4.082573700E-2,-3.920505345E-1,1.537676096E0,1.006163311E1
4.282250800E-2,-4.303577542E-1,1.662174582E0,1.009994030E1
4.481927900E-2,-4.447229803E-1,1.757942557E0,1.011909389E1
4.681605000E-2,-4.542997777E-1,1.882441044E0,1.013824749E1
4.881282100E-2,-4.495113790E-1,1.925536752E0,1.016218948E1
5.080959100E-2,-4.495113790E-1,1.944690347E0,1.022443867E1
5.280636200E-2,-4.159925580E-1,1.959055543E0,1.027232265E1
5.480313300E-2,-3.824737072E-1,1.997362733E0,1.032978344E1
5.679990400E-2,-3.441664875E-1,2.011728048E0,1.036809063E1
5.879667500E-2,-3.872621357E-1,1.987785935E0,1.034893703E1
6.079344600E-2,-3.489548862E-1,1.963843942E0,1.035851383E1
6.279021600E-2,-3.154360652E-1,1.944690347E0,1.042555141E1
6.478698700E-2,-3.154360652E-1,1.939901948E0,1.039682102E1
6.678375800E-2,-3.202244639E-1,1.906383157E0,1.031541824E1
6.878052900E-2,-3.968389332E-1,1.824980259E0,1.028189945E1
7.077730000E-2,-4.255693555E-1,1.734000564E0,1.028189945E1
7.277407100E-2,-4.590881765E-1,1.695693374E0,1.032978344E1
7.477084100E-2,-4.782418013E-1,1.681328177E0,1.032499504E1
7.676761200E-2,-4.830302000E-1,1.686116576E0,1.026753426E1
7.876438300E-2,-4.782418013E-1,1.743577361E0,1.017176628E1
8.076115400E-2,-4.782418013E-1,1.781884670E0,1.009994030E1
8.275792500E-2,-4.590881765E-1,1.777096152E0,1.001374817E1
8.475469600E-2,-4.542997777E-1,1.796249866E0,9.994594574E0
8.675146600E-2,-3.920505345E-1,1.877652645E0,1.001374817E1
8.874823700E-2,-3.250128925E-1,1.925536752E0,9.989806175E0
9.074500800E-2,-2.771288455E-1,1.915959954E0,9.917980194E0
9.274183100E-2,-2.292448133E-1,1.824980259E0,9.879673004E0
9.473865400E-2,-1.957259923E-1,1.824980259E0,9.951498985E0
9.673547700E-2,-1.430535465E-1,1.796249866E0,9.932345390E0
9.873230000E-2,-9.516951442E-2,1.724423766E0,9.894038200E0
1.007291230E-1,-1.238999367E-1,1.657386184E0,9.874884605E0
1.027259460E-1,-6.165069342E-2,1.671751380E0,9.917980194E0
1.047227680E-1,-8.978256024E-3,1.757942557E0,9.817423820E0
1.067195910E-1,-5.207388848E-2,1.724423766E0,9.659406662E0
1.087164140E-1,-8.080431074E-2,1.657386184E0,9.616311073E0
1.107132370E-1,-8.559270948E-2,1.638232470E0,9.697713852E0
1.127100600E-1,-3.770867735E-2,1.714846969E0,9.745597839E0
1.147068830E-1,5.985504249E-4,1.777096152E0,9.707290649E0
1.167037060E-1,-8.978256024E-3,1.786673069E0,9.625887871E0
1.187005290E-1,-1.430535465E-1,1.643020868E0,9.563638687E0
1.206973520E-1,-1.622071713E-1,1.566406488E0,9.985017776E0
1.226941750E-1,-1.382651478E-1,1.671751380E0,1.018134308E1
1.246909980E-1,-1.286883354E-1,1.824980259E0,1.007120991E1
1.266878210E-1,-2.483984232E-1,1.729212165E0,9.865307808E0
1.286846430E-1,-3.776853085E-1,1.590348482E0,9.898826599E0
1.306814660E-1,-4.159925580E-1,1.666962981E0,1.022443867E1
1.326782890E-1,-3.681085110E-1,1.734000564E0,1.031541824E1
1.346751120E-1,-3.345896900E-1,1.820191860E0,1.019091988E1
1.366719350E-1,-3.489548862E-1,1.877652645E0,1.001374817E1
1.386687580E-1,-3.154360652E-1,1.954267144E0,9.908403397E0
1.406655810E-1,-3.489548862E-1,1.858499050E0,9.659406662E0
1.426624040E-1,-3.633201122E-1,1.738788962E0,9.788693428E0
1.446592270E-1,-1.717839688E-1,1.954267144E0,1.024838066E1
1.466560500E-1,-9.995792061E-2,1.896806240E0,9.889249802E0
1.486528730E-1,-8.080431074E-2,1.801038265E0,9.625887871E0
1.506496960E-1,-5.207388848E-2,1.695693374E0,9.850942612E0
1.526465180E-1,3.411737457E-2,1.748365760E0,9.932345390E0
1.546433410E-1,9.157821536E-2,1.729212165E0,9.702502251E0
1.566401640E-1,1.442506462E-1,1.738788962E0,9.664195061E0
1.586369870E-1,2.017114908E-1,1.729212165E0,9.611522675E0
1.606338100E-1,1.298854351E-1,1.465849996E0,9.357737541E0
1.626306330E-1,1.825578809E-1,1.604713678E0,9.630676270E0
1.646274560E-1,3.118447661E-1,1.690904975E0,9.688137054E0
1.666242790E-1,2.735375464E-1,1.523310781E0,9.166201591E0
1.686211020E-1,2.208651006E-1,1.384447098E0,9.166201591E0
1.706179250E-1,2.735375464E-1,1.432331204E0,9.558850288E0
1.726147480E-1,3.214215636E-1,1.456273198E0,9.587580681E0
1.746115710E-1,3.357867897E-1,1.470638394E0,9.415198326E0
1.766083930E-1,3.645172119E-1,1.614290476E0,9.506177902E0
1.786052160E-1,3.405751884E-1,1.552041292E0,9.348160744E0
1.806020390E-1,2.926911712E-1,1.523310781E0,9.453505516E0
1.825988620E-1,3.357867897E-1,1.710058570E0,9.807847023E0
1.845956850E-1,3.453635871E-1,1.805826664E0,9.831789017E0
1.865925080E-1,3.070563674E-1,1.777096152E0,9.625887871E0
1.885893310E-1,1.107318252E-1,1.643020868E0,9.491812706E0
1.905861540E-1,8.200141042E-2,1.681328177E0,9.793481827E0
1.925829770E-1,5.327098817E-2,1.628655672E0,9.956287384E0
1.945798000E-1,3.411737457E-2,1.609502077E0,9.716867447E0
1.965766230E-1,-4.728548229E-2,1.590348482E0,9.688137054E0
1.985734460E-1,-1.478419602E-1,1.341351509E0,9.477447510E0
2.005702680E-1,-2.005143911E-1,1.394023895E0,9.841365814E0
