"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
4.508564000E-2,-1.316379929E1,5.916999817E1,1.598199964E0
5.508564000E-2,-1.301739979E1,5.908459854E1,1.293200016E0
6.508564000E-2,-1.273680019E1,5.908459854E1,9.759999514E-1
7.508564000E-2,-1.261479950E1,5.908459854E1,5.856000185E-1
8.508564000E-2,-1.245619965E1,5.897480011E1,-9.759999812E-2
9.508564000E-2,-1.229759979E1,5.891379929E1,-6.953999996E-1
1.002875670E-1,-1.219999981E1,5.887719727E1,-1.110199928E0
1.050856400E-1,-1.206579971E1,5.879179764E1,-1.598199964E0
1.150856400E-1,-1.179739952E1,5.870639801E1,-2.647399902E0
1.250856400E-1,-1.141919994E1,5.852339935E1,-4.026000023E0
1.350856400E-1,-1.105319977E1,5.827939987E1,-5.477799892E0
1.450856400E-1,-1.066279984E1,5.793779755E1,-7.051599979E0
1.550856400E-1,-1.021140003E1,5.762059784E1,-8.625399590E0
1.650856400E-1,-9.662400246E0,5.704719925E1,-1.051639938E1
1.750856400E-1,-9.027999878E0,5.638839722E1,-1.270020008E1
1.850856400E-1,-8.381400108E0,5.563199997E1,-1.489620018E1
1.950856400E-1,-7.673799992E0,5.469260025E1,-1.716539955E1
2.050856400E-1,-6.929599762E0,5.361899948E1,-1.954439926E1
2.150856400E-1,-6.197599888E0,5.241119766E1,-2.202099991E1
2.250856400E-1,-5.453399658E0,5.114239883E1,-2.448539925E1
2.350856400E-1,-4.709199905E0,4.975159836E1,-2.693759918E1
2.450856400E-1,-3.916199923E0,4.822660065E1,-2.941419983E1
2.550856400E-1,-3.184200048E0,4.660400009E1,-3.186639977E1
2.650856400E-1,-2.427799940E0,4.494479752E1,-3.431859970E1
2.750856400E-1,-1.732399940E0,4.320019913E1,-3.668539810E1
2.850856400E-1,-1.146799922E0,4.151659775E1,-3.871059799E1
2.950856400E-1,-5.367999673E-1,3.956459808E1,-4.080899811E1
3.050856400E-1,1.097999960E-1,3.757600021E1,-4.289519882E1
3.150856400E-1,6.710000038E-1,3.557519913E1,-4.490819931E1
3.250856400E-1,1.158999920E0,3.373299789E1,-4.654299927E1
3.350856400E-1,1.732399940E0,3.169559860E1,-4.823880005E1
3.450856400E-1,2.281399965E0,2.964599991E1,-4.988579941E1
3.550856400E-1,2.818199873E0,2.762080002E1,-5.143519974E1
3.650856400E-1,3.269599915E0,2.565659904E1,-5.292359924E1
3.750856400E-1,3.733199835E0,2.368019867E1,-5.430220032E1
3.850856400E-1,4.099199772E0,2.172819901E1,-5.553439713E1
3.950856400E-1,4.538399696E0,1.983720016E1,-5.662019730E1
4.050856400E-1,4.843400002E0,1.798279953E1,-5.771820068E1
4.150856400E-1,5.136199951E0,1.617720032E1,-5.860879898E1
4.250856400E-1,5.331399918E0,1.444479942E1,-5.951160049E1
4.350856400E-1,5.514400005E0,1.273680019E1,-6.030459976E1
4.450856400E-1,5.709599972E0,1.102880001E1,-6.103659821E1
4.550856400E-1,5.831599712E0,9.503799438E0,-6.161000061E1
4.650856400E-1,5.929199696E0,8.015399933E0,-6.213459778E1
4.750856400E-1,5.916999817E0,6.587999821E0,-6.262260056E1
4.850856400E-1,5.904799938E0,5.270400047E0,-6.308619690E1
4.950856400E-1,5.843800068E0,4.099199772E0,-6.347660065E1
5.050856400E-1,5.746200085E0,2.879199982E0,-6.370839691E1
5.150856400E-1,5.648600101E0,1.781199932E0,-6.403779602E1
5.250856400E-1,5.526599884E0,7.685999870E-1,-6.426959991E1
5.350856400E-1,5.319200039E0,-1.341999918E-1,-6.447699738E1
5.450856400E-1,5.062999725E0,-9.759999514E-1,-6.464779663E1
5.550856400E-1,4.806799889E0,-1.768999934E0,-6.486740112E1
5.650856400E-1,4.526199818E0,-2.549799919E0,-6.501380157E1
5.750856400E-1,4.135799885E0,-3.281800032E0,-6.509919739E1
5.850856400E-1,3.720999956E0,-3.879599810E0,-6.531880188E1
5.950856400E-1,3.208600044E0,-4.416399956E0,-6.534320068E1
6.050856400E-1,2.684000015E0,-4.940999985E0,-6.547740173E1
6.150856400E-1,2.073999882E0,-5.319200039E0,-6.551399994E1
6.250856400E-1,1.463999987E0,-5.758399963E0,-6.555059814E1
6.350856400E-1,8.417999744E-1,-6.124399662E0,-6.561159515E1
6.450856400E-1,1.708000004E-1,-6.453799725E0,-6.559939575E1
6.550856400E-1,-5.733999610E-1,-6.722199917E0,-6.562380219E1
6.650856400E-1,-1.366400003E0,-6.941799641E0,-6.545299530E1
6.750856400E-1,-2.183799982E0,-7.197999954E0,-6.544079590E1
6.850856400E-1,-3.062199831E0,-7.393199921E0,-6.534320068E1
6.950856400E-1,-3.806399822E0,-7.576200008E0,-6.531880188E1
7.050856400E-1,-4.745800018E0,-7.612799644E0,-6.529439545E1
7.150856400E-1,-5.672999859E0,-7.710399628E0,-6.523339844E1
7.250856400E-1,-6.722199917E0,-7.698199749E0,-6.520899963E1
7.350856400E-1,-7.661599636E0,-7.600599766E0,-6.513579559E1
7.450856400E-1,-8.759599686E0,-7.466399670E0,-6.518460083E1
7.550856400E-1,-9.808799744E0,-7.295599937E0,-6.522119904E1
7.650856400E-1,-1.088239956E1,-7.124799728E0,-6.519680023E1
7.750856400E-1,-1.205359936E1,-6.941799641E0,-6.517240143E1
7.850856400E-1,-1.323699951E1,-6.710000038E0,-6.512359619E1
7.950856400E-1,-1.445699978E1,-6.429399967E0,-6.507479858E1
8.050856400E-1,-1.561599922E1,-6.160999775E0,-6.503820038E1
8.150856400E-1,-1.687260056E1,-5.929199696E0,-6.507479858E1
8.250856400E-1,-1.798279953E1,-5.636399746E0,-6.505039978E1
8.350856400E-1,-1.915399933E1,-5.368000031E0,-6.501380157E1
8.450856400E-1,-2.030080032E1,-5.014199734E0,-6.505039978E1
8.550856400E-1,-2.141099930E1,-4.697000027E0,-6.503820038E1
8.650856400E-1,-2.241139984E1,-4.343199730E0,-6.512359619E1
8.750856400E-1,-2.337520027E1,-3.964999914E0,-6.513579559E1
8.850856400E-1,-2.427799988E1,-3.635599852E0,-6.519680023E1
8.950856400E-1,-2.508320045E1,-3.257400036E0,-6.528219604E1
9.050856400E-1,-2.579080009E1,-2.854799986E0,-6.536759949E1
9.150856400E-1,-2.644960022E1,-2.378999949E0,-6.541639709E1
9.250856400E-1,-2.703520012E1,-1.939799905E0,-6.556279755E1
