"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
4.810302900E-2,-4.745800018E1,-5.648600101E0,-1.666519928E1
5.810302900E-2,-4.754339981E1,-5.062999725E0,-1.670179939E1
6.810302900E-2,-4.760440063E1,-4.757999897E0,-1.679940033E1
7.810302900E-2,-4.770199966E1,-4.453000069E0,-1.666519928E1
8.810302900E-2,-4.767760086E1,-4.086999893E0,-1.671399879E1
9.810302900E-2,-4.771419907E1,-3.489199877E0,-1.679940033E1
1.081030290E-1,-4.764099884E1,-2.940199852E0,-1.689699936E1
1.174944870E-1,-4.759219742E1,-2.354599953E0,-1.705559921E1
1.281030290E-1,-4.751899719E1,-1.183400035E0,-1.728739929E1
1.381030290E-1,-4.740919876E1,6.099999696E-2,-1.760459900E1
1.481030290E-1,-4.720179749E1,1.537199974E0,-1.808040047E1
1.581030290E-1,-4.683580017E1,3.342799902E0,-1.893440056E1
1.681030290E-1,-4.634779739E1,5.209399700E0,-1.983720016E1
1.781030290E-1,-4.578659821E1,7.014999866E0,-2.093519974E1
1.881030290E-1,-4.513999939E1,8.869400024E0,-2.216740036E1
1.981030290E-1,-4.424939728E1,1.085799980E1,-2.374119949E1
2.081030290E-1,-4.316360092E1,1.279780006E1,-2.546139908E1
2.181030290E-1,-4.187039948E1,1.451799965E1,-2.725479889E1
2.281030290E-1,-4.051620102E1,1.610400009E1,-2.917020035E1
2.381030290E-1,-3.882040024E1,1.742160034E1,-3.128079987E1
2.481030290E-1,-3.710020065E1,1.856839943E1,-3.348899841E1
2.581030290E-1,-3.516040039E1,1.950779915E1,-3.567279816E1
2.681030290E-1,-3.314739990E1,2.031299973E1,-3.788100052E1
2.781030290E-1,-3.093919945E1,2.066679955E1,-4.007699966E1
2.881030290E-1,-2.874320030E1,2.083759880E1,-4.230960083E1
2.981030290E-1,-2.651059914E1,2.087419891E1,-4.452999878E1
3.081030290E-1,-2.416819954E1,2.069120026E1,-4.661619949E1
3.181030290E-1,-2.186240005E1,2.017879868E1,-4.853160095E1
3.281030290E-1,-1.954439926E1,1.958099937E1,-5.031279755E1
3.381030290E-1,-1.723859978E1,1.886120033E1,-5.206959915E1
3.481030290E-1,-1.500599957E1,1.804380035E1,-5.376539993E1
3.581030290E-1,-1.298079967E1,1.721419907E1,-5.519279861E1
3.681030290E-1,-1.079699993E1,1.625040054E1,-5.655920029E1
3.781030290E-1,-8.771800041E0,1.525000000E1,-5.777919769E1
3.881030290E-1,-6.807600021E0,1.421299934E1,-5.895039749E1
3.981030290E-1,-5.099599838E0,1.318820000E1,-5.992639923E1
4.081030290E-1,-3.355000019E0,1.200479984E1,-6.086579895E1
4.181030290E-1,-1.707999945E0,1.090679932E1,-6.167099762E1
4.281030290E-1,-1.097999960E-1,9.796599388E0,-6.245179749E1
4.381030290E-1,1.378600001E0,8.722999573E0,-6.307399750E1
4.481030290E-1,2.647399902E0,7.649399757E0,-6.359859848E1
4.581030290E-1,3.916199923E0,6.710000038E0,-6.417199707E1
4.681030290E-1,5.099599838E0,5.855999947E0,-6.465999603E1
4.781030290E-1,6.160999775E0,5.014199734E0,-6.502600098E1
4.881030290E-1,7.063799858E0,4.355400085E0,-6.539199829E1
4.981030290E-1,7.868999958E0,3.769799948E0,-6.572139740E1
5.081030290E-1,8.576600075E0,3.220799923E0,-6.592880249E1
5.181030290E-1,9.174399376E0,2.720599890E0,-6.619719696E1
5.281030290E-1,9.589200020E0,2.354599953E0,-6.639239502E1
5.381030290E-1,9.894199371E0,1.939799905E0,-6.653879547E1
5.481030290E-1,1.006499958E1,1.585999966E0,-6.659980011E1
5.581030290E-1,1.015040016E1,1.378600001E0,-6.675839996E1
5.681030290E-1,1.004059982E1,1.220000029E0,-6.681939697E1
5.781030290E-1,9.845399857E0,1.073599935E0,-6.686820221E1
5.881030290E-1,9.625800133E0,9.882000089E-1,-6.699019623E1
5.981030290E-1,9.345199585E0,9.271999598E-1,-6.700239563E1
6.081030290E-1,8.869400024E0,1.000399947E0,-6.706340027E1
6.181030290E-1,8.356999397E0,1.171200037E0,-6.713659668E1
6.281030290E-1,7.771399975E0,1.342000008E0,-6.725859833E1
6.381030290E-1,7.100399971E0,1.610399961E0,-6.733180237E1
6.481030290E-1,6.331799984E0,1.878799915E0,-6.741719818E1
6.581030290E-1,5.441199780E0,2.171599865E0,-6.742939758E1
6.681030290E-1,4.465199947E0,2.452199936E0,-6.747819519E1
6.781030290E-1,3.330600023E0,2.744999886E0,-6.752700043E1
6.881030290E-1,2.122799873E0,2.891399860E0,-6.764900208E1
6.981030290E-1,8.295999765E-1,2.952399969E0,-6.766120148E1
7.081030290E-1,-5.123999715E-1,3.086599827E0,-6.770999908E1
7.181030290E-1,-1.951999903E0,3.135400057E0,-6.774659729E1
