"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
4.284558200E-2,-1.754360008E1,-2.281399918E1,-2.919459915E1
5.284558200E-2,-1.760459900E1,-2.292379951E1,-2.887739944E1
6.284558200E-2,-1.771439934E1,-2.299699974E1,-2.886520004E1
7.284558200E-2,-1.777540016E1,-2.309459877E1,-2.885299873E1
8.284558200E-2,-1.777540016E1,-2.318000031E1,-2.885299873E1
9.284558200E-2,-1.779979897E1,-2.325319862E1,-2.890180016E1
1.028455820E-1,-1.782419968E1,-2.325319862E1,-2.888959885E1
1.129781340E-1,-1.787299919E1,-2.327759933E1,-2.890180016E1
1.228455820E-1,-1.790959930E1,-2.326539993E1,-2.888959885E1
1.328455820E-1,-1.794619942E1,-2.320439911E1,-2.895059967E1
1.428455820E-1,-1.797060013E1,-2.313119888E1,-2.899939919E1
1.528455820E-1,-1.798279953E1,-2.304579926E1,-2.903599930E1
1.628455820E-1,-1.798279953E1,-2.302140045E1,-2.903599930E1
1.728455820E-1,-1.798279953E1,-2.296039963E1,-2.902379990E1
1.828455820E-1,-1.797060013E1,-2.293599892E1,-2.901159859E1
1.928455820E-1,-1.793400002E1,-2.286279869E1,-2.893840027E1
2.028455820E-1,-1.793400002E1,-2.292379951E1,-2.893840027E1
2.128455820E-1,-1.793400002E1,-2.302140045E1,-2.890180016E1
2.228455820E-1,-1.789739990E1,-2.315559959E1,-2.880419922E1
2.328455820E-1,-1.787299919E1,-2.325319862E1,-2.880419922E1
2.428455820E-1,-1.787299919E1,-2.330200005E1,-2.876759911E1
2.528455820E-1,-1.784860039E1,-2.336299896E1,-2.873099899E1
2.628455820E-1,-1.784860039E1,-2.341180038E1,-2.870660019E1
2.728455820E-1,-1.784860039E1,-2.344840050E1,-2.877979851E1
2.828455820E-1,-1.783639908E1,-2.349720001E1,-2.869439888E1
2.928455820E-1,-1.778759956E1,-2.355819893E1,-2.871879959E1
3.028455820E-1,-1.779979897E1,-2.352159882E1,-2.871879959E1
3.128455820E-1,-1.782419968E1,-2.352159882E1,-2.865779877E1
3.228455820E-1,-1.782419968E1,-2.353380013E1,-2.862119865E1
3.328455820E-1,-1.784860039E1,-2.352159882E1,-2.862119865E1
3.428455820E-1,-1.786079979E1,-2.352159882E1,-2.868219948E1
3.528455820E-1,-1.790959930E1,-2.354599953E1,-2.862119865E1
3.628455820E-1,-1.793400002E1,-2.349720001E1,-2.860899925E1
3.728455820E-1,-1.801939964E1,-2.342399979E1,-2.854800034E1
3.828455820E-1,-1.805599976E1,-2.335079956E1,-2.853579903E1
3.928455820E-1,-1.809259987E1,-2.326539993E1,-2.848699951E1
4.028455820E-1,-1.819019890E1,-2.315559959E1,-2.854800034E1
4.128455820E-1,-1.826339912E1,-2.299699974E1,-2.848699951E1
4.228455820E-1,-1.833659935E1,-2.281399918E1,-2.841379929E1
4.328455820E-1,-1.834879875E1,-2.261879921E1,-2.837719917E1
4.428455820E-1,-1.845859909E1,-2.242359924E1,-2.836499977E1
4.528455820E-1,-1.851959991E1,-2.222839928E1,-2.835280037E1
4.628455820E-1,-1.858059883E1,-2.204539871E1,-2.829179955E1
4.728455820E-1,-1.867819977E1,-2.185019875E1,-2.823079872E1
4.828455820E-1,-1.872699928E1,-2.163059998E1,-2.815760040E1
4.928455820E-1,-1.880019951E1,-2.148419952E1,-2.808440018E1
5.028455820E-1,-1.889780045E1,-2.135000038E1,-2.802339935E1
5.128455820E-1,-1.903199959E1,-2.120359993E1,-2.793799973E1
5.228455820E-1,-1.908079910E1,-2.108160019E1,-2.777939987E1
5.328455820E-1,-1.915399933E1,-2.103279877E1,-2.764519882E1
5.428455820E-1,-1.927599907E1,-2.094739914E1,-2.753540039E1
5.528455820E-1,-1.937360001E1,-2.087419891E1,-2.743779945E1
5.628455820E-1,-1.944680023E1,-2.080099869E1,-2.734020042E1
5.728455820E-1,-1.956879997E1,-2.071559906E1,-2.727919960E1
5.828455820E-1,-1.965419960E1,-2.065460014E1,-2.716939926E1
5.928455820E-1,-1.970299911E1,-2.060579872E1,-2.705959892E1
6.028455820E-1,-1.981279945E1,-2.047159958E1,-2.703520012E1
6.128455820E-1,-1.987380028E1,-2.028859901E1,-2.698639870E1
6.228455820E-1,-1.994700050E1,-2.012999916E1,-2.691320038E1
6.328455820E-1,-2.000799942E1,-1.994700050E1,-2.682779884E1
6.428455820E-1,-2.011779976E1,-1.975180054E1,-2.671800041E1
6.528455820E-1,-2.017879868E1,-1.958099937E1,-2.657159996E1
6.628455820E-1,-2.027639961E1,-1.936139870E1,-2.649839973E1
6.728455820E-1,-2.041059875E1,-1.911739922E1,-2.646179962E1
6.828455820E-1,-2.044719887E1,-1.895879936E1,-2.633979988E1
6.928455820E-1,-2.053260040E1,-1.866600037E1,-2.627879906E1
