"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
1.636151900E-2,1.442506462E-1,2.687491477E-1,9.989806175E0
1.835907100E-2,1.921346933E-1,1.873462796E-1,9.889249802E0
2.035662400E-2,2.160767019E-1,1.298854351E-1,9.812635422E0
2.235412400E-2,2.543839216E-1,6.763619930E-2,9.812635422E0
2.435157100E-2,2.735375464E-1,7.242459804E-2,9.860519409E0
2.634901900E-2,3.022679687E-1,1.059434265E-1,9.831789017E0
2.834646700E-2,3.118447661E-1,1.538274586E-1,9.831789017E0
3.034391500E-2,3.262099922E-1,2.017114908E-1,9.855731010E0
3.234136300E-2,3.549404144E-1,1.921346933E-1,9.846154213E0
3.433881100E-2,3.884592354E-1,1.969230920E-1,9.894038200E0
3.633631100E-2,4.076128304E-1,2.160767019E-1,9.951498985E0
3.833386300E-2,4.363432527E-1,2.448071241E-1,9.937133789E0
4.033146700E-2,4.267664552E-1,2.400187254E-1,9.927556992E0
4.232912400E-2,4.124012291E-1,2.352303118E-1,9.927556992E0
4.432683200E-2,4.124012291E-1,2.064998895E-1,9.917980194E0
4.632459200E-2,4.028244317E-1,2.160767019E-1,9.903614998E0
4.832240500E-2,3.980360329E-1,2.112883031E-1,9.879673004E0
5.032026900E-2,3.549404144E-1,2.112883031E-1,9.860519409E0
5.231818600E-2,3.022679687E-1,1.825578809E-1,9.831789017E0
5.431615500E-2,2.591723204E-1,1.729810685E-1,9.783905029E0
5.631412400E-2,2.400187254E-1,1.681926697E-1,9.793481827E0
5.831209200E-2,2.112883031E-1,1.490390599E-1,9.793481827E0
6.031006100E-2,1.729810685E-1,1.346738487E-1,9.769539833E0
6.230803000E-2,1.346738487E-1,1.346738487E-1,9.750386238E0
6.430599900E-2,1.107318252E-1,1.346738487E-1,9.721655846E0
6.630396700E-2,8.678980917E-2,1.203086376E-1,9.716867447E0
6.830193600E-2,4.369417951E-2,1.155202314E-1,9.716867447E0
7.029990500E-2,2.454056777E-2,1.059434265E-1,9.702502251E0
7.229787400E-2,1.496376097E-2,8.200141042E-2,9.645041466E0
7.429584200E-2,-1.855506375E-2,7.242459804E-2,9.625887871E0
7.629381100E-2,-3.292027488E-2,9.157821536E-2,9.611522675E0
7.829157100E-2,-5.686229095E-2,7.242459804E-2,9.601945877E0
8.028933200E-2,-5.686229095E-2,9.636662155E-2,9.597157478E0
8.228709200E-2,-5.207388848E-2,6.763619930E-2,9.573215485E0
8.428469600E-2,-5.207388848E-2,4.369417951E-2,9.568427086E0
8.628230100E-2,-6.165069342E-2,2.932897024E-2,9.573215485E0
8.827990500E-2,-5.207388848E-2,2.932897024E-2,9.558850288E0
9.027750900E-2,-7.601590455E-2,2.454056777E-2,9.534908295E0
9.227511300E-2,-9.516951442E-2,2.454056777E-2,9.520543098E0
9.427271700E-2,-1.143231317E-1,2.932897024E-2,9.530119896E0
9.627032100E-2,-1.286883354E-1,1.975216344E-2,9.549273491E0
9.826792600E-2,-1.334767491E-1,1.975216344E-2,9.539696693E0
1.002655300E-1,-1.622071713E-1,1.975216344E-2,9.534908295E0
1.022631340E-1,-1.622071713E-1,4.369417951E-2,9.549273491E0
1.042607380E-1,-1.574187577E-1,2.932897024E-2,9.539696693E0
1.062583420E-1,-1.622071713E-1,5.805939063E-2,9.534908295E0
1.082559460E-1,-1.478419602E-1,3.411737457E-2,9.530119896E0
1.102535510E-1,-1.334767491E-1,4.848258570E-2,9.506177902E0
1.122511030E-1,-9.995792061E-2,5.805939063E-2,9.515754700E0
1.142486550E-1,-6.643909961E-2,5.805939063E-2,9.506177902E0
1.162462070E-1,-2.813187055E-2,4.848258570E-2,9.487024307E0
1.182437590E-1,5.985504249E-4,5.327098817E-2,9.463082314E0
1.202413110E-1,2.454056777E-2,3.890577704E-2,9.448717117E0
1.222388630E-1,5.327098817E-2,4.369417951E-2,9.453505516E0
1.242364150E-1,6.284779310E-2,2.454056777E-2,9.448717117E0
1.262339670E-1,6.763619930E-2,1.975216344E-2,9.443928719E0
1.282315710E-1,9.157821536E-2,1.496376097E-2,9.453505516E0
1.302292280E-1,8.678980917E-2,3.411737457E-2,9.467870712E0
1.322269360E-1,7.242459804E-2,2.454056777E-2,9.463082314E0
1.342246960E-1,8.200141042E-2,1.975216344E-2,9.434351921E0
1.362225090E-1,6.763619930E-2,3.411737457E-2,9.434351921E0
1.382203210E-1,8.200141042E-2,4.369417951E-2,9.424775124E0
1.402181340E-1,8.200141042E-2,3.890577704E-2,9.443928719E0
