"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
3.205287900E-2,-2.976799965E0,-7.661599636E0,-5.505859756E1
4.205287900E-2,-2.940199852E0,-7.966599941E0,-5.488779831E1
5.205287900E-2,-2.952399969E0,-7.990999699E0,-5.493659973E1
6.205287900E-2,-2.940199852E0,-7.966599941E0,-5.486339951E1
7.205287900E-2,-2.927999973E0,-7.966599941E0,-5.479019928E1
8.205287900E-2,-2.952399969E0,-7.868999958E0,-5.483900070E1
8.541256600E-2,-2.964599848E0,-7.795799732E0,-5.487559891E1
9.205287900E-2,-2.964599848E0,-7.807999611E0,-5.486339951E1
1.020528790E-1,-2.964599848E0,-7.795799732E0,-5.477799988E1
1.120528790E-1,-2.976799965E0,-7.734799862E0,-5.485120010E1
1.220528790E-1,-3.001199961E0,-7.661599636E0,-5.486339951E1
1.320528790E-1,-3.025599957E0,-7.576200008E0,-5.492440033E1
1.420528790E-1,-3.013399839E0,-7.393199921E0,-5.502199936E1
1.520528790E-1,-3.025599957E0,-7.283400059E0,-5.499760056E1
1.620528790E-1,-3.013399839E0,-7.222399712E0,-5.499760056E1
1.720528790E-1,-3.013399839E0,-7.075999737E0,-5.509519958E1
1.820528790E-1,-3.049999952E0,-6.929599762E0,-5.520499802E1
1.920528790E-1,-3.049999952E0,-6.819799900E0,-5.522940063E1
2.020528790E-1,-3.086599827E0,-6.722199917E0,-5.519279861E1
2.120528790E-1,-3.098799944E0,-6.624599934E0,-5.522940063E1
2.220528790E-1,-3.135400057E0,-6.624599934E0,-5.526599884E1
2.320528790E-1,-3.098799944E0,-6.600199699E0,-5.535139847E1
2.420528790E-1,-3.123199940E0,-6.587999821E0,-5.541239929E1
2.520528790E-1,-3.123199940E0,-6.551399708E0,-5.549779892E1
2.620528790E-1,-3.098799944E0,-6.526999950E0,-5.558319855E1
2.720528790E-1,-3.074399948E0,-6.539199829E0,-5.565639877E1
2.820528790E-1,-3.074399948E0,-6.514800072E0,-5.582719803E1
2.920528790E-1,-3.037799835E0,-6.551399708E0,-5.593700027E1
3.020528790E-1,-3.013399839E0,-6.526999950E0,-5.605899811E1
3.120528790E-1,-3.013399839E0,-6.600199699E0,-5.621759796E1
3.220528790E-1,-2.964599848E0,-6.612400055E0,-5.644939804E1
3.320528790E-1,-2.927999973E0,-6.734399796E0,-5.658359909E1
3.420528790E-1,-2.879199982E0,-6.758800030E0,-5.683979797E1
3.520528790E-1,-2.854799986E0,-6.710000038E0,-5.712039948E1
3.620528790E-1,-2.696199894E0,-6.758800030E0,-5.736439896E1
3.720528790E-1,-2.622999907E0,-6.844199657E0,-5.759619904E1
3.820528790E-1,-2.574199915E0,-6.978399754E0,-5.785239792E1
3.920528790E-1,-2.476599932E0,-7.002799988E0,-5.818179703E1
4.020528790E-1,-2.403399944E0,-7.039400101E0,-5.846239853E1
4.120528790E-1,-2.281399965E0,-6.941799641E0,-5.876739883E1
4.220528790E-1,-2.208199978E0,-7.014999866E0,-5.906019974E1
4.320528790E-1,-2.134999990E0,-7.100399971E0,-5.936520004E1
4.420528790E-1,-2.110599995E0,-7.210199833E0,-5.970679855E1
4.520528790E-1,-2.086199999E0,-7.332200050E0,-6.008499908E1
4.620528790E-1,-2.025199890E0,-7.515199661E0,-6.049979782E1
4.720528790E-1,-2.000799894E0,-7.722599983E0,-6.080479813E1
4.820528790E-1,-1.927599907E0,-8.027600288E0,-6.113419724E1
4.920528790E-1,-1.903199911E0,-8.479000092E0,-6.151239777E1
5.020528790E-1,-1.805599928E0,-8.820599556E0,-6.186619949E1
5.120528790E-1,-1.720199943E0,-9.271999359E0,-6.219559860E1
5.220528790E-1,-1.598199964E0,-9.686800003E0,-6.254940033E1
5.320528790E-1,-1.451799989E0,-1.011380005E1,-6.293980026E1
5.420528790E-1,-1.354200006E0,-1.054080009E1,-6.319599915E1
5.520528790E-1,-1.293200016E0,-1.117519951E1,-6.342779922E1
5.620528790E-1,-1.268800020E0,-1.171199989E1,-6.373279953E1
5.720528790E-1,-1.171200037E0,-1.226099968E1,-6.389139938E1
5.820528790E-1,-1.146799922E0,-1.294419956E1,-6.402559662E1
5.920528790E-1,-1.049199939E0,-1.362739944E1,-6.413539886E1
6.020528790E-1,-9.759999514E-1,-1.442039967E1,-6.423300171E1
6.120528790E-1,-9.759999514E-1,-1.518900013E1,-6.417199707E1
6.220528790E-1,-9.637999535E-1,-1.599419975E1,-6.414759827E1
6.320528790E-1,-9.271999598E-1,-1.657979965E1,-6.407440186E1
6.420528790E-1,-9.393999577E-1,-1.733619881E1,-6.384259796E1
6.520528790E-1,-9.637999535E-1,-1.806819916E1,-6.364739990E1
6.620528790E-1,-9.882000089E-1,-1.884899902E1,-6.343999863E1
6.720528790E-1,-1.073599935E0,-1.954439926E1,-6.315939713E1
6.820528790E-1,-1.158999920E0,-2.020319939E1,-6.270800018E1
6.920528790E-1,-1.171200037E0,-2.094739914E1,-6.231760025E1
7.020528790E-1,-1.195600033E0,-2.160619926E1,-6.186619949E1
7.120528790E-1,-1.256600022E0,-2.237479973E1,-6.134159851E1
7.220528790E-1,-1.293200016E0,-2.294820023E1,-6.073159790E1
7.320528790E-1,-1.427399993E0,-2.360700035E1,-6.017039871E1
7.420528790E-1,-1.549399972E0,-2.416819954E1,-5.949939728E1
7.520528790E-1,-1.659199953E0,-2.468059921E1,-5.884059906E1
7.620528790E-1,-1.805599928E0,-2.509539986E1,-5.818179703E1
7.720528790E-1,-1.988600016E0,-2.542479897E1,-5.749860001E1
7.820528790E-1,-2.134999990E0,-2.569319916E1,-5.687639999E1
7.920528790E-1,-2.244799852E0,-2.588839912E1,-5.620539856E1
8.020528790E-1,-2.378999949E0,-2.608359909E1,-5.566859818E1
8.120528790E-1,-2.525399923E0,-2.616899872E1,-5.508300018E1
8.220528790E-1,-2.647399902E0,-2.621780014E1,-5.455839920E1
8.320528790E-1,-2.769399881E0,-2.625440025E1,-5.402159882E1
8.420528790E-1,-2.915799856E0,-2.626659966E1,-5.349699783E1
8.520528790E-1,-3.001199961E0,-2.614459991E1,-5.308219910E1
8.620528790E-1,-3.135400057E0,-2.612019920E1,-5.260639954E1
8.720528790E-1,-3.245199919E0,-2.598600006E1,-5.226479721E1
8.820528790E-1,-3.391599894E0,-2.580299950E1,-5.188660049E1
8.920528790E-1,-3.440399885E0,-2.563220024E1,-5.143519974E1
9.020528790E-1,-3.525799990E0,-2.543700027E1,-5.102039719E1
9.120528790E-1,-3.611199856E0,-2.518079948E1,-5.070319748E1
9.220528790E-1,-3.659999847E0,-2.503439903E1,-5.037379837E1
9.320528790E-1,-3.769799948E0,-2.492459869E1,-5.002000046E1
9.420528790E-1,-3.818599939E0,-2.469279861E1,-4.969059753E1
9.520528790E-1,-3.879599810E0,-2.461960030E1,-4.936119843E1
