"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
3.355568800E-2,6.234200001E0,-4.299279785E1,-1.657979965E1
4.355568800E-2,2.940199852E0,-3.871059799E1,-1.607959938E1
5.355568800E-2,1.805599928E0,-3.724660110E1,-1.595759964E1
6.355568800E-2,1.207800031E0,-3.651459885E1,-1.589659977E1
7.355568800E-2,8.417999744E-1,-3.606319809E1,-1.578679943E1
8.355568800E-2,6.344000101E-1,-3.579479980E1,-1.573799992E1
9.355568800E-2,4.879999757E-1,-3.558739853E1,-1.570139980E1
1.035556880E-1,3.903999925E-1,-3.544099808E1,-1.566479969E1
1.062255320E-1,-4.391999841E-1,-3.436740112E1,-1.551839924E1
1.135556880E-1,-4.513999820E-1,-3.435519791E1,-1.555499935E1
1.235556880E-1,-4.391999841E-1,-3.446500015E1,-1.550619984E1
1.335556880E-1,-4.391999841E-1,-3.457479858E1,-1.540859985E1
1.435556880E-1,-4.391999841E-1,-3.464799881E1,-1.538420010E1
1.535556880E-1,-4.025999904E-1,-3.474559784E1,-1.538420010E1
1.635556880E-1,-4.025999904E-1,-3.486759949E1,-1.540859985E1
1.735556880E-1,-3.903999925E-1,-3.496519852E1,-1.540859985E1
1.835556880E-1,-3.416000009E-1,-3.503839874E1,-1.544519997E1
1.935556880E-1,-2.928000093E-1,-3.511159897E1,-1.535979939E1
2.035556880E-1,-2.561999857E-1,-3.508720016E1,-1.532319927E1
2.135556880E-1,-1.829999983E-1,-3.506279755E1,-1.534759998E1
2.235556880E-1,-1.219999939E-1,-3.508720016E1,-1.535979939E1
2.335556880E-1,-1.219999939E-1,-3.501399994E1,-1.528660011E1
2.435556880E-1,-9.759999812E-2,-3.491640091E1,-1.525000000E1
2.535556880E-1,-8.540000021E-2,-3.484320068E1,-1.517679977E1
2.635556880E-1,-9.759999812E-2,-3.475780106E1,-1.511579990E1
2.735556880E-1,-8.540000021E-2,-3.472119904E1,-1.506699944E1
2.835556880E-1,-8.540000021E-2,-3.474559784E1,-1.498159981E1
2.935556880E-1,-1.219999939E-1,-3.474559784E1,-1.485960007E1
3.035556880E-1,-1.341999918E-1,-3.470899963E1,-1.472539997E1
3.135556880E-1,-1.586000025E-1,-3.467239761E1,-1.465219975E1
3.235556880E-1,-1.829999983E-1,-3.473339844E1,-1.445699978E1
3.335556880E-1,-1.829999983E-1,-3.466019821E1,-1.426179981E1
3.435556880E-1,-1.829999983E-1,-3.466019821E1,-1.396899986E1
3.535556880E-1,-2.073999941E-1,-3.455039978E1,-1.371280003E1
3.635556880E-1,-1.951999962E-1,-3.439179993E1,-1.350539970E1
3.735556880E-1,-1.951999962E-1,-3.425759888E1,-1.327359962E1
3.835556880E-1,-1.464000046E-1,-3.424539948E1,-1.296859932E1
3.935556880E-1,-8.540000021E-2,-3.417219925E1,-1.263920021E1
4.035556880E-1,-3.660000116E-2,-3.397700119E1,-1.233419991E1
4.135556880E-1,-1.219999976E-2,-3.392819977E1,-1.198040009E1
4.235556880E-1,-0.000000000E0,-3.381839752E1,-1.167539978E1
4.335556880E-1,2.439999953E-2,-3.379399872E1,-1.134599972E1
4.435556880E-1,-0.000000000E0,-3.376959991E1,-1.095559978E1
4.535556880E-1,1.219999976E-2,-3.362319946E1,-1.049199963E1
4.635556880E-1,-3.660000116E-2,-3.348899841E1,-1.007719994E1
4.735556880E-1,-6.099999696E-2,-3.344020081E1,-9.576999664E0
4.835556880E-1,-9.759999812E-2,-3.337919998E1,-9.088999748E0
