"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
2.211240400E-2,9.157821536E-2,1.442506462E-1,9.611522675E0
2.313698700E-2,1.442506462E-1,1.442506462E-1,9.625887871E0
2.508558100E-2,1.586158574E-1,1.538274586E-1,9.645041466E0
2.705078900E-2,1.298854351E-1,1.681926697E-1,9.664195061E0
2.901599700E-2,9.636662155E-2,1.777694821E-1,9.707290649E0
3.098120600E-2,6.284779310E-2,1.969230920E-1,9.736021042E0
3.294641400E-2,2.932897024E-2,2.160767019E-1,9.745597839E0
3.491162200E-2,-1.855506375E-2,2.208651006E-1,9.750386238E0
3.687683100E-2,-1.855506375E-2,2.352303118E-1,9.783905029E0
3.884203900E-2,2.932897024E-2,2.543839216E-1,9.774328232E0
4.080724700E-2,1.011550203E-1,2.064998895E-1,9.716867447E0
4.277245600E-2,1.490390599E-1,1.346738487E-1,9.817423820E0
4.473766400E-2,1.490390599E-1,2.208651006E-1,9.855731010E0
4.670287200E-2,1.107318252E-1,2.160767019E-1,9.850942612E0
4.866808100E-2,1.011550203E-1,2.495955229E-1,9.860519409E0
5.063328900E-2,7.242459804E-2,2.735375464E-1,9.879673004E0
5.259849700E-2,5.327098817E-2,2.735375464E-1,9.850942612E0
5.456370600E-2,4.848258570E-2,2.735375464E-1,9.865307808E0
5.652891400E-2,4.369417951E-2,2.735375464E-1,9.894038200E0
5.849412200E-2,5.327098817E-2,2.591723204E-1,9.884461403E0
6.045933100E-2,9.157821536E-2,1.394622475E-1,9.865307808E0
6.242453900E-2,1.634042710E-1,1.203086376E-1,9.803058624E0
6.438974700E-2,1.921346933E-1,2.831143439E-1,9.716867447E0
6.635495600E-2,1.155202314E-1,2.639607489E-1,9.755174637E0
6.832016400E-2,1.298854351E-1,2.160767019E-1,9.932345390E0
7.028537200E-2,1.442506462E-1,2.735375464E-1,9.922768593E0
7.225058100E-2,1.107318252E-1,2.974795699E-1,9.917980194E0
7.421578900E-2,7.721300423E-2,3.357867897E-1,9.956287384E0
7.618099700E-2,4.369417951E-2,4.028244317E-1,9.956287384E0
7.814620600E-2,1.017535757E-2,4.985924959E-1,9.956287384E0
8.011141400E-2,-4.189853091E-3,5.608417392E-1,9.937133789E0
8.207662200E-2,-2.813187055E-2,6.039373875E-1,9.946710587E0
8.404240400E-2,-1.376665942E-2,6.135141850E-1,9.961075783E0
8.601006000E-2,-4.189853091E-3,6.039373875E-1,9.970652580E0
8.798073700E-2,5.386953708E-3,5.608417392E-1,9.989806175E0
8.995542400E-2,-3.770867735E-2,5.560533404E-1,9.956287384E0
9.193490400E-2,-9.995792061E-2,6.326677799E-1,9.894038200E0
9.391969500E-2,-1.334767491E-1,6.613982320E-1,9.894038200E0
9.591016400E-2,-1.909375787E-1,8.002619147E-1,9.855731010E0
9.790641400E-2,-2.340332121E-1,1.154603720E0,9.836577415E0
9.990828900E-2,-1.813607812E-1,1.279102206E0,9.807847023E0
1.019154240E-1,-1.669955701E-1,1.293467522E0,9.870096207E0
1.039272470E-1,-1.478419602E-1,1.264737010E0,9.956287384E0
1.059430290E-1,-1.861491799E-1,1.259948611E0,9.985017776E0
1.079619350E-1,-1.622071713E-1,1.226429820E0,9.994594574E0
1.099829760E-1,-1.717839688E-1,1.154603720E0,9.946710587E0
1.120051640E-1,-1.191115379E-1,1.183334231E0,9.865307808E0
1.140275080E-1,-1.095347255E-1,1.149815321E0,9.788693428E0
1.160303200E-1,-9.516951442E-2,1.111508131E0,9.779116631E0
1.180284450E-1,-8.080431074E-2,1.010951638E0,9.774328232E0
1.200265700E-1,-8.080431074E-2,9.487023950E-1,9.783905029E0
1.220245910E-1,-3.770867735E-2,9.103952050E-1,9.716867447E0
1.240226120E-1,-1.855506375E-2,8.912416101E-1,9.731232643E0
1.260206330E-1,5.985504249E-4,7.763199210E-1,9.702502251E0
1.280186540E-1,4.848258570E-2,7.523778677E-1,9.654618263E0
1.300166740E-1,3.411737457E-2,6.518214345E-1,9.621099472E0
1.320146950E-1,7.242459804E-2,6.805518270E-1,9.640253067E0
1.340127160E-1,7.721300423E-2,6.853402257E-1,9.678560257E0
1.360107890E-1,6.284779310E-2,7.236474752E-1,9.597157478E0
1.380089140E-1,3.411737457E-2,7.523778677E-1,9.587580681E0
1.400070910E-1,4.369417951E-2,8.002619147E-1,9.659406662E0
1.420053200E-1,5.327098817E-2,8.433575630E-1,9.721655846E0
1.440036010E-1,2.454056777E-2,8.672995567E-1,9.793481827E0
1.460019350E-1,4.848258570E-2,8.816647530E-1,9.769539833E0
