"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
1.809251500E-2,1.496376097E-2,3.884592354E-1,9.860519409E0
2.009006700E-2,4.848258570E-2,3.932476342E-1,9.846154213E0
2.208761900E-2,5.327098817E-2,3.980360329E-1,9.798270226E0
2.408517200E-2,1.011550203E-1,3.645172119E-1,9.793481827E0
2.608272400E-2,1.346738487E-1,3.740940094E-1,9.822212219E0
2.808027600E-2,1.777694821E-1,3.788824081E-1,9.860519409E0
3.008532800E-2,1.969230920E-1,3.932476342E-1,9.860519409E0
3.207694200E-2,2.112883031E-1,3.740940094E-1,9.865307808E0
3.406876500E-2,2.017114908E-1,3.932476342E-1,9.850942612E0
3.606105700E-2,2.064998895E-1,4.028244317E-1,9.831789017E0
3.805397400E-2,2.160767019E-1,4.124012291E-1,9.884461403E0
4.004772400E-2,2.160767019E-1,4.076128304E-1,9.961075783E0
4.204241100E-2,3.884592354E-1,2.879027426E-1,1.041597462E1
4.403814000E-2,2.017114908E-1,4.746504724E-1,9.348160744E0
4.603496300E-2,3.890577704E-2,3.166331649E-1,9.889249802E0
4.803288000E-2,7.721300423E-2,4.746504724E-1,9.477447510E0
5.003183800E-2,-8.559270948E-2,4.746504724E-1,9.534908295E0
5.203173400E-2,-3.292027488E-2,5.225345492E-1,9.827000618E0
5.403246300E-2,-5.686229095E-2,6.135141850E-1,9.985017776E0
5.603386900E-2,-1.574187577E-1,7.858967185E-1,9.999382973E0
5.803579700E-2,-2.148796022E-1,9.008184075E-1,9.975440979E0
6.003803600E-2,-2.531868219E-1,9.439139962E-1,1.000895977E1
6.204038000E-2,-2.579752207E-1,9.247604012E-1,1.001374817E1
6.404142200E-2,-1.957259923E-1,9.056068063E-1,1.005684471E1
6.603913000E-2,-1.669955701E-1,8.529343605E-1,1.008078671E1
6.803683800E-2,-1.334767491E-1,7.858967185E-1,1.009515190E1
7.003454700E-2,-9.516951442E-2,7.811083198E-1,1.006642151E1
7.203225500E-2,-6.165069342E-2,7.236474752E-1,1.008078671E1
7.402996300E-2,-3.292027488E-2,6.997054219E-1,1.009036350E1
7.602767200E-2,-1.855506375E-2,6.518214345E-1,1.014303589E1
7.802538000E-2,-2.334346622E-2,5.895721912E-1,1.014782429E1
8.002308800E-2,-7.122749835E-2,6.278793812E-1,1.010951710E1
8.202079700E-2,-1.047463268E-1,6.135141850E-1,1.008557510E1
8.401850500E-2,-1.526303589E-1,6.518214345E-1,1.006642151E1
8.601621300E-2,-1.765723825E-1,6.326677799E-1,1.005205631E1
8.801397400E-2,-2.196680009E-1,6.613982320E-1,1.005684471E1
9.001178600E-2,-2.100912035E-1,6.661866307E-1,1.005684471E1
9.200965100E-2,-2.005143911E-1,6.853402257E-1,1.001853657E1
9.400756700E-2,-1.669955701E-1,7.044938207E-1,9.989806175E0
9.600553600E-2,-1.430535465E-1,7.092822790E-1,9.970652580E0
9.800350500E-2,-1.478419602E-1,7.188590765E-1,9.932345390E0
1.000014740E-1,-1.143231317E-1,7.140706778E-1,9.874884605E0
1.019994420E-1,-1.191115379E-1,6.709750295E-1,9.860519409E0
1.039974110E-1,-7.122749835E-2,6.470330358E-1,9.870096207E0
1.059953280E-1,-1.376665942E-2,6.518214345E-1,9.827000618E0
1.079930360E-1,-1.376665942E-2,6.470330358E-1,9.759963036E0
1.099907440E-1,4.369417951E-2,6.518214345E-1,9.721655846E0
1.119884530E-1,9.636662155E-2,6.661866307E-1,9.716867447E0
1.139861610E-1,1.107318252E-1,6.326677799E-1,9.692925453E0
1.159838690E-1,1.490390599E-1,6.518214345E-1,9.697713852E0
1.179815780E-1,1.681926697E-1,6.278793812E-1,9.688137054E0
1.199792860E-1,1.825578809E-1,6.661866307E-1,9.712079048E0
1.219769940E-1,1.346738487E-1,6.853402257E-1,9.726444244E0
1.239747030E-1,8.200141042E-2,7.715315223E-1,9.683348656E0
1.259724110E-1,3.890577704E-2,7.906851172E-1,9.683348656E0
1.279701190E-1,-4.189853091E-3,8.529343605E-1,9.736021042E0
1.299678280E-1,-4.728548229E-2,8.720879555E-1,9.745597839E0
1.319655360E-1,-9.995792061E-2,8.529343605E-1,9.783905029E0
1.339632970E-1,-1.478419602E-1,8.433575630E-1,9.779116631E0
1.359610570E-1,-1.574187577E-1,8.194155097E-1,9.769539833E0
1.379588170E-1,-2.148796022E-1,8.481459618E-1,9.755174637E0
1.399565780E-1,-2.579752207E-1,8.385691643E-1,9.774328232E0
1.419543380E-1,-2.579752207E-1,8.625111580E-1,9.822212219E0
1.439521510E-1,-2.579752207E-1,8.577227592E-1,9.865307808E0
1.459500150E-1,-2.675520480E-1,8.481459618E-1,9.855731010E0
1.479478800E-1,-2.388216257E-1,8.098387122E-1,9.932345390E0
1.499457440E-1,-1.526303589E-1,8.289923668E-1,9.898826599E0
1.519436090E-1,-7.601590455E-2,8.289923668E-1,9.908403397E0
1.539414740E-1,-3.292027488E-2,8.098387122E-1,9.941922188E0
1.559393380E-1,-8.978256024E-3,8.050503135E-1,9.879673004E0
1.579370470E-1,-1.376665942E-2,7.858967185E-1,9.865307808E0
1.599345470E-1,-5.686229095E-2,7.619546652E-1,9.836577415E0
1.619320470E-1,-8.080431074E-2,7.858967185E-1,9.783905029E0
1.639295470E-1,-6.165069342E-2,8.912416101E-1,9.673771858E0
1.659270470E-1,-7.601590455E-2,9.343371987E-1,9.716867447E0
1.679245470E-1,-9.038111567E-2,9.726444483E-1,9.755174637E0
1.699220990E-1,-8.559270948E-2,1.054047346E0,9.702502251E0
1.719197030E-1,-7.601590455E-2,1.082777739E0,9.736021042E0
1.739173590E-1,-1.095347255E-1,1.077989340E0,9.736021042E0
1.759150670E-1,-4.249707982E-2,1.034893632E0,9.783905029E0
1.779128280E-1,-8.559270948E-2,9.103952050E-1,9.922768593E0
1.799106400E-1,-1.376665942E-2,8.529343605E-1,9.946710587E0
1.819084530E-1,-3.292027488E-2,7.954735160E-1,1.002811337E1
1.839062650E-1,-7.122749835E-2,8.098387122E-1,9.884461403E0
1.859040780E-1,-9.995792061E-2,8.577227592E-1,9.817423820E0
1.879019420E-1,-1.382651478E-1,8.098387122E-1,9.870096207E0
1.898998590E-1,-1.286883354E-1,7.332242727E-1,9.884461403E0
1.918977760E-1,-1.143231317E-1,7.284358740E-1,9.822212219E0
1.938956920E-1,-1.430535465E-1,7.858967185E-1,9.874884605E0
1.958936090E-1,-1.622071713E-1,7.906851172E-1,9.884461403E0
1.978915260E-1,-2.196680009E-1,7.380126715E-1,9.755174637E0
1.998894420E-1,-1.861491799E-1,8.146271110E-1,9.759963036E0
2.018873590E-1,-1.334767491E-1,8.337807655E-1,9.783905029E0
2.038852760E-1,-8.559270948E-2,8.864531517E-1,9.740809441E0
2.058831400E-1,-7.601590455E-2,8.529343605E-1,9.707290649E0
2.078808490E-1,-1.376665942E-2,7.906851172E-1,9.712079048E0
2.098785570E-1,-4.189853091E-3,7.380126715E-1,9.870096207E0
2.118762650E-1,2.932897024E-2,8.242039084E-1,9.721655846E0
2.138739220E-1,2.932897024E-2,8.002619147E-1,9.697713852E0
2.158715780E-1,-8.978256024E-3,7.428010702E-1,9.712079048E0
2.178692340E-1,-6.643909961E-2,7.236474752E-1,9.779116631E0
2.198668900E-1,-1.047463268E-1,7.188590765E-1,9.750386238E0
2.218645470E-1,-1.382651478E-1,6.997054219E-1,9.788693428E0
2.238622030E-1,-1.574187577E-1,6.901286244E-1,9.898826599E0
2.258598590E-1,-2.579752207E-1,6.470330358E-1,9.831789017E0
2.278575670E-1,-2.914940715E-1,6.613982320E-1,9.846154213E0
2.298553280E-1,-3.585317135E-1,6.518214345E-1,9.903614998E0
2.318531400E-1,-4.112041295E-1,6.326677799E-1,9.793481827E0
2.338510050E-1,-4.542997777E-1,6.518214345E-1,9.922768593E0
2.358489220E-1,-4.447229803E-1,6.661866307E-1,9.917980194E0
2.378468900E-1,-4.351461530E-1,6.326677799E-1,1.008557510E1
2.398449110E-1,-4.399345517E-1,6.230909824E-1,1.010472870E1
2.418429840E-1,-4.064157307E-1,6.518214345E-1,9.994594574E0
2.438411090E-1,-3.633201122E-1,6.374561787E-1,9.927556992E0
2.458392340E-1,-3.872621357E-1,6.566098332E-1,9.965864182E0
2.478373590E-1,-3.824737072E-1,6.853402257E-1,9.975440979E0
2.498354840E-1,-3.776853085E-1,6.135141850E-1,1.007599831E1
2.518336090E-1,-4.351461530E-1,5.081692934E-1,1.003290176E1
2.538315780E-1,-4.064157307E-1,5.081692934E-1,1.002811337E1
2.558294420E-1,-3.489548862E-1,5.704185367E-1,1.008557510E1
2.578271510E-1,-3.250128925E-1,5.704185367E-1,9.932345390E0
2.598248590E-1,-2.819172442E-1,5.225345492E-1,9.783905029E0
