"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
3.902286900E-2,6.368399811E1,3.635599899E1,-6.819799900E0
4.902286900E-2,6.334239960E1,3.629499817E1,-7.417599678E0
5.902286900E-2,6.309840012E1,3.631940079E1,-7.868999958E0
6.902286900E-2,6.264699936E1,3.649020004E1,-8.576600075E0
7.902286900E-2,6.235419846E1,3.653899765E1,-9.210999489E0
8.902286900E-2,6.193939972E1,3.663660049E1,-9.881999969E0
9.695875400E-2,6.157339859E1,3.669759750E1,-1.058959961E1
9.902286900E-2,6.129279709E1,3.675859833E1,-1.111419964E1
1.090228690E-1,6.060960007E1,3.684399796E1,-1.222439957E1
1.190228690E-1,5.982880020E1,3.694160080E1,-1.350539970E1
1.290228690E-1,5.898699951E1,3.701480103E1,-1.484739971E1
1.390228690E-1,5.799879837E1,3.695380020E1,-1.643339920E1
1.490228690E-1,5.687639999E1,3.690499878E1,-1.801939964E1
1.590228690E-1,5.576619720E1,3.672200012E1,-1.965419960E1
1.690228690E-1,5.454619980E1,3.649020004E1,-2.133779907E1
1.790228690E-1,5.300899887E1,3.616080093E1,-2.346059990E1
1.890228690E-1,5.147179794E1,3.574599838E1,-2.568099976E1
1.990228690E-1,4.994680023E1,3.523360062E1,-2.777939987E1
2.090228690E-1,4.832419968E1,3.466019821E1,-2.990219879E1
2.190228690E-1,4.670159912E1,3.391600037E1,-3.195179939E1
2.290228690E-1,4.507899857E1,3.302539825E1,-3.407460022E1
2.390228690E-1,4.345639801E1,3.209819794E1,-3.611199951E1
2.490228690E-1,4.183379745E1,3.108559990E1,-3.807619858E1
2.590228690E-1,4.019899750E1,2.996319962E1,-3.996719742E1
2.690228690E-1,3.856419754E1,2.881639862E1,-4.183379745E1
2.790228690E-1,3.700259781E1,2.758419991E1,-4.361499786E1
2.890228690E-1,3.545319748E1,2.629100037E1,-4.532299805E1
2.990228690E-1,3.391600037E1,2.491239929E1,-4.690900040E1
3.090228690E-1,3.236660004E1,2.353380013E1,-4.839739990E1
3.190228690E-1,3.085379982E1,2.213080025E1,-4.983699799E1
3.290228690E-1,2.941419983E1,2.081320000E1,-5.123999786E1
3.390228690E-1,2.802339935E1,1.933699989E1,-5.241119766E1
3.490228690E-1,2.662039948E1,1.782419968E1,-5.352140045E1
3.590228690E-1,2.525399971E1,1.639679909E1,-5.457059860E1
3.690228690E-1,2.389979935E1,1.494499969E1,-5.553439713E1
3.790228690E-1,2.260659981E1,1.345660019E1,-5.638839722E1
3.890228690E-1,2.139879990E1,1.200479984E1,-5.719359970E1
3.990228690E-1,2.017879868E1,1.049199963E1,-5.798659897E1
4.090228690E-1,1.892219925E1,8.967000008E0,-5.864539719E1
4.190228690E-1,1.770219994E1,7.515199661E0,-5.926759720E1
4.290228690E-1,1.655539894E1,6.014599800E0,-5.979219818E1
4.390228690E-1,1.537199974E1,4.550600052E0,-6.030459976E1
4.490228690E-1,1.424959946E1,3.110999823E0,-6.082919693E1
4.590228690E-1,1.317599964E1,1.744599938E0,-6.117079926E1
4.690228690E-1,1.204139996E1,3.537999988E-1,-6.150019836E1
4.790228690E-1,1.087020016E1,-9.515999556E-1,-6.171979904E1
4.890228690E-1,9.747799873E0,-2.293599844E0,-6.198819733E1
4.990228690E-1,8.722999573E0,-3.489199877E0,-6.212239838E1
5.090228690E-1,7.502999783E0,-4.660399914E0,-6.218339920E1
5.190228690E-1,6.307399750E0,-5.892600060E0,-6.221999741E1
5.290228690E-1,5.026400089E0,-7.137000084E0,-6.214679718E1
5.390228690E-1,3.855199814E0,-8.198399544E0,-6.213459778E1
5.490228690E-1,2.488800049E0,-9.284199715E0,-6.196379852E1
5.590228690E-1,1.158999920E0,-1.030900002E1,-6.178079987E1
5.690228690E-1,-2.195999920E-1,-1.130939960E1,-6.148799896E1
5.790228690E-1,-1.610399961E0,-1.227320004E1,-6.124399948E1
5.890228690E-1,-3.001199961E0,-1.311499977E1,-6.100000000E1
5.990228690E-1,-4.416399956E0,-1.388359928E1,-6.065839767E1
6.090228690E-1,-5.868199825E0,-1.455459976E1,-6.031679916E1
6.190228690E-1,-7.368799686E0,-1.514019966E1,-5.996299744E1
6.290228690E-1,-8.906000137E0,-1.566479969E1,-5.956039810E1
6.390228690E-1,-1.045539951E1,-1.612839890E1,-5.919439697E1
6.490228690E-1,-1.209019947E1,-1.646999931E1,-5.884059906E1
6.590228690E-1,-1.376159954E1,-1.670179939E1,-5.843799973E1
6.690228690E-1,-1.546959972E1,-1.692140007E1,-5.795000076E1
6.790228690E-1,-1.727519989E1,-1.709219933E1,-5.753519821E1
6.890228690E-1,-1.910519981E1,-1.720199966E1,-5.713259888E1
6.990228690E-1,-2.091079903E1,-1.732399940E1,-5.663240051E1
7.090228690E-1,-2.283839989E1,-1.727519989E1,-5.615659714E1
7.190228690E-1,-2.481480026E1,-1.721419907E1,-5.566859818E1
7.290228690E-1,-2.671800041E1,-1.722640038E1,-5.503419876E1
7.390228690E-1,-2.868219948E1,-1.720199966E1,-5.443639755E1
7.490228690E-1,-3.078059959E1,-1.709219933E1,-5.385079956E1
7.590228690E-1,-3.287899780E1,-1.700679970E1,-5.314319992E1
7.690228690E-1,-3.496519852E1,-1.682379913E1,-5.247219849E1
7.790228690E-1,-3.710020065E1,-1.665299988E1,-5.175239944E1
7.890228690E-1,-3.924739838E1,-1.645779991E1,-5.100819778E1
7.990228690E-1,-4.143119812E1,-1.621380043E1,-5.021519852E1
8.090228690E-1,-4.367599869E1,-1.588439941E1,-4.949539948E1
8.190228690E-1,-4.593299866E1,-1.548180008E1,-4.871459961E1
8.290228690E-1,-4.816559982E1,-1.492059994E1,-4.792160034E1
8.390228690E-1,-5.043479919E1,-1.426179981E1,-4.716519928E1
8.490228690E-1,-5.270399857E1,-1.354199982E1,-4.628680038E1
8.590228690E-1,-5.500979996E1,-1.265139961E1,-4.546939850E1
8.690228690E-1,-5.715699768E1,-1.157779980E1,-4.471299744E1
8.790228690E-1,-5.920660019E1,-1.038220024E1,-4.395660019E1
8.890228690E-1,-6.117079926E1,-9.027999878E0,-4.329779816E1
8.990228690E-1,-6.297639847E1,-7.563999653E0,-4.265119934E1
