"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
2.104241100E-2,-1.095347255E-1,8.864531517E-1,9.879673004E0
2.304241100E-2,-1.574187577E-1,8.385691643E-1,1.005205631E1
2.495397300E-2,-2.100912035E-1,8.050503135E-1,1.021007347E1
2.596131700E-2,-3.106476665E-1,8.672995567E-1,1.024359226E1
2.792652500E-2,-3.824737072E-1,9.534908533E-1,1.017176628E1
2.989173400E-2,-4.495113790E-1,1.054047346E0,1.017655468E1
3.185694200E-2,-5.165489912E-1,1.101931334E0,1.022922707E1
3.382215000E-2,-5.357026458E-1,1.154603720E0,1.016697788E1
3.578735900E-2,-5.596446395E-1,1.212064624E0,1.009515190E1
3.775256700E-2,-5.644330382E-1,1.307832718E0,1.015740108E1
3.971777500E-2,-5.548562407E-1,1.389235497E0,1.016697788E1
4.168298400E-2,-5.261258483E-1,1.408389091E0,1.013824749E1
4.364819200E-2,-4.973953962E-1,1.432331204E0,1.011909389E1
4.561340000E-2,-4.686649740E-1,1.461061597E0,1.008078671E1
4.757860900E-2,-3.872621357E-1,1.350928307E0,1.010951710E1
4.954381700E-2,-3.250128925E-1,1.274313807E0,1.008078671E1
5.150902500E-2,-2.914940715E-1,1.264737010E0,9.908403397E0
5.347423400E-2,-2.436100245E-1,1.293467522E0,9.827000618E0
5.543944200E-2,-2.244564146E-1,1.240795016E0,9.865307808E0
5.740465000E-2,-1.909375787E-1,1.250371814E0,9.855731010E0
5.936985900E-2,-1.669955701E-1,1.341351509E0,9.702502251E0
6.133506700E-2,-1.382651478E-1,1.336563110E0,9.764751434E0
6.330027500E-2,-1.286883354E-1,1.346139908E0,9.879673004E0
6.526548400E-2,-1.143231317E-1,1.456273198E0,9.798270226E0
6.723069200E-2,-9.516951442E-2,1.508945584E0,9.822212219E0
6.919590000E-2,-5.686229095E-2,1.475426793E0,9.989806175E0
7.116110900E-2,-4.189853091E-3,1.547252893E0,9.946710587E0
7.312631700E-2,5.805939063E-2,1.575983286E0,9.812635422E0
7.509152500E-2,9.636662155E-2,1.609502077E0,9.946710587E0
7.705673400E-2,1.538274586E-1,1.561618090E0,1.001853657E1
7.902194200E-2,1.681926697E-1,1.561618090E0,1.032499504E1
8.098715000E-2,2.064998895E-1,1.561618090E0,1.031541824E1
8.295334800E-2,2.064998895E-1,1.566406488E0,1.016218948E1
8.492178600E-2,1.825578809E-1,1.628655672E0,1.008078671E1
8.689350400E-2,1.442506462E-1,1.695693374E0,1.006163311E1
8.886944200E-2,9.157821536E-2,1.734000564E0,1.004726696E1
9.085027500E-2,2.454056777E-2,1.772307754E0,1.009036350E1
9.283652500E-2,5.985504249E-4,1.834557056E0,1.004247856E1
9.482840000E-2,-7.122749835E-2,1.882441044E0,9.836577415E0
9.682590000E-2,-9.516951442E-2,1.935113549E0,9.755174637E0
9.882881700E-2,-1.191115379E-1,1.968632340E0,9.697713852E0
1.008367340E-1,-1.334767491E-1,1.959055543E0,9.688137054E0
