"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
1.797531700E-2,-3.393780887E-1,1.178545833E0,1.013824749E1
1.997255700E-2,-3.154360652E-1,1.168969035E0,1.013824749E1
2.196974400E-2,-3.441664875E-1,1.236006618E0,1.015261269E1
2.396688000E-2,-3.537433147E-1,1.288679123E0,1.025316906E1
2.596401500E-2,-3.728969097E-1,1.379658699E0,1.029626465E1
2.796115000E-2,-3.728969097E-1,1.437119603E0,1.030105305E1
2.995828600E-2,-3.489548862E-1,1.446696401E0,1.026753426E1
3.195542100E-2,-3.010708690E-1,1.465849996E0,1.033457184E1
3.395255700E-2,-2.483984232E-1,1.537676096E0,1.049737740E1
3.594969200E-2,-2.196680009E-1,1.643020868E0,1.054526138E1
3.794682700E-2,-2.100912035E-1,1.690904975E0,1.051174259E1
3.994396300E-2,-2.005143911E-1,1.734000564E0,1.044470501E1
4.194109800E-2,-2.292448133E-1,1.810615063E0,1.037766743E1
4.393823400E-2,-2.148796022E-1,1.877652645E0,1.054526138E1
4.593542100E-2,-2.100912035E-1,1.963843942E0,1.055483818E1
4.793260900E-2,-2.340332121E-1,2.088342428E0,1.055962658E1
4.992984800E-2,-2.148796022E-1,2.188898802E0,1.054047298E1
5.192708800E-2,-1.909375787E-1,2.275090218E0,1.052131939E1
5.392432700E-2,-1.669955701E-1,2.294243813E0,1.060751057E1
5.592156700E-2,-1.143231317E-1,2.361281395E0,1.066975975E1
5.791880700E-2,-1.047463268E-1,2.457049608E0,1.068891335E1
5.991604600E-2,-8.559270948E-2,2.490568399E0,1.071285534E1
6.191328600E-2,-1.095347255E-1,2.610278368E0,1.059793377E1
6.391052500E-2,-1.047463268E-1,2.605489969E0,1.042076302E1
6.590776500E-2,-7.122749835E-2,2.586336374E0,1.061708736E1
6.790500500E-2,-6.165069342E-2,2.619855165E0,1.077989292E1
6.990224400E-2,-7.122749835E-2,2.619855165E0,1.069370174E1
7.189948400E-2,-9.516951442E-2,2.595913172E0,1.063624096E1
7.389672300E-2,-1.286883354E-1,2.629431963E0,1.047343540E1
7.589396300E-2,-1.382651478E-1,2.658162355E0,1.041118622E1
7.789120200E-2,-1.382651478E-1,2.586336374E0,1.049258900E1
7.988844200E-2,-1.669955701E-1,2.548029184E0,1.043033981E1
8.188568200E-2,-1.478419602E-1,2.514510393E0,1.041118622E1
8.388292100E-2,-1.717839688E-1,2.442684174E0,1.034893703E1
8.588016100E-2,-1.574187577E-1,2.452261209E0,1.030105305E1
8.787740000E-2,-8.559270948E-2,2.399588585E0,1.025795746E1
8.987464000E-2,-6.643909961E-2,2.255936623E0,1.045428181E1
9.187188000E-2,-1.855506375E-2,2.260725021E0,1.025795746E1
9.386911900E-2,-2.813187055E-2,2.251148224E0,9.946710587E0
9.586635900E-2,1.975216344E-2,2.246359825E0,9.889249802E0
9.786359800E-2,5.327098817E-2,2.193687201E0,9.807847023E0
9.986083800E-2,8.200141042E-2,2.117072821E0,9.803058624E0
1.018580770E-1,1.203086376E-1,2.141014814E0,9.630676270E0
1.038553170E-1,1.394622475E-1,2.174533606E0,9.659406662E0
1.058525570E-1,1.969230920E-1,2.069188833E0,9.870096207E0
1.078497960E-1,1.825578809E-1,2.107496023E0,9.774328232E0
1.098470880E-1,1.777694821E-1,2.174533606E0,9.673771858E0
1.118444320E-1,2.543839216E-1,2.184110403E0,9.841365814E0
1.138417750E-1,1.825578809E-1,2.184110403E0,9.630676270E0
1.158391190E-1,1.873462796E-1,2.198475599E0,9.530119896E0
